TERM,SUBJECT,"CATALOG NBR","CLASS SECTION","COURSE DESCR","INSTR LAST NAME","INSTR FIRST NAME",A,B,C,D,F,"TOTAL DROPPED","AVG GPA"
"Fall 2015",BIOE,8498,1,"Doctoral Research","Akay PhD",Metin,,,,,,,
"Fall 2015",BIOE,8498,3,"Doctoral Research",Birla,"Ravi K",,,,,,,
"Fall 2015",BIOE,8498,7,"Doctoral Research",Ince,"Nuri Firat",,,,,,,
"Fall 2015",BIOE,8498,8,"Doctoral Research",May,"Elebeoba E",,,,,,,
"Fall 2015",BIOE,8498,13,"Doctoral Research",Zhang,Yingchun,,,,,,,
"Fall 2015",BIOE,8598,1,"Doctoral Research","Akay PhD",Metin,,,,,,,
"Fall 2015",BIOE,8598,2,"Doctoral Research",Larin,Kirill,,,,,,,
"Fall 2015",BIOE,8598,5,"Doctoral Research",Omurtag,Ahmet,,,,,,,
"Fall 2015",BIOE,8598,6,"Doctoral Research",Gifford,Howard,,,,,,,
"Fall 2015",BIOE,8598,8,"Doctoral Research",Ince,"Nuri Firat",,,,,,,
"Fall 2015",BIOE,8598,9,"Doctoral Research",May,"Elebeoba E",,,,,,,
"Fall 2015",BIOE,8598,13,"Doctoral Research",Zhang,Yingchun,,,,,,,
"Fall 2015",BIOE,8699,2,"Doctoral Dissertation",Larin,Kirill,,,,,,,
"Fall 2015",BIOE,8999,1,"Doctoral Dissertation","Akay PhD",Metin,,,,,,,
"Fall 2015",BIOL,4198,1,"Independent Study",Tate,"Ann T",,,,,,,
"Fall 2015",BIOL,4398,1,"Independent Study",Dauwalder,Brigitte,,,,,,,
"Fall 2015",BIOL,4398,2,"Independent Study",Cooper,"Timothy F",,,,,,,
"Fall 2015",BIOL,4398,3,"Independent Study",Williams,Lawrence,,,,,,,
"Fall 2015",BIOL,4398,4,"Independent Study",Frankino,"William A",,,,,,,
"Fall 2015",BIOL,4398,6,"Independent Study",Dryer,"Stuart E",,,,,,,
"Fall 2015",BIOL,6110,1,"Biology Seminar",Sater,Amy,,,,,,,
"Fall 2015",BIOL,6198,1,"Special Problems",Azevedo,Ricardo,,,,,,,
"Fall 2015",BIOL,6198,12,"Special Problems",Cole,"Blaine J",,,,,,,
"Fall 2015",BIOL,6198,15,"Special Problems",Wiernasz,"Diane C",,,,,,,
"Fall 2015",BIOL,6198,2,"Special Problems",Gustafsson,Jan-Ake,,,,,,,
"Fall 2015",BIOL,6198,31,"Special Problems",Frigo,"Daniel Edward",,,,,,,
"Fall 2015",BIOL,6198,34,"Special Problems","Kelleher Meisel","Erin S",,,,,,,
"Fall 2015",BIOL,6298,12,"Special Problems",Cole,"Blaine J",,,,,,,
"Fall 2015",BIOL,6298,39,"Special Problems",Meisel,"Richard P",,,,,,,
"Fall 2015",BIOL,6298,40,"Special Problems","Kelleher Meisel","Erin S",,,,,,,
"Fall 2015",BIOL,6298,43,"Special Problems",Bawa-Khalfe,Tasneem,,,,,,,
"Fall 2015",BIOL,6298,44,"Special Problems",Crawford,"Kerri M",,,,,,,
"Fall 2015",BIOL,6298,45,"Special Problems",Zhang,"Shaun Xiaoliu",,,,,,,
"Fall 2015",BIOL,6298,5,"Special Problems",Cooper,"Timothy F",,,,,,,
"Fall 2015",BIOL,6398,4,"Special Problems",Roman,"Gregg W",,,,,,,
"Fall 2015",BIOL,6398,11,"Special Problems",Ziburkus,Jokubas,,,,,,,
"Fall 2015",BIOL,6398,12,"Special Problems",Wiernasz,"Diane C",,,,,,,
"Fall 2015",BIOL,6398,15,"Special Problems",Cole,"Blaine J",,,,,,,
"Fall 2015",BIOL,6398,23,"Special Problems",Dryer,"Stuart E",,,,,,,
"Fall 2015",BIOL,6398,31,"Special Problems",Chung,Sang-Hyuk,,,,,,,
"Fall 2015",BIOL,6398,35,"Special Problems","Kelleher Meisel","Erin S",,,,,,,
"Fall 2015",BIOL,6398,37,"Special Problems",Meisel,"Richard P",,,,,,,
"Fall 2015",BIOL,6498,2,"Special Problems",Cooper,"Timothy F",,,,,,,
"Fall 2015",BIOL,6498,21,"Special Problems",Roman,"Gregg W",,,,,,,
"Fall 2015",BIOL,6498,29,"Special Problems",Zhang,"Shaun Xiaoliu",,,,,,,
"Fall 2015",BIOL,6498,35,"Special Problems",Bawa-Khalfe,Tasneem,,,,,,,
"Fall 2015",BIOL,6598,2,"Special Problems",Azevedo,Ricardo,,,,,,,
"Fall 2015",BIOL,6598,6,"Special Problems",Wiernasz,"Diane C",,,,,,,
"Fall 2015",BIOL,6598,9,"Special Problems",Dryer,"Stuart E",,,,,,,
"Fall 2015",BIOL,6598,13,"Special Problems",Schwartz,"Robert J",,,,,,,
"Fall 2015",BIOL,6598,15,"Special Problems",Frigo,"Daniel Edward",,,,,,,
"Fall 2015",BIOL,6598,28,"Special Problems",Chung,Sang-Hyuk,,,,,,,
"Fall 2015",BIOL,6598,3,"Special Problems",Gustafsson,Jan-Ake,,,,,,,
"Fall 2015",BIOL,7124,1,"Cell Biology Seminar",Warner,Margaret,,,,,,,
"Fall 2015",BIOL,7367,1,"Population Bio Seminar",Ostrowski,"Elizabeth A",,,,,,,
"Fall 2015",BIOL,7399,3,"Masters Thesis",Wiernasz,"Diane C",,,,,,,
"Fall 2015",BIOL,8198,22,"Doctoral Research",Schwartz,"Robert J",,,,,,,
"Fall 2015",BIOL,8198,24,"Doctoral Research",Liu,Yu,,,,,,,
"Fall 2015",BIOL,8198,25,"Doctoral Research",Lin,Chin-Yo,,,,,,,
"Fall 2015",BIOL,8198,26,"Doctoral Research",Otteson,"Deborah C",,,,,,,
"Fall 2015",BIOL,8199,5,"Doctoral Dissertation",Sater,Amy,,,,,,,
"Fall 2015",BIOL,8298,7,"Doctoral Research",Roman,"Gregg W",,,,,,,
"Fall 2015",BIOL,8298,23,"Doctoral Research",Ziburkus,Jokubas,,,,,,,
"Fall 2015",BIOL,8298,27,"Doctoral Research",Pennings,"Steven C",,,,,,,
"Fall 2015",BIOL,8298,30,"Doctoral Research",Graur,Dan,,,,,,,
"Fall 2015",BIOL,8298,31,"Doctoral Research",Dauwalder,Brigitte,,,,,,,
"Fall 2015",BIOL,8298,32,"Doctoral Research",Liu,Yu,,,,,,,
"Fall 2015",BIOL,8298,33,"Doctoral Research",Otteson,"Deborah C",,,,,,,
"Fall 2015",BIOL,8298,8,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Fall 2015",BIOL,8299,22,"Doctoral Dissertation",Cooper,"Timothy F",,,,,,,
"Fall 2015",BIOL,8398,5,"Doctoral Research",Colbert,"Anne D",,,,,,,
"Fall 2015",BIOL,8398,10,"Doctoral Research",Pennings,"Steven C",,,,,,,
"Fall 2015",BIOL,8398,14,"Doctoral Research",Roman,"Gregg W",,,,,,,
"Fall 2015",BIOL,8398,22,"Doctoral Research",Sater,Amy,,,,,,,
"Fall 2015",BIOL,8398,23,"Doctoral Research",Dryer,"Stuart E",,,,,,,
"Fall 2015",BIOL,8398,24,"Doctoral Research",Graur,Dan,,,,,,,
"Fall 2015",BIOL,8398,27,"Doctoral Research",Zufall,"Rebecca A",,,,,,,
"Fall 2015",BIOL,8398,28,"Doctoral Research",Azevedo,Ricardo,,,,,,,
"Fall 2015",BIOL,8398,31,"Doctoral Research",Frigo,"Daniel Edward",,,,,,,
"Fall 2015",BIOL,8398,32,"Doctoral Research",Schwartz,"Robert J",,,,,,,
"Fall 2015",BIOL,8398,33,"Doctoral Research",Cooper,"Timothy F",,,,,,,
"Fall 2015",BIOL,8398,34,"Doctoral Research",Lin,Chin-Yo,,,,,,,
"Fall 2015",BIOL,8398,37,"Doctoral Research",Zhang,"Shaun Xiaoliu",,,,,,,
"Fall 2015",BIOL,8398,38,"Doctoral Research",Khurana,Seema,,,,,,,
"Fall 2015",BIOL,8398,4,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Fall 2015",BIOL,8398,9,"Doctoral Research",Ostrowski,"Elizabeth A",,,,,,,
"Fall 2015",BIOL,8399,22,"Doctoral Dissertation",Sater,Amy,,,,,,,
"Fall 2015",BIOL,8399,23,"Doctoral Dissertation",Fox,"George Edward",,,,,,,
"Fall 2015",BIOL,8399,26,"Doctoral Dissertation",Azevedo,Ricardo,,,,,,,
"Fall 2015",BIOL,8399,27,"Doctoral Dissertation",Cooper,"Timothy F",,,,,,,
"Fall 2015",BIOL,8498,1,"Doctoral Research",Pennings,"Steven C",,,,,,,
"Fall 2015",BIOL,8498,13,"Doctoral Research",Sater,Amy,,,,,,,
"Fall 2015",BIOL,8498,18,"Doctoral Research",Schwartz,"Robert J",,,,,,,
"Fall 2015",BIOL,8498,20,"Doctoral Research",Chung,Sang-Hyuk,,,,,,,
"Fall 2015",BIOL,8498,21,"Doctoral Research",Khurana,Seema,,,,,,,
"Fall 2015",BIOL,8598,1,"Doctoral Research",Roman,"Gregg W",,,,,,,
"Fall 2015",BIOL,8598,4,"Doctoral Research",Sater,Amy,,,,,,,
"Fall 2015",BIOL,8598,16,"Doctoral Research",Dryer,"Stuart E",,,,,,,
"Fall 2015",BIOL,8598,21,"Doctoral Research",Khurana,Seema,,,,,,,
"Fall 2015",BIOL,8598,22,"Doctoral Research",Chung,Sang-Hyuk,,,,,,,
"Fall 2015",BIOL,8598,36,"Doctoral Research",Lin,Chin-Yo,,,,,,,
"Fall 2015",BIOL,8598,37,"Doctoral Research",Zhang,"Shaun Xiaoliu",,,,,,,
"Fall 2015",BIOL,8598,38,"Doctoral Research",Liu,Yu,,,,,,,
"Fall 2015",BIOL,8598,39,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Fall 2015",BIOL,8598,40,"Doctoral Research",Otteson,"Deborah C",,,,,,,
"Fall 2015",BIOL,8698,1,"Doctoral Research",Roman,"Gregg W",,,,,,,
"Fall 2015",BIOL,8698,7,"Doctoral Research",Pennings,"Steven C",,,,,,,
"Fall 2015",BIOL,8698,13,"Doctoral Research",Cooper,"Timothy F",,,,,,,
"Fall 2015",BIOL,8698,20,"Doctoral Research",Zufall,"Rebecca A",,,,,,,
"Fall 2015",BIOL,8698,21,"Doctoral Research",Dauwalder,Brigitte,,,,,,,
"Fall 2015",BIOL,8698,22,"Doctoral Research",Ziburkus,Jokubas,,,,,,,
"Fall 2015",BIOL,8698,24,"Doctoral Research",Azevedo,Ricardo,,,,,,,
"Fall 2015",BIOL,8698,26,"Doctoral Research",Schwartz,"Robert J",,,,,,,
"Fall 2015",BIOL,8698,27,"Doctoral Research",Frigo,"Daniel Edward",,,,,,,
"Fall 2015",BIOL,8698,28,"Doctoral Research",Lin,Chin-Yo,,,,,,,
"Fall 2015",BIOL,8698,29,"Doctoral Research",Ostrowski,"Elizabeth A",,,,,,,
"Fall 2015",BIOL,8698,30,"Doctoral Research",Khurana,Seema,,,,,,,
"Fall 2015",BIOL,8698,6,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Fall 2015",BIOL,8698,9,"Doctoral Research",Colbert,"Anne D",,,,,,,
"Fall 2015",BIOL,8999,27,"Doctoral Dissertation",Zhang,"Shaun Xiaoliu",,,,,,,
"Fall 2015",CCS,3394,1,"Sel Tops in Comp Cult Studies",Kanojia,"Anjali H",,,,,,,
"Fall 2015",CHEE,1131,1,"Challenge of Chemical Engr",Epling,"William S",,,,,,,
"Fall 2015",CHEE,6111,1,"Graduate Seminar",Harold,"Michael P",,,,,,,
"Fall 2015",CHEE,6198,9,Research,Donnelly,"Vincent M.",,,,,,,
"Fall 2015",CHEE,6198,17,Research,Stein,"Gila E",,,,,,,
"Fall 2015",CHEE,6298,11,Research,Donnelly,"Vincent M.",,,,,,,
"Fall 2015",CHEE,6398,16,Research,Donnelly,"Vincent M.",,,,,,,
"Fall 2015",CHEE,6398,23,Research,Holley,"Thomas K",,,,,,,
"Fall 2015",CHEE,6498,7,Research,Conrad,"Jacinta C",,,,,,,
"Fall 2015",CHEE,6598,16,Research,Stein,"Gila E",,,,,,,
"Fall 2015",CHEE,6598,18,Research,Cirino,"Patrick C",,,,,,,
"Fall 2015",CHEE,8198,1,"Doctoral Research",Stein,"Gila E",,,,,,,
"Fall 2015",CHEE,8198,3,"Doctoral Research",Harold,"Michael P",,,,,,,
"Fall 2015",CHEE,8198,5,"Doctoral Research",Epling,"William S",,,,,,,
"Fall 2015",CHEE,8198,6,"Doctoral Research",Balakotaiah,Vemuri,,,,,,,
"Fall 2015",CHEE,8198,7,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Fall 2015",CHEE,8198,9,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Fall 2015",CHEE,8198,10,"Doctoral Research",Robertson,"Megan L",,,,,,,
"Fall 2015",CHEE,8198,12,"Doctoral Research",Luss,Dan,,,,,,,
"Fall 2015",CHEE,8198,16,"Doctoral Research",Holley,"Thomas K",,,,,,,
"Fall 2015",CHEE,8198,18,"Doctoral Research",Grabow,"Lars C",,,,,,,
"Fall 2015",CHEE,8298,2,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Fall 2015",CHEE,8298,3,"Doctoral Research",Nikolaou,Michael,,,,,,,
"Fall 2015",CHEE,8298,4,"Doctoral Research",Stein,"Gila E",,,,,,,
"Fall 2015",CHEE,8298,6,"Doctoral Research",Luss,Dan,,,,,,,
"Fall 2015",CHEE,8298,7,"Doctoral Research",Palmer,Jeremy,,,,,,,
"Fall 2015",CHEE,8298,8,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Fall 2015",CHEE,8298,9,"Doctoral Research",Vekilov,Peter,,,,,,,
"Fall 2015",CHEE,8298,1,"Doctoral Research",Robertson,"Megan L",,,,,,,
"Fall 2015",CHEE,8298,10,"Doctoral Research",Willson,Richard,,,,,,,
"Fall 2015",CHEE,8298,11,"Doctoral Research",Economou,"Demetre J",,,,,,,
"Fall 2015",CHEE,8298,12,"Doctoral Research",Myers,"Michael Tolbert",,,,,,,
"Fall 2015",CHEE,8298,13,"Doctoral Research",Krishnamoorti,Ramanan,,,,,,,
"Fall 2015",CHEE,8298,14,"Doctoral Research",Conrad,"Jacinta C",,,,,,,
"Fall 2015",CHEE,8298,15,"Doctoral Research",Varadarajan,Navin,,,,,,,
"Fall 2015",CHEE,8298,16,"Doctoral Research",Grabow,"Lars C",,,,,,,
"Fall 2015",CHEE,8298,17,"Doctoral Research",Epling,"William S",,,,,,,
"Fall 2015",CHEE,8298,18,"Doctoral Research",Cirino,"Patrick C",,,,,,,
"Fall 2015",CHEE,8298,19,"Doctoral Research",Kostarelos,Konstantinos,,,,,,,
"Fall 2015",CHEE,8398,3,"Doctoral Research",Krishnamoorti,Ramanan,,,,,,,
"Fall 2015",CHEE,8398,4,"Doctoral Research",Nikolaou,Michael,,,,,,,
"Fall 2015",CHEE,8398,6,"Doctoral Research",Harold,"Michael P",,,,,,,
"Fall 2015",CHEE,8398,7,"Doctoral Research",Cirino,"Patrick C",,,,,,,
"Fall 2015",CHEE,8398,8,"Doctoral Research",Stein,"Gila E",,,,,,,
"Fall 2015",CHEE,8398,11,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Fall 2015",CHEE,8398,13,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Fall 2015",CHEE,8398,14,"Doctoral Research",Epling,"William S",,,,,,,
"Fall 2015",CHEE,8398,17,"Doctoral Research",Conrad,"Jacinta C",,,,,,,
"Fall 2015",CHEE,8398,20,"Doctoral Research",Holley,"Thomas K",,,,,,,
"Fall 2015",CHEE,8399,4,"Doctoral Dissertation",Balakotaiah,Vemuri,,,,,,,
"Fall 2015",CHEE,8399,17,"Doctoral Dissertation",Holley,"Thomas K",,,,,,,
"Fall 2015",CHEE,8498,1,"Doctoral Research",Qin,Guan,,,,,,,
"Fall 2015",CHEE,8498,2,"Doctoral Research",Economou,"Demetre J",,,,,,,
"Fall 2015",CHEE,8498,3,"Doctoral Research",Stein,"Gila E",,,,,,,
"Fall 2015",CHEE,8498,4,"Doctoral Research",Kostarelos,Konstantinos,,,,,,,
"Fall 2015",CHEE,8498,5,"Doctoral Research",Nikolaou,Michael,,,,,,,
"Fall 2015",CHEE,8498,6,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Fall 2015",CHEE,8498,7,"Doctoral Research",Harold,"Michael P",,,,,,,
"Fall 2015",CHEE,8498,8,"Doctoral Research",Balakotaiah,Vemuri,,,,,,,
"Fall 2015",CHEE,8498,9,"Doctoral Research",Luss,Dan,,,,,,,
"Fall 2015",CHEE,8498,10,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Fall 2015",CHEE,8498,11,"Doctoral Research",Vekilov,Peter,,,,,,,
"Fall 2015",CHEE,8498,12,"Doctoral Research",Robertson,"Megan L",,,,,,,
"Fall 2015",CHEE,8498,13,"Doctoral Research",Krishnamoorti,Ramanan,,,,,,,
"Fall 2015",CHEE,8498,14,"Doctoral Research",Cirino,"Patrick C",,,,,,,
"Fall 2015",CHEE,8498,15,"Doctoral Research",Palmer,Jeremy,,,,,,,
"Fall 2015",CHEE,8498,16,"Doctoral Research",Willson,Richard,,,,,,,
"Fall 2015",CHEE,8498,17,"Doctoral Research",Conrad,"Jacinta C",,,,,,,
"Fall 2015",CHEE,8498,18,"Doctoral Research",Varadarajan,Navin,,,,,,,
"Fall 2015",CHEE,8498,19,"Doctoral Research",Grabow,"Lars C",,,,,,,
"Fall 2015",CHEE,8498,20,"Doctoral Research",Epling,"William S",,,,,,,
"Fall 2015",CHEE,8498,21,"Doctoral Research",Holley,"Thomas K",,,,,,,
"Fall 2015",CHEE,8498,22,"Doctoral Research",Myers,"Michael Tolbert",,,,,,,
"Fall 2015",CHEE,8598,1,"Doctoral Research",Krishnamoorti,Ramanan,,,,,,,
"Fall 2015",CHEE,8598,3,"Doctoral Research",Balakotaiah,Vemuri,,,,,,,
"Fall 2015",CHEE,8598,4,"Doctoral Research",Stein,"Gila E",,,,,,,
"Fall 2015",CHEE,8598,5,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Fall 2015",CHEE,8598,7,"Doctoral Research",Epling,"William S",,,,,,,
"Fall 2015",CHEE,8598,9,"Doctoral Research",Qin,Guan,,,,,,,
"Fall 2015",CHEE,8598,10,"Doctoral Research",Cirino,"Patrick C",,,,,,,
"Fall 2015",CHEE,8598,11,"Doctoral Research",Willson,Richard,,,,,,,
"Fall 2015",CHEE,8598,12,"Doctoral Research",Nikolaou,Michael,,,,,,,
"Fall 2015",CHEE,8598,15,"Doctoral Research",Grabow,"Lars C",,,,,,,
"Fall 2015",CHEE,8598,16,"Doctoral Research",Holley,"Thomas K",,,,,,,
"Fall 2015",CHEE,8598,18,"Doctoral Research",Varadarajan,Navin,,,,,,,
"Fall 2015",CHEE,8598,19,"Doctoral Research",Robertson,"Megan L",,,,,,,
"Fall 2015",CHEE,8999,1,"Doctoral Dissertation",Rimer,Jeffrey,,,,,,,
"Fall 2015",CHEM,3131,10,"Problem Solving in Org Chem I",Lee,"T Randall",,,,,,,
"Fall 2015",CHEM,3131,11,"Problem Solving in Org Chem I",Lee,"T Randall",,,,,,,
"Fall 2015",CHEM,3131,12,"Problem Solving in Org Chem I",Lee,"T Randall",,,,,,,
