TERM,SUBJECT,"CATALOG NBR","CLASS SECTION","COURSE DESCR","INSTR LAST NAME","INSTR FIRST NAME",A,B,C,D,F,"TOTAL DROPPED","AVG GPA"
"Fall 2017",BCHS,8298,20,"Doctoral Research",Weihua,Zhang,,,,,,,
"Fall 2017",BCHS,8298,21,"Doctoral Research",Wang,Yuhong,,,,,,,
"Fall 2017",BCHS,8298,22,"Doctoral Research",Bark,Steven,,,,,,,
"Fall 2017",BCHS,8298,23,"Doctoral Research",Fox,"Robert O",,,,,,,
"Fall 2017",BCHS,8298,24,"Doctoral Research",Liu,Yu,,,,,,,
"Fall 2017",BCHS,8298,5,"Doctoral Research",Gunaratne,"Preethi H",,,,,,,
"Fall 2017",BCHS,8298,8,"Doctoral Research",Gao,Xiaolian,,,,,,,
"Fall 2017",BCHS,8398,22,"Doctoral Research",Schwartz,"Robert J",,,,,,,
"Fall 2017",BCHS,8398,23,"Doctoral Research",Gao,Xiaolian,,,,,,,
"Fall 2017",BCHS,8398,24,"Doctoral Research",Bark,Steven,,,,,,,
"Fall 2017",BCHS,8498,5,"Doctoral Research",Willson,Richard,,,,,,,
"Fall 2017",BCHS,8498,9,"Doctoral Research",Briggs,"James M",,,,,,,
"Fall 2017",BCHS,8498,16,"Doctoral Research",Schwartz,"Robert J",,,,,,,
"Fall 2017",BCHS,8498,17,"Doctoral Research",Bark,Steven,,,,,,,
"Fall 2017",BCHS,8498,18,"Doctoral Research",Gao,Xiaolian,,,,,,,
"Fall 2017",BCHS,8498,20,"Doctoral Research",Weihua,Zhang,,,,,,,
"Fall 2017",BCHS,8498,4,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Fall 2017",BCHS,8598,13,"Doctoral Research",Briggs,"James M",,,,,,,
"Fall 2017",BCHS,8598,15,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Fall 2017",BCHS,8698,1,"Doctoral Research",Widger,"William R",,,,,,,
"Fall 2017",BCHS,8698,2,"Doctoral Research",Wang,Yuhong,,,,,,,
"Fall 2017",BCHS,8698,21,"Doctoral Research",Fox,"Robert O",,,,,,,
"Fall 2017",BCHS,8698,22,"Doctoral Research",Bark,Steven,,,,,,,
"Fall 2017",BCHS,8698,23,"Doctoral Research",Liu,Yu,,,,,,,
"Fall 2017",BCHS,8698,24,"Doctoral Research",Sen,Mehmet,,,,,,,
"Fall 2017",BCHS,8698,7,"Doctoral Research",Gunaratne,"Preethi H",,,,,,,
"Fall 2017",BCHS,8698,8,"Doctoral Research",Gao,Xiaolian,,,,,,,
"Fall 2017",BCHS,8998,18,"Doctoral Research",Fujita,Masaya,,,,,,,
"Fall 2017",BIOE,6111,1,"Grad Bioengineering Seminar","Akay PhD",Metin,,,,,,,
"Fall 2017",BIOE,6198,11,Research,Mohan,Chandra,,,,,,,
"Fall 2017",BIOE,6198,15,Research,Abidian,"Mohammad Reza",,,,,,,
"Fall 2017",BIOE,6298,15,Research,Francis,"Joseph Thachil",,,,,,,
"Fall 2017",BIOE,6398,15,Research,Wu,Tianfu,,,,,,,
"Fall 2017",BIOE,6398,19,Research,Yu,Cunjiang,,,,,,,
"Fall 2017",BIOE,6399,6,"Masters Thesis",Gifford,Howard,,,,,,,
"Fall 2017",BIOE,6399,7,"Masters Thesis",Ince,"Nuri Firat",,,,,,,
"Fall 2017",BIOE,6399,16,"Masters Thesis",Naash,Muna,,,,,,,
"Fall 2017",BIOE,8198,2,"Doctoral Research",Larin,Kirill,,,,,,,
"Fall 2017",BIOE,8198,10,"Doctoral Research",Mohan,Chandra,,,,,,,
"Fall 2017",BIOE,8298,1,"Doctoral Research","Akay PhD",Metin,,,,,,,
"Fall 2017",BIOE,8298,2,"Doctoral Research",Larin,Kirill,,,,,,,
"Fall 2017",BIOE,8298,5,"Doctoral Research",Zhang,Yingchun,,,,,,,
"Fall 2017",BIOE,8298,8,"Doctoral Research",Gifford,Howard,,,,,,,
"Fall 2017",BIOE,8298,9,"Doctoral Research",May,"Elebeoba E",,,,,,,
"Fall 2017",BIOE,8298,12,"Doctoral Research",Shevkoplyas,Sergey,,,,,,,
"Fall 2017",BIOE,8298,13,"Doctoral Research",Wu,Tianfu,,,,,,,
"Fall 2017",BIOE,8298,17,"Doctoral Research",Merchant,"Fatima Aziz",,,,,,,
"Fall 2017",BIOE,8298,18,"Doctoral Research",Abidian,"Mohammad Reza",,,,,,,
"Fall 2017",BIOE,8298,19,"Doctoral Research",Al-Ubaidi,Muayyad,,,,,,,
"Fall 2017",BIOE,8298,20,"Doctoral Research",Francis,"Joseph Thachil",,,,,,,
"Fall 2017",BIOE,8398,1,"Doctoral Research","Akay PhD",Metin,,,,,,,
"Fall 2017",BIOE,8398,2,"Doctoral Research",Larin,Kirill,,,,,,,
"Fall 2017",BIOE,8398,7,"Doctoral Research",Gifford,Howard,,,,,,,
"Fall 2017",BIOE,8398,8,"Doctoral Research",Ince,"Nuri Firat",,,,,,,
"Fall 2017",BIOE,8398,10,"Doctoral Research",Mohan,Chandra,,,,,,,
"Fall 2017",BIOE,8398,11,"Doctoral Research",Shevkoplyas,Sergey,,,,,,,
"Fall 2017",BIOE,8398,13,"Doctoral Research",Zhang,Yingchun,,,,,,,
"Fall 2017",BIOE,8398,18,"Doctoral Research",Porter,Jason,,,,,,,
"Fall 2017",BIOE,8398,19,"Doctoral Research",Naash,Muna,,,,,,,
"Fall 2017",BIOE,8398,22,"Doctoral Research",Francis,"Joseph Thachil",,,,,,,
"Fall 2017",BIOE,8399,2,"Doctoral Dissertation",Larin,Kirill,,,,,,,
"Fall 2017",BIOE,8399,9,"Doctoral Dissertation",Mohan,Chandra,,,,,,,
"Fall 2017",BIOE,8399,16,"Doctoral Dissertation",Abidian,"Mohammad Reza",,,,,,,
"Fall 2017",BIOE,8498,1,"Doctoral Research","Akay PhD",Metin,,,,,,,
"Fall 2017",BIOE,8498,2,"Doctoral Research",Larin,Kirill,,,,,,,
"Fall 2017",BIOE,8598,1,"Doctoral Research","Akay PhD",Metin,,,,,,,
"Fall 2017",BIOE,8598,8,"Doctoral Research",Ince,"Nuri Firat",,,,,,,
"Fall 2017",BIOE,8598,9,"Doctoral Research",May,"Elebeoba E",,,,,,,
"Fall 2017",BIOE,8598,10,"Doctoral Research",Mohan,Chandra,,,,,,,
"Fall 2017",BIOE,8598,12,"Doctoral Research",Wu,Tianfu,,,,,,,
"Fall 2017",BIOE,8598,13,"Doctoral Research",Zhang,Yingchun,,,,,,,
"Fall 2017",BIOE,8598,15,"Doctoral Research",Das,Mini,,,,,,,
"Fall 2017",BIOE,8598,17,"Doctoral Research",Willson,Richard,,,,,,,
"Fall 2017",BIOE,8598,18,"Doctoral Research",Abidian,"Mohammad Reza",,,,,,,
"Fall 2017",BIOE,8598,21,"Doctoral Research",Majd,Sheereen,,,,,,,
"Fall 2017",BIOE,8598,22,"Doctoral Research",Naash,Muna,,,,,,,
"Fall 2017",BIOE,8598,23,"Doctoral Research",Porter,Jason,,,,,,,
"Fall 2017",BIOE,8699,2,"Doctoral Dissertation",Larin,Kirill,,,,,,,
"Fall 2017",BIOE,8699,12,"Doctoral Dissertation",Gifford,Howard,,,,,,,
"Fall 2017",BIOE,8699,18,"Doctoral Dissertation",Merchant,"Fatima Aziz",,,,,,,
"Fall 2017",BIOE,8999,11,"Doctoral Dissertation",Ince,"Nuri Firat",,,,,,,
"Fall 2017",BIOL,3396,1,"Senior Research Project",Chung,Sang-Hyuk,,,,,,,
"Fall 2017",BIOL,3396,2,"Senior Research Project",Pattison,Donna,,,,,,,
"Fall 2017",BIOL,4198,1,"Independent Study",Ostrowski,"Elizabeth A",,,,,,,
"Fall 2017",BIOL,4398,1,"Independent Study",Frankino,"William A",,,,,,,
"Fall 2017",BIOL,4398,2,"Independent Study",Williams,Lawrence,,,,,,,
"Fall 2017",BIOL,4399,1,"Senior Honors Thesis",Cooper,"Timothy E",,,,,,,
"Fall 2017",BIOL,4399,1,"Senior Honors Thesis",Williams,Lawrence,,,,,,,
"Fall 2017",BIOL,6110,1,"Biology Seminar",Sater,Amy,,,,,,,
"Fall 2017",BIOL,6198,33,"Special Problems",Liu,Yu,,,,,,,
"Fall 2017",BIOL,6298,24,"Special Problems",Dryer,"Stuart E",,,,,,,
"Fall 2017",BIOL,6298,31,"Special Problems",Azevedo,Ricardo,,,,,,,
"Fall 2017",BIOL,6398,8,"Special Problems",Azevedo,Ricardo,,,,,,,
"Fall 2017",BIOL,6398,23,"Special Problems",Dryer,"Stuart E",,,,,,,
"Fall 2017",BIOL,6398,25,"Special Problems",Graur,Dan,,,,,,,
"Fall 2017",BIOL,6398,36,"Special Problems",Crawford,"Kerri M",,,,,,,
"Fall 2017",BIOL,6398,39,"Special Problems",Dauwalder,Brigitte,,,,,,,
"Fall 2017",BIOL,6498,7,"Special Problems",Dryer,"Stuart E",,,,,,,
"Fall 2017",BIOL,6498,35,"Special Problems",Bawa-Khalfe,Tasneem,,,,,,,
"Fall 2017",BIOL,6598,2,"Special Problems",Azevedo,Ricardo,,,,,,,
"Fall 2017",BIOL,6598,22,"Special Problems",Dauwalder,Brigitte,,,,,,,
"Fall 2017",BIOL,6598,36,"Special Problems",Liu,Yu,,,,,,,
"Fall 2017",BIOL,6598,37,"Special Problems",Bawa-Khalfe,Tasneem,,,,,,,
"Fall 2017",BIOL,6598,39,"Special Problems",Graur,Dan,,,,,,,
"Fall 2017",BIOL,6598,40,"Special Problems",Meisel,"Richard P",,,,,,,
"Fall 2017",BIOL,6598,41,"Special Problems","Kelleher Meisel","Erin S",,,,,,,
"Fall 2017",BIOL,7367,1,"Population Bio Seminar",Ostrowski,"Elizabeth A",,,,,,,
"Fall 2017",BIOL,8198,29,"Doctoral Research",Zhang,"Shaun Xiaoliu",,,,,,,
"Fall 2017",BIOL,8298,3,"Doctoral Research",Azevedo,Ricardo,,,,,,,
"Fall 2017",BIOL,8298,4,"Doctoral Research",Wiernasz,"Diane C",,,,,,,
"Fall 2017",BIOL,8298,23,"Doctoral Research",Ziburkus,Jokubas,,,,,,,
"Fall 2017",BIOL,8298,28,"Doctoral Research",Khurana,Seema,,,,,,,
"Fall 2017",BIOL,8298,30,"Doctoral Research",Graur,Dan,,,,,,,
"Fall 2017",BIOL,8298,31,"Doctoral Research",Dauwalder,Brigitte,,,,,,,
"Fall 2017",BIOL,8398,10,"Doctoral Research",Pennings,"Steven C",,,,,,,
"Fall 2017",BIOL,8398,23,"Doctoral Research",Dryer,"Stuart E",,,,,,,
"Fall 2017",BIOL,8398,24,"Doctoral Research",Graur,Dan,,,,,,,
"Fall 2017",BIOL,8398,28,"Doctoral Research",Azevedo,Ricardo,,,,,,,
"Fall 2017",BIOL,8398,3,"Doctoral Research",Gunaratne,"Preethi H",,,,,,,
"Fall 2017",BIOL,8398,33,"Doctoral Research",Cooper,"Timothy F",,,,,,,
"Fall 2017",BIOL,8398,36,"Doctoral Research",Cole,"Blaine J",,,,,,,
"Fall 2017",BIOL,8398,37,"Doctoral Research",Zhang,"Shaun Xiaoliu",,,,,,,
"Fall 2017",BIOL,8398,4,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Fall 2017",BIOL,8398,42,"Doctoral Research",Liu,Yu,,,,,,,
"Fall 2017",BIOL,8398,43,"Doctoral Research",Bawa-Khalfe,Tasneem,,,,,,,
"Fall 2017",BIOL,8398,44,"Doctoral Research",Fujita,Masaya,,,,,,,
"Fall 2017",BIOL,8398,45,"Doctoral Research",Meisel,"Richard P",,,,,,,
"Fall 2017",BIOL,8398,46,"Doctoral Research",McKeon,"Frank D",,,,,,,
"Fall 2017",BIOL,8398,9,"Doctoral Research",Ostrowski,"Elizabeth A",,,,,,,
"Fall 2017",BIOL,8399,27,"Doctoral Dissertation",Cooper,"Timothy F",,,,,,,
"Fall 2017",BIOL,8498,8,"Doctoral Research",Wiernasz,"Diane C",,,,,,,
"Fall 2017",BIOL,8498,13,"Doctoral Research",Sater,Amy,,,,,,,
"Fall 2017",BIOL,8498,20,"Doctoral Research",Chung,Sang-Hyuk,,,,,,,
"Fall 2017",BIOL,8498,21,"Doctoral Research",Khurana,Seema,,,,,,,
"Fall 2017",BIOL,8498,23,"Doctoral Research","Kelleher Meisel","Erin S",,,,,,,
"Fall 2017",BIOL,8598,4,"Doctoral Research",Sater,Amy,,,,,,,
"Fall 2017",BIOL,8598,16,"Doctoral Research",Dryer,"Stuart E",,,,,,,
"Fall 2017",BIOL,8598,21,"Doctoral Research",Khurana,Seema,,,,,,,
"Fall 2017",BIOL,8598,22,"Doctoral Research",Chung,Sang-Hyuk,,,,,,,
"Fall 2017",BIOL,8598,37,"Doctoral Research",Zhang,"Shaun Xiaoliu",,,,,,,
"Fall 2017",BIOL,8598,38,"Doctoral Research",Liu,Yu,,,,,,,
"Fall 2017",BIOL,8598,39,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Fall 2017",BIOL,8598,41,"Doctoral Research","Kelleher Meisel","Erin S",,,,,,,
"Fall 2017",BIOL,8598,43,"Doctoral Research",Fujita,Masaya,,,,,,,
"Fall 2017",BIOL,8598,44,"Doctoral Research",Bawa-Khalfe,Tasneem,,,,,,,
"Fall 2017",BIOL,8598,45,"Doctoral Research",Cirino,"Patrick C",,,,,,,
"Fall 2017",BIOL,8598,46,"Doctoral Research",McKeon,"Frank D",,,,,,,
"Fall 2017",BIOL,8598,5,"Doctoral Research",Gunaratne,"Preethi H",,,,,,,
"Fall 2017",BIOL,8698,7,"Doctoral Research",Pennings,"Steven C",,,,,,,
"Fall 2017",BIOL,8698,13,"Doctoral Research",Cooper,"Timothy F",,,,,,,
"Fall 2017",BIOL,8698,20,"Doctoral Research",Zufall,"Rebecca A",,,,,,,
"Fall 2017",BIOL,8698,21,"Doctoral Research",Dauwalder,Brigitte,,,,,,,
"Fall 2017",BIOL,8698,22,"Doctoral Research",Ziburkus,Jokubas,,,,,,,
"Fall 2017",BIOL,8698,24,"Doctoral Research",Azevedo,Ricardo,,,,,,,
"Fall 2017",BIOL,8698,29,"Doctoral Research",Ostrowski,"Elizabeth A",,,,,,,
"Fall 2017",BIOL,8698,30,"Doctoral Research",Khurana,Seema,,,,,,,
"Fall 2017",BIOL,8698,31,"Doctoral Research",Bawa-Khalfe,Tasneem,,,,,,,
"Fall 2017",BIOL,8698,32,"Doctoral Research",Meisel,"Richard P",,,,,,,
"Fall 2017",BIOL,8698,34,"Doctoral Research",Zhang,"Shaun Xiaoliu",,,,,,,
"Fall 2017",BIOL,8698,6,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Fall 2017",BTEC,6399,1,"Masters Thesis in BTEC",Ganapathy,Sivakumar,,,,,,,
"Fall 2017",CHEE,3399,7,"Senior Honors Thesis",Rifai,"Hanadi S",,,,,,,
"Fall 2017",CHEE,6111,1,"Graduate Seminar",Harold,"Michael P",,,,,,,
"Fall 2017",CHEE,6198,16,Research,Varadarajan,Navin,,,,,,,
"Fall 2017",CHEE,6298,3,Research,Litvinov,Dmitri,,,,,,,
"Fall 2017",CHEE,6398,10,Research,Harold,"Michael P",,,,,,,
"Fall 2017",CHEE,6398,16,Research,Donnelly,"Vincent M.",,,,,,,
"Fall 2017",CHEE,6598,7,Research,Rimer,Jeffrey,,,,,,,
"Fall 2017",CHEE,6598,17,Research,Varadarajan,Navin,,,,,,,
"Fall 2017",CHEE,8198,1,"Doctoral Research",Stein,"Gila E",,,,,,,
"Fall 2017",CHEE,8198,3,"Doctoral Research",Harold,"Michael P",,,,,,,
"Fall 2017",CHEE,8198,7,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Fall 2017",CHEE,8198,9,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Fall 2017",CHEE,8198,17,"Doctoral Research",Myers,"Michael Tolbert",,,,,,,
"Fall 2017",CHEE,8198,18,"Doctoral Research",Grabow,"Lars C",,,,,,,
"Fall 2017",CHEE,8298,2,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Fall 2017",CHEE,8298,4,"Doctoral Research",Stein,"Gila E",,,,,,,
"Fall 2017",CHEE,8298,5,"Doctoral Research",Harold,"Michael P",,,,,,,
"Fall 2017",CHEE,8298,7,"Doctoral Research",Palmer,Jeremy,,,,,,,
"Fall 2017",CHEE,8298,8,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Fall 2017",CHEE,8298,9,"Doctoral Research",Vekilov,Peter,,,,,,,
"Fall 2017",CHEE,8298,10,"Doctoral Research",Willson,Richard,,,,,,,
"Fall 2017",CHEE,8298,11,"Doctoral Research",Economou,"Demetre J",,,,,,,
"Fall 2017",CHEE,8298,14,"Doctoral Research",Conrad,"Jacinta C",,,,,,,
"Fall 2017",CHEE,8298,15,"Doctoral Research",Varadarajan,Navin,,,,,,,
"Fall 2017",CHEE,8298,16,"Doctoral Research",Grabow,"Lars C",,,,,,,
"Fall 2017",CHEE,8298,18,"Doctoral Research",Cirino,"Patrick C",,,,,,,
"Fall 2017",CHEE,8298,19,"Doctoral Research",Kostarelos,Konstantinos,,,,,,,
"Fall 2017",CHEE,8298,20,"Doctoral Research",Balakotaiah,Vemuri,,,,,,,
"Fall 2017",CHEE,8298,21,"Doctoral Research",Qin,Guan,,,,,,,
"Fall 2017",CHEE,8398,1,"Doctoral Research",Willson,Richard,,,,,,,
"Fall 2017",CHEE,8398,2,"Doctoral Research",Balakotaiah,Vemuri,,,,,,,
"Fall 2017",CHEE,8398,3,"Doctoral Research",Krishnamoorti,Ramanan,,,,,,,
"Fall 2017",CHEE,8398,4,"Doctoral Research",Nikolaou,Michael,,,,,,,
"Fall 2017",CHEE,8398,5,"Doctoral Research",Economou,"Demetre J",,,,,,,
"Fall 2017",CHEE,8398,6,"Doctoral Research",Harold,"Michael P",,,,,,,
"Fall 2017",CHEE,8398,9,"Doctoral Research",Luss,Dan,,,,,,,
"Fall 2017",CHEE,8398,10,"Doctoral Research",Varadarajan,Navin,,,,,,,
"Fall 2017",CHEE,8398,11,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Fall 2017",CHEE,8398,12,"Doctoral Research",Vekilov,Peter,,,,,,,
"Fall 2017",CHEE,8398,13,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Fall 2017",CHEE,8398,16,"Doctoral Research",Robertson,"Megan L",,,,,,,
"Fall 2017",CHEE,8398,17,"Doctoral Research",Conrad,"Jacinta C",,,,,,,
"Fall 2017",CHEE,8398,19,"Doctoral Research",Qin,Guan,,,,,,,
"Fall 2017",CHEE,8398,22,"Doctoral Research",Palmer,Jeremy,,,,,,,
"Fall 2017",CHEE,8399,1,"Doctoral Dissertation",Stein,"Gila E",,,,,,,
"Fall 2017",CHEE,8399,3,"Doctoral Dissertation",Conrad,"Jacinta C",,,,,,,
"Fall 2017",CHEE,8399,9,"Doctoral Dissertation",Donnelly,"Vincent M.",,,,,,,
"Fall 2017",CHEE,8399,12,"Doctoral Dissertation",Economou,"Demetre J",,,,,,,
"Fall 2017",CHEE,8399,15,"Doctoral Dissertation",Robertson,"Megan L",,,,,,,
"Fall 2017",CHEE,8399,18,"Doctoral Dissertation",Palmer,Jeremy,,,,,,,
"Fall 2017",CHEE,8399,19,"Doctoral Dissertation",Kostarelos,Konstantinos,,,,,,,
"Fall 2017",CHEE,8399,21,"Doctoral Dissertation",Myers,"Michael Tolbert",,,,,,,
"Fall 2017",CHEE,8498,1,"Doctoral Research",Qin,Guan,,,,,,,
"Fall 2017",CHEE,8498,2,"Doctoral Research",Economou,"Demetre J",,,,,,,
"Fall 2017",CHEE,8498,3,"Doctoral Research",Stein,"Gila E",,,,,,,
"Fall 2017",CHEE,8498,4,"Doctoral Research",Kostarelos,Konstantinos,,,,,,,
"Fall 2017",CHEE,8498,6,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Fall 2017",CHEE,8498,7,"Doctoral Research",Harold,"Michael P",,,,,,,
"Fall 2017",CHEE,8498,8,"Doctoral Research",Balakotaiah,Vemuri,,,,,,,
"Fall 2017",CHEE,8498,10,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Fall 2017",CHEE,8498,11,"Doctoral Research",Vekilov,Peter,,,,,,,
"Fall 2017",CHEE,8498,13,"Doctoral Research",Krishnamoorti,Ramanan,,,,,,,
"Fall 2017",CHEE,8498,14,"Doctoral Research",Cirino,"Patrick C",,,,,,,
"Fall 2017",CHEE,8498,16,"Doctoral Research",Willson,Richard,,,,,,,
"Fall 2017",CHEE,8498,17,"Doctoral Research",Conrad,"Jacinta C",,,,,,,
"Fall 2017",CHEE,8498,18,"Doctoral Research",Varadarajan,Navin,,,,,,,
"Fall 2017",CHEE,8498,19,"Doctoral Research",Grabow,"Lars C",,,,,,,
"Fall 2017",CHEE,8598,2,"Doctoral Research",Harold,"Michael P",,,,,,,
"Fall 2017",CHEE,8598,3,"Doctoral Research",Balakotaiah,Vemuri,,,,,,,
"Fall 2017",CHEE,8598,4,"Doctoral Research",Stein,"Gila E",,,,,,,
"Fall 2017",CHEE,8598,5,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Fall 2017",CHEE,8598,8,"Doctoral Research",Vekilov,Peter,,,,,,,
"Fall 2017",CHEE,8598,14,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Fall 2017",CHEE,8598,15,"Doctoral Research",Grabow,"Lars C",,,,,,,
"Fall 2017",CHEE,8598,17,"Doctoral Research",Myers,"Michael Tolbert",,,,,,,
"Fall 2017",CHEE,8598,19,"Doctoral Research",Robertson,"Megan L",,,,,,,
"Fall 2017",CHEM,3131,12,"Problem Solving in Org Chem I",Lee,"T Randall",,,,,,,
"Fall 2017",CHEM,3131,13,"Problem Solving in Org Chem I",Lee,"T Randall",,,,,,,
"Fall 2017",CHEM,3132,5,"Problem Solving in Org Chem II",Lee,"T Randall",,,,,,,
"Fall 2017",CHEM,6111,1,"Graduate Colloquium",Wu,Judy,,,,,,,
"Fall 2017",CHEM,6112,1,"Graduate Seminar",Teets,Thomas,,,,,,,
"Fall 2017",CHEM,6112,2,"Graduate Seminar",Baldelli,Steve,,,,,,,
"Fall 2017",CHEM,6112,3,"Graduate Seminar",Miljanic,"Ognjen S",,,,,,,
"Fall 2017",CHEM,6115,1,"Sem in Chm Lab Instruct",Zaitsev,"Vladimir G",,,,,,,
"Fall 2017",CHEM,6115,2,"Sem in Chm Lab Instruct",Bean,"Mary B",,,,,,,
"Fall 2017",CHEM,6115,3,"Sem in Chm Lab Instruct",Bean,"Mary B",,,,,,,
"Fall 2017",CHEM,6198,4,"Special Problems",Cai,Chengzhi,,,,,,,
"Fall 2017",CHEM,6198,5,"Special Problems",Daugulis,Olafs,,,,,,,
"Fall 2017",CHEM,6198,6,"Special Problems",Gilbertson,"Scott R",,,,,,,
"Fall 2017",CHEM,6198,15,"Special Problems",May,"Jeremy A",,,,,,,
"Fall 2017",CHEM,6198,16,"Special Problems",Miljanic,"Ognjen S",,,,,,,
"Fall 2017",CHEM,6198,22,"Special Problems",Brgoch,Jakoah,,,,,,,
"Fall 2017",CHEM,6198,23,"Special Problems",Do,"Loi H",,,,,,,
"Fall 2017",CHEM,6198,24,"Special Problems",Teets,Thomas,,,,,,,
"Fall 2017",CHEM,6398,7,"Special Problems",Guloy,"Arnold M",,,,,,,
"Fall 2017",CHEM,6398,8,"Special Problems",Halasyamani,"P Shiv",,,,,,,
"Fall 2017",CHEM,6398,19,"Special Problems",Xu,Shoujun,,,,,,,
"Fall 2017",CHEM,6398,30,"Special Problems",Wu,Judy,,,,,,,
"Fall 2017",CHEM,6398,31,"Special Problems",Chen,Tai-Yen,,,,,,,
"Fall 2017",CHEM,6498,10,"Special Problems",Baldelli,Steve,,,,,,,
"Fall 2017",CHEM,6498,34,"Special Problems",Yang,Ding-Shyue,,,,,,,
"Fall 2017",CHEM,6498,35,"Special Problems",Wu,Judy,,,,,,,
"Fall 2017",CHEM,6498,36,"Special Problems",Chen,Tai-Yen,,,,,,,
"Fall 2017",CHEM,6498,37,"Special Problems",Harth,"Eva M",,,,,,,
"Fall 2017",CHEM,6698,1,"Special Problems",Baldelli,Steve,,,,,,,
"Fall 2017",CHEM,6698,4,"Special Problems",Cai,Chengzhi,,,,,,,
"Fall 2017",CHEM,6698,5,"Special Problems",Daugulis,Olafs,,,,,,,
"Fall 2017",CHEM,6698,6,"Special Problems",Gilbertson,"Scott R",,,,,,,
"Fall 2017",CHEM,6698,7,"Special Problems",Guloy,"Arnold M",,,,,,,
