TERM,SUBJECT,"CATALOG NBR","CLASS SECTION","COURSE DESCR","INSTR LAST NAME","INSTR FIRST NAME",A,B,C,D,F,"TOTAL DROPPED","AVG GPA"
"Summer 2014",BIOL,8698,10,"Doctoral Research",Zufall,"Rebecca A",,,,,,,
"Summer 2014",BIOL,8698,13,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Summer 2014",BIOL,8698,18,"Doctoral Research",Dauwalder,Brigitte,,,,,,,
"Summer 2014",BIOL,8698,20,"Doctoral Research",Ziburkus,Jokubas,,,,,,,
"Summer 2014",BIOL,8698,21,"Doctoral Research",Colbert,"Anne D",,,,,,,
"Summer 2014",BIOL,8698,24,"Doctoral Research",Weihua,Zhang,,,,,,,
"Summer 2014",BIOL,8698,28,"Doctoral Research",Cooper,"Timothy F",,,,,,,
"Summer 2014",BIOL,8698,29,"Doctoral Research",McDermott,"Alison Marie",,,,,,,
"Summer 2014",BIOL,8698,30,"Doctoral Research",Williams,"Cecilia Marie",,,,,,,
"Summer 2014",BIOL,8698,31,"Doctoral Research",Frigo,"Daniel E",,,,,,,
"Summer 2014",BIOL,8698,32,"Doctoral Research",Schwartz,"Robert J",,,,,,,
"Summer 2014",BIOL,8698,36,"Doctoral Research",Ostrowski,"Elizabeth A",,,,,,,
"Summer 2014",BIOL,8698,38,"Doctoral Research",Bose,"Rathindra N",,,,,,,
"Summer 2014",CHEE,6198,15,Research,Vekilov,Peter,,,,,,,
"Summer 2014",CHEE,8198,2,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Summer 2014",CHEE,8198,4,"Doctoral Research",Myers,"Michael Tolbert",,,,,,,
"Summer 2014",CHEE,8198,7,"Doctoral Research",Krishnamoorti,Ramanan,,,,,,,
"Summer 2014",CHEE,8198,8,"Doctoral Research",Nikolaou,Michael,,,,,,,
"Summer 2014",CHEE,8198,9,"Doctoral Research",Vekilov,Peter,,,,,,,
"Summer 2014",CHEE,8198,10,"Doctoral Research",Willson,Richard,,,,,,,
"Summer 2014",CHEE,8198,13,"Doctoral Research",Lee,"William John",,,,,,,
"Summer 2014",CHEE,8198,14,"Doctoral Research",Robertson,"Megan L",,,,,,,
"Summer 2014",CHEE,8298,1,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Summer 2014",CHEE,8298,2,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Summer 2014",CHEE,8298,3,"Doctoral Research",Luss,Dan,,,,,,,
"Summer 2014",CHEE,8298,4,"Doctoral Research",Stein,"Gila E",,,,,,,
"Summer 2014",CHEE,8298,6,"Doctoral Research",Balakotaiah,Vemuri,,,,,,,
"Summer 2014",CHEE,8298,7,"Doctoral Research",Krishnamoorti,Ramanan,,,,,,,
"Summer 2014",CHEE,8298,8,"Doctoral Research",Harold,"Michael P",,,,,,,
"Summer 2014",CHEE,8298,9,"Doctoral Research",Willson,Richard,,,,,,,
"Summer 2014",CHEE,8298,10,"Doctoral Research",Vekilov,Peter,,,,,,,
"Summer 2014",CHEE,8298,11,"Doctoral Research",Varadarajan,Navin,,,,,,,
"Summer 2014",CHEE,8298,13,"Doctoral Research",Cirino,"Patrick C",,,,,,,
"Summer 2014",CHEE,8298,14,"Doctoral Research",Qin,Guan,,,,,,,
"Summer 2014",CHEE,8298,15,"Doctoral Research",Robertson,"Megan L",,,,,,,
"Summer 2014",CHEE,8298,16,"Doctoral Research",Conrad,"Jacinta C",,,,,,,
"Summer 2014",CHEE,8298,17,"Doctoral Research",Grabow,"Lars C",,,,,,,
"Summer 2014",CHEE,8298,18,"Doctoral Research",Epling,"William S",,,,,,,
"Summer 2014",CHEE,8398,1,"Doctoral Research",Conrad,"Jacinta C",,,,,,,
"Summer 2014",CHEE,8398,2,"Doctoral Research",Harold,"Michael P",,,,,,,
"Summer 2014",CHEE,8398,4,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Summer 2014",CHEE,8398,6,"Doctoral Research",Vekilov,Peter,,,,,,,
"Summer 2014",CHEE,8398,14,"Doctoral Research",Epling,"William S",,,,,,,
"Summer 2014",CHEE,8398,15,"Doctoral Research",Cirino,"Patrick C",,,,,,,
"Summer 2014",CHEE,8498,1,"Doctoral Research",Harold,"Michael P",,,,,,,
"Summer 2014",CHEE,8498,2,"Doctoral Research",Willson,Richard,,,,,,,
"Summer 2014",CHEE,8498,3,"Doctoral Research",Luss,Dan,,,,,,,
"Summer 2014",CHEE,8498,4,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Summer 2014",CHEE,8498,5,"Doctoral Research",Vekilov,Peter,,,,,,,
"Summer 2014",CHEE,8498,6,"Doctoral Research",Stein,"Gila E",,,,,,,
"Summer 2014",CHEE,8498,8,"Doctoral Research",Economou,"Demetre J",,,,,,,
"Summer 2014",CHEE,8498,9,"Doctoral Research",Cirino,"Patrick C",,,,,,,
"Summer 2014",CHEE,8498,10,"Doctoral Research",Krishnamoorti,Ramanan,,,,,,,
"Summer 2014",CHEE,8498,12,"Doctoral Research",Varadarajan,Navin,,,,,,,
"Summer 2014",CHEE,8498,13,"Doctoral Research",Balakotaiah,Vemuri,,,,,,,
"Summer 2014",CHEE,8498,14,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Summer 2014",CHEE,8498,15,"Doctoral Research",Robertson,"Megan L",,,,,,,
"Summer 2014",CHEE,8498,16,"Doctoral Research",Qin,Guan,,,,,,,
"Summer 2014",CHEE,8498,17,"Doctoral Research",Conrad,"Jacinta C",,,,,,,
"Summer 2014",CHEE,8498,18,"Doctoral Research",Grabow,"Lars C",,,,,,,
"Summer 2014",CHEE,8498,19,"Doctoral Research",Epling,"William S",,,,,,,
"Summer 2014",CHEE,8598,1,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Summer 2014",CHEE,8598,3,"Doctoral Research",Krishnamoorti,Ramanan,,,,,,,
"Summer 2014",CHEE,8598,6,"Doctoral Research",Myers,"Michael Tolbert",,,,,,,
"Summer 2014",CHEE,8598,7,"Doctoral Research",Nikolaou,Michael,,,,,,,
"Summer 2014",CHEE,8598,10,"Doctoral Research",Vekilov,Peter,,,,,,,
"Summer 2014",CHEE,8598,12,"Doctoral Research",Lee,"William John",,,,,,,
"Summer 2014",CHEM,4398,1,"Independent Study",Bott,"Simon G",,,,,,,
"Summer 2014",CHEM,6198,2,"Special Problems",Bose,"Rathindra N",,,,,,,
"Summer 2014",CHEM,6399,4,"Masters Thesis",Cai,Chengzhi,,,,,,,
"Summer 2014",CHEM,6698,1,"Special Problems",Baldelli,Steve,,,,,,,
"Summer 2014",CHEM,6698,2,"Special Problems",Bittner,"Eric R",,,,,,,
"Summer 2014",CHEM,6698,4,"Special Problems",Cai,Chengzhi,,,,,,,
"Summer 2014",CHEM,6698,5,"Special Problems",Daugulis,Olafs,,,,,,,
"Summer 2014",CHEM,6698,6,"Special Problems",Gilbertson,"Scott R",,,,,,,
"Summer 2014",CHEM,6698,7,"Special Problems",Guloy,"Arnold M",,,,,,,
"Summer 2014",CHEM,6698,9,"Special Problems",Hoffman,"David M",,,,,,,
"Summer 2014",CHEM,6698,10,"Special Problems",Jacobson,"Allan J",,,,,,,
"Summer 2014",CHEM,6698,11,"Special Problems",Kadish,"Karl M",,,,,,,
"Summer 2014",CHEM,6698,13,"Special Problems",Lee,"T Randall",,,,,,,
"Summer 2014",CHEM,6698,14,"Special Problems",Lubchenko,Vassiliy,,,,,,,
"Summer 2014",CHEM,6698,15,"Special Problems",May,"Jeremy A",,,,,,,
"Summer 2014",CHEM,6698,16,"Special Problems",Miljanic,"Ognjen S",,,,,,,
"Summer 2014",CHEM,6698,17,"Special Problems",Moeller,Angela,,,,,,,
"Summer 2014",CHEM,6698,19,"Special Problems",Xu,Shoujun,,,,,,,
"Summer 2014",CHEM,6698,20,"Special Problems",Do,"Loi H",,,,,,,
"Summer 2014",CHEM,6698,21,"Special Problems",Cuny,"Gregory D",,,,,,,
"Summer 2014",CHEM,6698,22,"Special Problems",Yang,Ding-Shyue,,,,,,,
"Summer 2014",CHEM,6698,23,"Special Problems",Coltart,"Don M.",,,,,,,
"Summer 2014",CHEM,8198,4,"Doctoral Research",Krishnamoorti,Ramanan,,,,,,,
"Summer 2014",CHEM,8298,4,"Doctoral Research",Krishnamoorti,Ramanan,,,,,,,
"Summer 2014",CHEM,8398,8,"Doctoral Research",Halasyamani,"P Shiv",,,,,,,
"Summer 2014",CHEM,8398,10,"Doctoral Research",Jacobson,"Allan J",,,,,,,
"Summer 2014",CHEM,8398,16,"Doctoral Research",Miljanic,"Ognjen S",,,,,,,
"Summer 2014",CHEM,8398,17,"Doctoral Research",Moeller,Angela,,,,,,,
"Summer 2014",CHEM,8398,20,"Doctoral Research",Krishnamoorti,Ramanan,,,,,,,
"Summer 2014",CHEM,8698,1,"Doctoral Research",Baldelli,Steve,,,,,,,
"Summer 2014",CHEM,8698,2,"Doctoral Research",Bittner,"Eric R",,,,,,,
"Summer 2014",CHEM,8698,3,"Doctoral Research",Bose,"Rathindra N",,,,,,,
"Summer 2014",CHEM,8698,4,"Doctoral Research",Cai,Chengzhi,,,,,,,
"Summer 2014",CHEM,8698,5,"Doctoral Research",Daugulis,Olafs,,,,,,,
"Summer 2014",CHEM,8698,6,"Doctoral Research",Gilbertson,"Scott R",,,,,,,
"Summer 2014",CHEM,8698,7,"Doctoral Research",Guloy,"Arnold M",,,,,,,
"Summer 2014",CHEM,8698,8,"Doctoral Research",Halasyamani,"P Shiv",,,,,,,
"Summer 2014",CHEM,8698,10,"Doctoral Research",Jacobson,"Allan J",,,,,,,
"Summer 2014",CHEM,8698,13,"Doctoral Research",Lee,"T Randall",,,,,,,
"Summer 2014",CHEM,8698,15,"Doctoral Research",May,"Jeremy A",,,,,,,
"Summer 2014",CHEM,8698,16,"Doctoral Research",Miljanic,"Ognjen S",,,,,,,
"Summer 2014",CHEM,8698,17,"Doctoral Research",Moeller,Angela,,,,,,,
