TERM,SUBJECT,"CATALOG NBR","CLASS SECTION","COURSE DESCR","INSTR LAST NAME","INSTR FIRST NAME",A,B,C,D,F,"TOTAL DROPPED","AVG GPA"
"Summer 2017",COSC,6396,1,"Internship in Computer Science",Deng,Zhigang,,,,,,,
"Summer 2017",COSC,6398,2,"Special Problems",Shi,Weidong,,,,,,,
"Summer 2017",COSC,6398,37,"Special Problems","Solorio  Martinez","Thamar Ivette",,,,,,,
"Summer 2017",COSC,7399,31,"Masters Thesis",Verma,"Rakesh M",,,,,,,
"Summer 2017",COSC,8699,1,"Doctoral Dissertation",Pavlidis,"Ioannis T",,,,,,,
"Summer 2017",CUIN,7301,3,"CUIN Capstone Seminar",Brower,"Samuel Richard",,,,,,,
"Summer 2017",CUIN,8390,20,"Doctoral Thesis",Robin,"Bernard R",,,,,,,
"Summer 2017",CUIN,8399,20,"Doctoral Dissertation",Lee,"Mimi Miyoung",,,,,,,
"Summer 2017",ECE,4398,1,"Independent Study",Claydon,"Frank J",,,,,,,
"Summer 2017",ECE,4398,2,"Independent Study",Claydon,"Frank J",,,,,,,
"Summer 2017",ECE,6198,3,Research,Becker,"Aaron T",,,,,,,
"Summer 2017",ECE,6198,23,Research,Wolfe,"John C",,,,,,,
"Summer 2017",ECE,6398,13,Research,Wolfe,"John C",,,,,,,
"Summer 2017",ECE,6398,31,Research,Long,"Stuart A",,,,,,,
"Summer 2017",ECE,7399,29,"Masters Thesis",Prasad,Saurabh,,,,,,,
"Summer 2017",ECE,8398,10,"Doctoral Research",Shih,Wei-Chuan,,,,,,,
"Summer 2017",ECE,8399,1,"Doctoral Dissertation",Zouridakis,George,,,,,,,
"Summer 2017",ECE,8399,4,"Doctoral Dissertation",Roysam,Badrinath,,,,,,,
"Summer 2017",ECE,8399,5,"Doctoral Dissertation",Shih,Wei-Chuan,,,,,,,
"Summer 2017",EDRS,8383,1,"Action Research",McAlister,"Leah Yvette",,,,,,,
"Summer 2017",ELCS,8199,1,Dissertation,"Carpenter PhD","Bradley W",,,,,,,
"Summer 2017",ELCS,8399,6,"Doctoral Dissertation","Carpenter PhD","Bradley W",,,,,,,
"Summer 2017",ELCS,8399,9,"Doctoral Dissertation",MacNeil,"Angus J",,,,,,,
"Summer 2017",ELCS,8610,8,"Laboratory of Practice - LRMD",Hawkins,"Jacqueline McLean",,,,,,,
"Summer 2017",ELCS,8699,2,"Doctoral Dissertation","Carpenter PhD","Bradley W",,,,,,,
"Summer 2017",ENGL,1300,2,"Fundamentals of Engl",Sursavage,"Mark Daniel",,,,,,,
"Summer 2017",ENGL,1300,3,"Fundamentals of Engl",Sursavage,"Mark Daniel",,,,,,,
"Summer 2017",ENGL,4390,1,"Professional Internship",Gonzalez,"Maria C",,,,,,,
"Summer 2017",ENGL,4390,2,"Professional Internship",Gonzalez,"Maria C",,,,,,,
"Summer 2017",ENGL,6198,1,"Rd&Research in Lang&Lit",Kastely,"James L",,,,,,,
"Summer 2017",ENGL,8199,2,Dissertation,Snediker,Michael,,,,,,,
"Summer 2017",ENGL,8399,11,"Doctoral Dissertation",Butler,"Paul G",,,,,,,
"Summer 2017",FINA,4396,1,"Finance Internship",Kumar,Praveen,,,,,,,
"Summer 2017",FINA,4397,4,"Selected Topics in Finance",Dozortsev,Robert,,,,,,,
"Summer 2017",GENB,4396,1,"Business Internship",Hopkins,"Troy D",,,,,,,
"Summer 2017",GENB,4396,2,"Business Internship",Hopkins,"Troy D",,,,,,,
"Summer 2017",GENB,4396,3,"Business Internship",Newman,"Michael Ray",,,,,,,
"Summer 2017",GEOL,4398,1,"Independent Study",Wang,Guoquan,,,,,,,
"Summer 2017",GEOL,4398,3,"Independent Study",Wellner,"Julia S",,,,,,,
"Summer 2017",GEOL,4398,4,"Independent Study",Wellner,"Julia S",,,,,,,
"Summer 2017",GEOL,4398,5,"Independent Study",Robinson,"Alexander C",,,,,,,
"Summer 2017",GEOL,4398,6,"Independent Study",Robinson,"Alexander C",,,,,,,
"Summer 2017",GEOL,4399,1,"Senior Honors Thesis",Khan,"Shuhab D.",,,,,,,
"Summer 2017",GEOL,6398,20,"Special Problems",Casey,"John F",,,,,,,
"Summer 2017",GEOL,6398,33,"Special Problems",Wang,Guoquan,,,,,,,
"Summer 2017",GEOL,6398,34,"Special Problems",Wang,Yuxuan,,,,,,,
"Summer 2017",GEOL,6399,1,"Masters Thesis",Sager,"William W",,,,,,,
"Summer 2017",GEOL,7399,41,"Masters Thesis",Sager,"William W",,,,,,,
"Summer 2017",GEOL,7399,42,"Masters Thesis",Stewart,"Robert R",,,,,,,
"Summer 2017",GEOL,8398,16,"Doctoral Research",Stewart,"Robert R",,,,,,,
"Summer 2017",GEOL,8398,26,"Doctoral Research",Zhou,Hua-Wei,,,,,,,
"Summer 2017",GEOL,8399,2,"Doctoral Dissertation",Stewart,"Robert R",,,,,,,
"Summer 2017",GEOL,8399,27,"Doctoral Dissertation",Hilterman,Fred,,,,,,,
"Summer 2017",GEOL,8698,40,"Doctoral Research",Wang,Guoquan,,,,,,,
"Summer 2017",HRMA,2160,1,"Hospitality Practicum I",Guchait,Priyanko,,,,,,,
"Summer 2017",HRMA,3160,1,"Hospitality Practicum II",Guchait,Priyanko,,,,,,,
"Summer 2017",HRMA,3362,1,"Mgt Training Work Experience I",Ratliff,Gloria,,,,,,,
"Summer 2017",HRMA,4132,1,"Bev Mgmt & Mktg Internship",Gleeson,"Colleen C",,,,,,,
"Summer 2017",HRMA,4323,1,"Advance Food & Beverage Manage",Haskell,"Rebecca Erin",,,,,,,
"Summer 2017",HRMA,6191,1,"Project Development",Bowen,"John T",,,,,,,
"Summer 2017",HRMA,6290,5,"Professional Paper I",Taylor,"David C",,,,,,,
"Summer 2017",IDNS,2197,1,"Top-Natrl Sci & Mth",Brown,"Beverly M",,,,,,,
"Summer 2017",IDNS,2197,1,"Top-Natrl Sci & Mth",Hamilton,"Andrew L",,,,,,,
"Summer 2017",INDE,6198,6,Research,"Peng PhD","Jiming Ouyang",,,,,,,
"Summer 2017",INDE,6398,7,Research,Schulze,Lawrence,,,,,,,
"Summer 2017",LAW,5105,1,"Interscholastic Mock Trial",Lawrence,"Jim E",,,,,,,
"Summer 2017",LAW,5106,1,"Interscholastic Moot Court",Lawrence,"Jim E",,,,,,,
"Summer 2017",LAW,5106,2,"Interscholastic Moot Court",Lawrence,"Jim E",,,,,,,
"Summer 2017",LAW,5109,1,"Advocates-Negotiation-Curr. Yr",Lawrence,"Jim E",,,,,,,
"Summer 2017",LAW,5109,2,"Advocates-Negotiation-Curr. Yr",Lawrence,"Jim E",,,,,,,
"Summer 2017",LAW,5111,1,"Advocates-Blakely Moot Court",Lawrence,"Jim E",,,,,,,
"Summer 2017",LAW,5112,1,"Advocates-Hipp Mock Trial",Lawrence,"Jim E",,,,,,,
"Summer 2017",LAW,5113,1,Advocates,Lawrence,"Jim E",,,,,,,
"Summer 2017",LAW,5119,1,Advocates-Negotiation-Retro,Lawrence,"Jim E",,,,,,,
"Summer 2017",LAW,5119,2,Advocates-Negotiation-Retro,Lawrence,"Jim E",,,,,,,
"Summer 2017",LAW,5147,1,"Houston Journal of Int'l Law",Berman,Emily,,,,,,,
"Summer 2017",LAW,5197,1,"Selected Topics",Glockner-Dow,"Katja Brigitte",,,,,,,
"Summer 2017",LAW,5228,1,"Judicial Externship I",Archer,"Anna M",,,,,,,
"Summer 2017",LAW,5228,1,"Judicial Externship I",Powers,William,,,,,,,
"Summer 2017",LAW,5228,1,"Judicial Externship I","Van Arsdel","Kristina G",,,,,,,
"Summer 2017",LAW,5228,1,"Judicial Externship I",Worrell,"Carey Ann",,,,,,,
"Summer 2017",LAW,5228,2,"Judicial Externship I",Archer,"Anna M",,,,,,,
"Summer 2017",LAW,5228,2,"Judicial Externship I",Powers,William,,,,,,,
"Summer 2017",LAW,5228,2,"Judicial Externship I","Van Arsdel","Kristina G",,,,,,,
"Summer 2017",LAW,5228,2,"Judicial Externship I",Worrell,"Carey Ann",,,,,,,
"Summer 2017",LAW,5229,2,"Judicial Externship II",Archer,"Anna M",,,,,,,
"Summer 2017",LAW,5229,2,"Judicial Externship II",Powers,William,,,,,,,
"Summer 2017",LAW,5229,2,"Judicial Externship II","Van Arsdel","Kristina G",,,,,,,
"Summer 2017",LAW,5229,2,"Judicial Externship II",Worrell,"Carey Ann",,,,,,,
"Summer 2017",LAW,5283,1,"Mediation Externship",Willis,"Tasha L",,,,,,,
"Summer 2017",LAW,5289,1,"Interscholastic Mock Trial",Lawrence,"Jim E",,,,,,,
"Summer 2017",LAW,5297,1,"Selected Topics",Glockner-Dow,"Katja Brigitte",,,,,,,
"Summer 2017",LAW,5299,20,"Special Problems",Vetter,"Greg R",,,,,,,
"Summer 2017",LAW,5328,1,"Judicial Externship I",Archer,"Anna M",,,,,,,
"Summer 2017",LAW,5328,1,"Judicial Externship I",Powers,William,,,,,,,
"Summer 2017",LAW,5328,1,"Judicial Externship I","Van Arsdel","Kristina G",,,,,,,
"Summer 2017",LAW,5328,1,"Judicial Externship I",Worrell,"Carey Ann",,,,,,,
"Summer 2017",LAW,5328,2,"Judicial Externship I",Archer,"Anna M",,,,,,,
"Summer 2017",LAW,5328,2,"Judicial Externship I",Powers,William,,,,,,,
"Summer 2017",LAW,5328,2,"Judicial Externship I","Van Arsdel","Kristina G",,,,,,,
"Summer 2017",LAW,5328,2,"Judicial Externship I",Worrell,"Carey Ann",,,,,,,
"Summer 2017",LAW,5329,3,"Judicial Externship II",Archer,"Anna M",,,,,,,
"Summer 2017",LAW,5329,3,"Judicial Externship II",Powers,William,,,,,,,
"Summer 2017",LAW,5329,3,"Judicial Externship II","Van Arsdel","Kristina G",,,,,,,
"Summer 2017",LAW,5329,3,"Judicial Externship II",Worrell,"Carey Ann",,,,,,,
"Summer 2017",LAW,5400,2,"Govt Nonprofit Extshp I",Powers,William,,,,,,,
"Summer 2017",LAW,5400,2,"Govt Nonprofit Extshp I","Van Arsdel","Kristina G",,,,,,,
"Summer 2017",LAW,5407,10,"Judicial Externship I",Archer,"Anna M",,,,,,,
"Summer 2017",LAW,5407,10,"Judicial Externship I",Powers,William,,,,,,,
"Summer 2017",LAW,5407,10,"Judicial Externship I",Worrell,"Carey Ann",,,,,,,
"Summer 2017",LAW,5415,3,"Govt Nonprofit Extshp II",Powers,William,,,,,,,
"Summer 2017",LAW,5415,3,"Govt Nonprofit Extshp II","Van Arsdel","Kristina G",,,,,,,
"Summer 2017",LAW,5500,1,"Government and Nonprofit Exter",Powers,William,,,,,,,
"Summer 2017",LAW,5500,1,"Government and Nonprofit Exter","Van Arsdel","Kristina G",,,,,,,
"Summer 2017",LAW,5514,1,"Judicial Externship I",Archer,"Anna M",,,,,,,
"Summer 2017",LAW,5514,1,"Judicial Externship I",Powers,William,,,,,,,
"Summer 2017",LAW,5514,1,"Judicial Externship I",Worrell,"Carey Ann",,,,,,,
"Summer 2017",LAW,5600,1,"Judicial Externship I",Archer,"Anna M",,,,,,,
"Summer 2017",LAW,5600,1,"Judicial Externship I",Powers,William,,,,,,,
"Summer 2017",LAW,5600,1,"Judicial Externship I",Worrell,"Carey Ann",,,,,,,
"Summer 2017",LAW,5602,1,"Govt Nonprofit Extshp I",Powers,William,,,,,,,
"Summer 2017",LAW,5602,1,"Govt Nonprofit Extshp I","Van Arsdel","Kristina G",,,,,,,
"Summer 2017",LAW,6236,1,"Advocates Board",Lawrence,"Jim E",,,,,,,
"Summer 2017",LAW,6300,2,"Govt Nonprofit Extshp I",Powers,William,,,,,,,
"Summer 2017",LAW,6300,2,"Govt Nonprofit Extshp I","Van Arsdel","Kristina G",,,,,,,
"Summer 2017",LAW,6300,3,"Govt Nonprofit Extshp I",Powers,William,,,,,,,
"Summer 2017",LAW,6300,3,"Govt Nonprofit Extshp I","Van Arsdel","Kristina G",,,,,,,
"Summer 2017",LAW,6354,1,"Houston Journal of Int'l Law",Berman,Emily,,,,,,,
"Summer 2017",LAW,6354,2,"Houston Journal of Int'l Law",Berman,Emily,,,,,,,
"Summer 2017",LAW,6355,2,"Govt Nonprofit Extshp II",Powers,William,,,,,,,
"Summer 2017",LAW,6355,2,"Govt Nonprofit Extshp II","Van Arsdel","Kristina G",,,,,,,
"Summer 2017",LAW,6355,3,"Govt Nonprofit Extshp II",Powers,William,,,,,,,
"Summer 2017",LAW,6355,3,"Govt Nonprofit Extshp II","Van Arsdel","Kristina G",,,,,,,
"Summer 2017",MANA,4396,1,"Management Internship",Carlin,"Barbara A",,,,,,,
"Summer 2017",MARK,4396,1,"Marketing Internship",Krishnamurthy,Parthasarathy,,,,,,,
"Summer 2017",MATH,4396,7,"Senior Research Project",Gorb,Yuliya,,,,,,,
"Summer 2017",MATH,8698,12,"Doctoral Research",Auchmuty,"James F G",,,,,,,
"Summer 2017",MECE,6198,8,Research,Sharma,Pradeep,,,,,,,
"Summer 2017",MECE,8198,9,"Doctoral Research",White,"Kenneth W",,,,,,,
"Summer 2017",MECE,8398,6,"Doctoral Research",Sun,Li,,,,,,,
"Summer 2017",MECE,8598,2,"Doctoral Research",White,"Kenneth W",,,,,,,
"Summer 2017",MIS,8399,2,"Doctoral Dissertation in MIS",Chin,"Wynne W",,,,,,,
"Summer 2017",NURS,6346,1,"Mgmt of Hlth Dsordrs in Wo/Ch",Varghese,"Shainy B",,,,,,,
"Summer 2017",OPTO,5198,6,"Spec Prob Phys Optics",Giannoni,"Amber Gaume",,,,,,,
"Summer 2017",OPTO,5198,9,"Spec Prob Phys Optics",Herring,"Ralph Jay",,,,,,,
"Summer 2017",OPTO,7493,1,"General Clinic IIIA",Herring,"Ralph Jay",,,,,,,
"Summer 2017",OPTO,8696,1,"General Clinic IV",Herring,"Ralph Jay",,,,,,,
"Summer 2017",OPTO,8990,1,"Community Health Clinic",Herring,"Ralph Jay",,,,,,,
"Summer 2017",OPTO,8991,1,"Community Health Clinic",Herring,"Ralph Jay",,,,,,,
"Summer 2017",OPTO,8992,1,"Community Health Clinic",Herring,"Ralph Jay",,,,,,,
"Summer 2017",OPTO,8993,1,"Community Health Clinic",Herring,"Ralph Jay",,,,,,,
"Summer 2017",PCOL,8399,1,"Doctoral Dissertation",Asghar,Mohammad,,,,,,,
"Summer 2017",PEP,7399,3,"Masters Thesis",Layne,"Charles S",,,,,,,
"Summer 2017",PETR,6398,5,Research,Kostarelos,Konstantinos,,,,,,,
"Summer 2017",PHAR,5213,1,"Pharmacy Base Immunizatn Deliv",Wallace,"David A",,,,,,,
"Summer 2017",PHAR,5297,1,"Selected Topics in Pharmacy",Hatfield,"Catherine L",,,,,,,
"Summer 2017",PHAR,5297,3,"Selected Topics in Pharmacy",Alonzo,"Joy P",,,,,,,
"Summer 2017",PHAR,5297,3,"Selected Topics in Pharmacy",Masilamani,Kamalasanthi,,,,,,,
"Summer 2017",PHAR,5297,4,"Selected Topics in Pharmacy",Garey,"Kevin W",,,,,,,
"Summer 2017",PHAR,5297,6,"Selected Topics in Pharmacy","Trivedi PhD",Meghana,,,,,,,
"Summer 2017",PHAR,5493,1,"Intro Community Pharmacy",Hatfield,"Catherine L",,,,,,,
"Summer 2017",PHCA,8198,2,"Doctoral Dissertation Research",Johnson,"Michael L",,,,,,,
"Summer 2017",PHCA,8198,1,"Doctoral Dissertation Research",Johnson,"Michael L",,,,,,,
"Summer 2017",PHCA,8199,2,"Doctoral Dissertation Defense",Aparasu,"Rajender R",,,,,,,
"Summer 2017",PHCA,8199,3,"Doctoral Dissertation Defense",Essien,"Ekere James",,,,,,,
"Summer 2017",PHCA,8298,1,"Doctoral Dissertation Research",Essien,"Ekere James",,,,,,,
"Summer 2017",PHCA,8398,1,"Doctoral Dissertation Research",Aparasu,"Rajender R",,,,,,,
"Summer 2017",PHCA,8698,1,"Doctoral Dissertation Research",Aparasu,"Rajender R",,,,,,,
"Summer 2017",PHLS,7393,3,"Internship and Practicum",Ellis,"Patrick J",,,,,,,
"Summer 2017",PHLS,7393,4,"Internship and Practicum",Arbona,Consuelo,,,,,,,
"Summer 2017",PHLS,7393,1,"Internship and Practicum",Hassett,"Kristen Spring",,,,,,,
"Summer 2017",PHLS,7393,2,"Internship and Practicum",Hassett,"Kristen Spring",,,,,,,
"Summer 2017",PHLS,8193,1,"Internship in Psychology",Smith,Bradley,,,,,,,
"Summer 2017",PHLS,8193,2,"Internship in Psychology",Nutt,"Roberta L",,,,,,,
"Summer 2017",PHLS,8193,3,"Internship in Psychology",Smith,Bradley,,,,,,,
"Summer 2017",PHLS,8393,1,"Doctoral Practicum in Psy",Nutt,"Roberta L",,,,,,,
"Summer 2017",PHLS,8393,2,"Doctoral Practicum in Psy",Smith,Bradley,,,,,,,
"Summer 2017",PHLS,8398,1,"Special Problems",Smith,Bradley,,,,,,,
"Summer 2017",PHLS,8399,1,"Doctoral Dissertation",Schwartz,"Jonathan P",,,,,,,
"Summer 2017",PHLS,8399,2,"Doctoral Dissertation",Gonzalez,"Jorge E",,,,,,,
"Summer 2017",PHLS,8399,5,"Doctoral Dissertation",Wiesner,"Margit F",,,,,,,
"Summer 2017",PHLS,8399,6,"Doctoral Dissertation",Coleman,"Madelyn N",,,,,,,
"Summer 2017",PHLS,8699,3,"Doctoral Dissertation",Wiesner,"Margit F",,,,,,,
"Summer 2017",PHLS,8699,4,"Doctoral Dissertation",Obasi,"Ezemenari M",,,,,,,
"Summer 2017",PHLS,8699,5,"Doctoral Dissertation",Arbona,Consuelo,,,,,,,
"Summer 2017",PHOP,6160,1,"Gen Sem Visual Sciences",Porter,Jason,,,,,,,
"Summer 2017",PHOP,6357,5,"Research Practicum B",Cheng,Han,,,,,,,
"Summer 2017",PHOP,7399,1,"Masters Thesis",Stevenson,"Scott Bailli",,,,,,,
"Summer 2017",PHYS,6398,53,"Special Problems",Chen,Shuo,,,,,,,
"Summer 2017",POLS,1107,3,"Federal and Texas Constitution",Casellas,Jason,,,,,,,
"Summer 2017",POLS,8699,3,"Doctoral Dissertation",Kennedy,"Ryan P",,,,,,,
"Summer 2017",PSYC,4398,2,"Independent Study",Alfano,"Candice A",,,,,,,
"Summer 2017",PSYC,6392,2,"Clinical Practicum",Vincent,"John P",,,,,,,
"Summer 2017",PSYC,6392,3,"Clinical Practicum",Harris,"Gerald E",,,,,,,
"Summer 2017",PSYC,6392,4,"Clinical Practicum",Weill,Robin,,,,,,,
"Summer 2017",PSYC,6393,1,"Clinical Research Practicum",Massman,"Paul J",,,,,,,
"Summer 2017",PSYC,6399,12,"Masters Thesis",Spitzmuller,Christiane,,,,,,,
"Summer 2017",PSYC,7392,1,"Psychology Practicum",Knee,"Clifford R",,,,,,,
"Summer 2017",PSYC,7392,2,"Psychology Practicum",Lu,Qian,,,,,,,
"Summer 2017",PSYC,7393,1,"Field Practicum in Psychology",Sharp,Carla,,,,,,,
"Summer 2017",PSYC,7399,5,"Masters Thesis",Vincent,"John P",,,,,,,
"Summer 2017",PSYC,8121,1,"Clinical Psychology Internship",Sharp,Carla,,,,,,,
"Summer 2017",PSYC,8321,1,"Clinical Psyc Internship",Sharp,Carla,,,,,,,
"Summer 2017",PSYC,8392,1,"Advanced Clinical Practicum",Sharp,Carla,,,,,,,
"Summer 2017",PSYC,8399,3,"Doctoral Dissertation",Vincent,"John P",,,,,,,
"Summer 2017",PSYC,8399,4,"Doctoral Dissertation",Babcock,Julia,,,,,,,
"Summer 2017",PSYC,8399,13,"Doctoral Dissertation",Zvolensky,"Michael J",,,,,,,
"Summer 2017",PSYC,8399,15,"Doctoral Dissertation",Campion,"James E",,,,,,,
"Summer 2017",QSS,4398,1,"Independent Study",Basinger,"Scott J",,,,,,,
"Summer 2017",SOCW,6194,1,"Field Practicum I - Foundation",Griffin,Jacqueline,,,,,,,
"Summer 2017",SOCW,6194,1,"Field Practicum I - Foundation",Parker,"Jamie Lynne",,,,,,,
"Summer 2017",SOCW,6393,1,"Field Practicum II",Parker,"Jamie Lynne",,,,,,,
"Summer 2017",SOCW,6393,2,"Field Practicum II",Parker,"Jamie Lynne",,,,,,,
"Summer 2017",SOCW,7384,13,"Field Practicum III - Clinical",Parker,"Jamie Lynne",,,,,,,
"Summer 2017",SOCW,7384,4,"Field Practicum III - Clinical",Griffin,Jacqueline,,,,,,,
"Summer 2017",SOCW,7384,4,"Field Practicum III - Clinical",Parker,"Jamie Lynne",,,,,,,
"Summer 2017",SOCW,7385,14,"Field Practicum IV- Clinical",Griffin,Jacqueline,,,,,,,
"Summer 2017",SOCW,7385,14,"Field Practicum IV- Clinical",Parker,"Jamie Lynne",,,,,,,
"Summer 2017",SOCW,7388,1,"Field Pract III-Macro Practice",Griffin,Jacqueline,,,,,,,
"Summer 2017",SOCW,7388,1,"Field Pract III-Macro Practice",Parker,"Jamie Lynne",,,,,,,
"Summer 2017",SOCW,7388,15,"Field Pract III-Macro Practice",Parker,"Jamie Lynne",,,,,,,
"Summer 2017",SOCW,7391,17,"Field Practicum Elective III",Parker,"Jamie Lynne",,,,,,,
"Summer 2017",PHAR,5690,2,"Internal Medicine",Sherer,"Jeffrey T",,,,,,,
"Summer 2017",ARTH,4398,1,"Independent Study",Koontz,"Rex A",,,,,,,
"Summer 2017",BIOL,8399,42,"Doctoral Dissertation",Ziburkus,Jokubas,,,,,,,
"Summer 2017",CIVE,6396,1,"Master's Research Project",Rifai,"Hanadi S",,,,,,,
"Summer 2017",CUIN,8310,15,"Laboratory of Practice",Kent,"Shawn Christopher",,,,,,,
"Summer 2017",INDS,4501,1,"Industrial Design Studio VIII",Kwon,Eunsook,,,,,,,
"Summer 2017",KIN,4398,1,"Independent Study",Scott,"Claudia W",,,,,,,
"Summer 2017",LAW,5198,3,"Special Rsch & Writing",Vetter,"Greg R",,,,,,,
"Summer 2017",LAW,5233,1,"Consumer Dispute Resolution",McElvaney,"Richard M",,,,,,,
"Summer 2017",LAW,5298,3,"Special Rsch & Writing",Vetter,"Greg R",,,,,,,
"Summer 2017",MANA,"   6A98",1,Research,Miller,"Carl Chet",,,,,,,
"Summer 2017",OPTO,5198,8,"Spec Prob - Clerkship",Lambreghts,Kimberly,,,,,,,
"Summer 2017",PETR,2111,2,"Petroleum Petrophysics Lab",Wang,"Huai Da",,,,,,,
"Summer 2017",PETR,7399,5,"Masters Thesis",Kostarelos,Konstantinos,,,,,,,
"Summer 2017",PETR,7399,6,"Masters Thesis",Economides,Christine,,,,,,,
"Summer 2017",SPAN,6398,3,"Special Problems",Ventura,"Gabriela Baeza",,,,,,,
"Summer 2017",ACCT,4330,3,"Advanced Accounting",Gamble,"George O",,,,,,,
"Summer 2017",CHEM,1111,19,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",,,,,,,
"Summer 2017",MECT,3331,1,"Applied Thermodynamics",Singh,Navdeep,0,2,10,9,6,2,1.199
"Summer 2017",LAW,5419,1,"Consumer Law Clinic",McElvaney,"Richard M",,,,,,,
"Summer 2017",LAW,5424,1,"Death Penalty Clinic",Dow,"David R",,,,,,,
"Summer 2017",LAW,5424,1,"Death Penalty Clinic",Jeu,Cassandra,,,,,,,
"Summer 2017",LAW,5424,1,"Death Penalty Clinic",Newberry,"Jeffrey R",,,,,,,
"Summer 2017",LAW,5470,1,"Innocence Investigations",Dow,"David R",,,,,,,
"Summer 2017",LAW,5470,1,"Innocence Investigations",Jeu,Cassandra,,,,,,,
"Summer 2017",MECT,3355,1,"Strength of Materials","El Nahas","Medhat A",0,4,13,6,6,5,1.472
"Summer 2017",ARCH,3380,1,"Architecture Plus Film",Froehlich,Dietmar,,,,,,,
"Summer 2017",ARCH,3397,1,"Selected Topics",Froehlich,Dietmar,,,,,,,
"Summer 2017",MECE,5397,1,"Selected Topics","Kondapi PhD","Phaneendra Babu",,,,,,,
"Summer 2017",ANTH,3360,1,"Human Variation",Hutchinson,"Janice Faye",0,6,5,0,0,2,2.635
"Summer 2017",GEOL,3360,1,"Field Geology II",Lapen,"Thomas J",0,6,5,2,0,0,2.232
"Summer 2017",CHEM,1112,16,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",,,,,,,
"Summer 2017",NURS,4200,2,"Special Topic in Nursing",Obey,"Faye B",0,8,3,0,0,0,3
"Summer 2017",GEOL,3360,2,"Field Geology II",Thomas,"Robert C",0,12,6,0,0,0,2.612
"Summer 2017",ACCT,4332,1,"Corporate Taxation",Fernandez,Ramon,,,,,,,
"Summer 2017",ACCT,4398,2,"Independent Study",Parthasarathy,"Kiran M",,,,,,,
"Summer 2017",ACCT,4398,7,"Independent Study",Newman,"Michael Ray",,,,,,,
