TERM,SUBJECT,"CATALOG NBR","CLASS SECTION","COURSE DESCR","INSTR LAST NAME","INSTR FIRST NAME",A,B,C,D,F,"TOTAL DROPPED","AVG GPA"
"Spring 2017",BCHS,6498,21,"Special Problems",Sen,Mehmet,,,,,,,
"Spring 2017",BCHS,6498,22,"Special Problems",Umetani,Michihisa,,,,,,,
"Spring 2017",BCHS,6498,6,"Special Problems",Fujita,Masaya,,,,,,,
"Spring 2017",BCHS,6598,11,"Special Problems",Wang,Yuhong,,,,,,,
"Spring 2017",BCHS,6598,12,"Special Problems",Bark,Steven,,,,,,,
"Spring 2017",BCHS,6598,13,"Special Problems",Liu,Yu,,,,,,,
"Spring 2017",BCHS,8198,16,"Doctoral Research",Bark,Steven,,,,,,,
"Spring 2017",BCHS,8198,2,"Doctoral Research",Gao,Xiaolian,,,,,,,
"Spring 2017",BCHS,8298,13,"Doctoral Research",Briggs,"James M",,,,,,,
"Spring 2017",BCHS,8298,16,"Doctoral Research",Fujita,Masaya,,,,,,,
"Spring 2017",BCHS,8298,21,"Doctoral Research",Gao,Xiaolian,,,,,,,
"Spring 2017",BCHS,8298,22,"Doctoral Research",Zhang,"Shaun Xiaoliu",,,,,,,
"Spring 2017",BCHS,8298,25,"Doctoral Research",Weihua,Zhang,,,,,,,
"Spring 2017",BCHS,8298,27,"Doctoral Research",Bark,Steven,,,,,,,
"Spring 2017",BCHS,8299,2,"Doctoral Dissertation",Willson,Richard,,,,,,,
"Spring 2017",BCHS,8398,4,"Doctoral Research",Briggs,"James M",,,,,,,
"Spring 2017",BCHS,8398,17,"Doctoral Research",Schwartz,"Robert J",,,,,,,
"Spring 2017",BCHS,8398,20,"Doctoral Research",Weihua,Zhang,,,,,,,
"Spring 2017",BCHS,8399,10,"Doctoral Dissertation",Fox,"George Edward",,,,,,,
"Spring 2017",BCHS,8399,22,"Doctoral Dissertation",Fox,"Robert O",,,,,,,
"Spring 2017",BCHS,8498,5,"Doctoral Research",Briggs,"James M",,,,,,,
"Spring 2017",BCHS,8498,15,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Spring 2017",BCHS,8498,16,"Doctoral Research",Weihua,Zhang,,,,,,,
"Spring 2017",BCHS,8498,18,"Doctoral Research",Bark,Steven,,,,,,,
"Spring 2017",BCHS,8598,16,"Doctoral Research",Bark,Steven,,,,,,,
"Spring 2017",BCHS,8598,17,"Doctoral Research",Briggs,"James M",,,,,,,
"Spring 2017",BCHS,8598,18,"Doctoral Research",Gao,Xiaolian,,,,,,,
"Spring 2017",BCHS,8598,4,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Spring 2017",BCHS,8598,6,"Doctoral Research",Schwartz,"Robert J",,,,,,,
"Spring 2017",BCHS,8698,7,"Doctoral Research",Willson,Richard,,,,,,,
"Spring 2017",BCHS,8698,14,"Doctoral Research",Briggs,"James M",,,,,,,
"Spring 2017",BCHS,8698,16,"Doctoral Research",Fujita,Masaya,,,,,,,
"Spring 2017",BCHS,8698,20,"Doctoral Research",Zhang,"Shaun Xiaoliu",,,,,,,
"Spring 2017",BCHS,8698,4,"Doctoral Research",Gao,Xiaolian,,,,,,,
"Spring 2017",BCHS,8699,3,"Doctoral Dissertation",Willson,Richard,,,,,,,
"Spring 2017",BCHS,8998,17,"Doctoral Research",Fox,"Robert O",,,,,,,
"Spring 2017",BCHS,8998,4,"Doctoral Research",Wang,Yuhong,,,,,,,
"Spring 2017",BCHS,8998,5,"Doctoral Research",Gunaratne,"Preethi H",,,,,,,
"Spring 2017",BCHS,8999,5,"Doctoral Dissertation",Willson,Richard,,,,,,,
"Spring 2017",BIOE,6111,1,"Grad Bioengineering Seminar","Akay PhD",Metin,,,,,,,
"Spring 2017",BIOE,6111,1,"Grad Bioengineering Seminar",Larin,Kirill,,,,,,,
"Spring 2017",BIOE,6198,13,Research,Mohan,Chandra,,,,,,,
"Spring 2017",BIOE,6198,15,Research,Abidian,"Mohammad Reza",,,,,,,
"Spring 2017",BIOE,6298,1,Research,"Akay PhD",Metin,,,,,,,
"Spring 2017",BIOE,6298,6,Research,Omurtag,Ahmet,,,,,,,
"Spring 2017",BIOE,6298,8,Research,Wu,Tianfu,,,,,,,
"Spring 2017",BIOE,6298,15,Research,Abidian,"Mohammad Reza",,,,,,,
"Spring 2017",BIOE,6399,9,"Masters Thesis",Abidian,"Mohammad Reza",,,,,,,
"Spring 2017",BIOE,6498,14,Research,Abidian,"Mohammad Reza",,,,,,,
"Spring 2017",BIOE,8198,2,"Doctoral Research",Larin,Kirill,,,,,,,
"Spring 2017",BIOE,8198,12,"Doctoral Research",May,"Elebeoba E",,,,,,,
"Spring 2017",BIOE,8198,13,"Doctoral Research",Mohan,Chandra,,,,,,,
"Spring 2017",BIOE,8198,23,"Doctoral Research",Porter,Jason,,,,,,,
"Spring 2017",BIOE,8298,2,"Doctoral Research",Larin,Kirill,,,,,,,
"Spring 2017",BIOE,8298,10,"Doctoral Research",Omurtag,Ahmet,,,,,,,
"Spring 2017",BIOE,8298,11,"Doctoral Research",Shevkoplyas,Sergey,,,,,,,
"Spring 2017",BIOE,8298,13,"Doctoral Research",Zhang,Yingchun,,,,,,,
"Spring 2017",BIOE,8298,14,"Doctoral Research",Porter,Jason,,,,,,,
"Spring 2017",BIOE,8298,15,"Doctoral Research",Naash,Muna,,,,,,,
"Spring 2017",BIOE,8298,16,"Doctoral Research",Das,Mini,,,,,,,
"Spring 2017",BIOE,8298,17,"Doctoral Research",Abidian,"Mohammad Reza",,,,,,,
"Spring 2017",BIOE,8298,21,"Doctoral Research",Kakadiaris,"Ioannis A.",,,,,,,
"Spring 2017",BIOE,8298,6,"Doctoral Research",Gifford,Howard,,,,,,,
"Spring 2017",BIOE,8298,7,"Doctoral Research",Ince,"Nuri Firat",,,,,,,
"Spring 2017",BIOE,8298,8,"Doctoral Research",May,"Elebeoba E",,,,,,,
"Spring 2017",BIOE,8298,9,"Doctoral Research",Mohan,Chandra,,,,,,,
"Spring 2017",BIOE,8398,1,"Doctoral Research","Akay PhD",Metin,,,,,,,
"Spring 2017",BIOE,8398,11,"Doctoral Research",Shevkoplyas,Sergey,,,,,,,
"Spring 2017",BIOE,8398,12,"Doctoral Research",Wu,Tianfu,,,,,,,
"Spring 2017",BIOE,8398,13,"Doctoral Research",Zhang,Yingchun,,,,,,,
"Spring 2017",BIOE,8398,15,"Doctoral Research",Merchant,"Fatima Aziz",,,,,,,
"Spring 2017",BIOE,8398,16,"Doctoral Research",Naash,Muna,,,,,,,
"Spring 2017",BIOE,8398,23,"Doctoral Research",Porter,Jason,,,,,,,
"Spring 2017",BIOE,8398,6,"Doctoral Research",Gifford,Howard,,,,,,,
"Spring 2017",BIOE,8398,7,"Doctoral Research",Ince,"Nuri Firat",,,,,,,
"Spring 2017",BIOE,8398,8,"Doctoral Research",May,"Elebeoba E",,,,,,,
"Spring 2017",BIOE,8398,9,"Doctoral Research",Mohan,Chandra,,,,,,,
"Spring 2017",BIOE,8399,2,"Doctoral Dissertation",Larin,Kirill,,,,,,,
"Spring 2017",BIOE,8399,7,"Doctoral Dissertation",Gifford,Howard,,,,,,,
"Spring 2017",BIOE,8399,8,"Doctoral Dissertation",Abidian,"Mohammad Reza",,,,,,,
"Spring 2017",BIOE,8498,1,"Doctoral Research","Akay PhD",Metin,,,,,,,
"Spring 2017",BIOE,8498,8,"Doctoral Research",May,"Elebeoba E",,,,,,,
"Spring 2017",BIOE,8598,1,"Doctoral Research","Akay PhD",Metin,,,,,,,
"Spring 2017",BIOE,8598,11,"Doctoral Research",Shevkoplyas,Sergey,,,,,,,
"Spring 2017",BIOE,8598,12,"Doctoral Research",Wu,Tianfu,,,,,,,
"Spring 2017",BIOE,8598,13,"Doctoral Research",Zhang,Yingchun,,,,,,,
"Spring 2017",BIOE,8598,14,"Doctoral Research",Merchant,"Fatima Aziz",,,,,,,
"Spring 2017",BIOE,8598,15,"Doctoral Research",Naash,Muna,,,,,,,
"Spring 2017",BIOE,8598,16,"Doctoral Research",Abidian,"Mohammad Reza",,,,,,,
"Spring 2017",BIOE,8598,17,"Doctoral Research",Das,Mini,,,,,,,
"Spring 2017",BIOE,8598,18,"Doctoral Research",Willson,Richard,,,,,,,
"Spring 2017",BIOE,8598,21,"Doctoral Research",Majd,Sheereen,,,,,,,
"Spring 2017",BIOE,8598,7,"Doctoral Research",Ince,"Nuri Firat",,,,,,,
"Spring 2017",BIOE,8598,8,"Doctoral Research",May,"Elebeoba E",,,,,,,
"Spring 2017",BIOE,8598,9,"Doctoral Research",Mohan,Chandra,,,,,,,
"Spring 2017",BIOE,8699,2,"Doctoral Dissertation",Larin,Kirill,,,,,,,
"Spring 2017",BIOE,8699,7,"Doctoral Dissertation",Zhang,Yingchun,,,,,,,
"Spring 2017",BIOE,8699,8,"Doctoral Dissertation",Gifford,Howard,,,,,,,
"Spring 2017",BIOL,4398,1,"Independent Study",Frankino,"William A",,,,,,,
"Spring 2017",BIOL,4398,2,"Independent Study","Kelleher Meisel","Erin S",,,,,,,
"Spring 2017",BIOL,4398,3,"Independent Study",Ostrowski,"Elizabeth A",,,,,,,
"Spring 2017",BIOL,4398,16,"Independent Study",Sen,Mehmet,,,,,,,
"Spring 2017",BIOL,4398,4,"Independent Study",Arellano,Christopher,,,,,,,
"Spring 2017",BIOL,4398,5,"Independent Study",Williams,Lawrence,,,,,,,
"Spring 2017",BIOL,6110,1,"Biology Seminar",Sater,Amy,,,,,,,
"Spring 2017",BIOL,6197,1,"Selected Topics in Biology",Gustafsson,Jan-Ake,,,,,,,
"Spring 2017",BIOL,6198,12,"Special Problems",Azevedo,Ricardo,,,,,,,
"Spring 2017",BIOL,6298,1,"Special Problems",Dryer,"Stuart E",,,,,,,
"Spring 2017",BIOL,6298,4,"Special Problems",Cole,"Blaine J",,,,,,,
"Spring 2017",BIOL,6298,16,"Special Problems",Azevedo,Ricardo,,,,,,,
"Spring 2017",BIOL,6298,27,"Special Problems",Ziburkus,Jokubas,,,,,,,
"Spring 2017",BIOL,6298,35,"Special Problems",Bawa-Khalfe,Tasneem,,,,,,,
"Spring 2017",BIOL,6298,36,"Special Problems",McKeon,"Frank D",,,,,,,
"Spring 2017",BIOL,6398,5,"Special Problems",Dryer,"Stuart E",,,,,,,
"Spring 2017",BIOL,6398,10,"Special Problems",Azevedo,Ricardo,,,,,,,
"Spring 2017",BIOL,6398,16,"Special Problems",Ziburkus,Jokubas,,,,,,,
"Spring 2017",BIOL,6398,17,"Special Problems",Dauwalder,Brigitte,,,,,,,
"Spring 2017",BIOL,6398,20,"Special Problems",Graur,Dan,,,,,,,
"Spring 2017",BIOL,6398,22,"Special Problems",Gunaratne,"Preethi H",,,,,,,
"Spring 2017",BIOL,6398,27,"Special Problems",Crawford,"Kerri M",,,,,,,
"Spring 2017",BIOL,6398,29,"Special Problems",Frigo,"Daniel Edward",,,,,,,
"Spring 2017",BIOL,6398,30,"Special Problems",McKeon,"Frank D",,,,,,,
"Spring 2017",BIOL,6398,31,"Special Problems","Kelleher Meisel","Erin S",,,,,,,
"Spring 2017",BIOL,6498,4,"Special Problems",Dryer,"Stuart E",,,,,,,
"Spring 2017",BIOL,6498,6,"Special Problems",Cole,"Blaine J",,,,,,,
"Spring 2017",BIOL,6598,7,"Special Problems",Azevedo,Ricardo,,,,,,,
"Spring 2017",BIOL,6598,20,"Special Problems",Dauwalder,Brigitte,,,,,,,
"Spring 2017",BIOL,6598,21,"Special Problems",Gunaratne,"Preethi H",,,,,,,
"Spring 2017",BIOL,6598,32,"Special Problems",Bawa-Khalfe,Tasneem,,,,,,,
"Spring 2017",BIOL,6598,33,"Special Problems","Kelleher Meisel","Erin S",,,,,,,
"Spring 2017",BIOL,7124,2,"Cell Biology Seminar",Dryer,"Stuart E",,,,,,,
"Spring 2017",BIOL,7367,1,"Population Bio Seminar",Crawford,"Kerri M",,,,,,,
"Spring 2017",BIOL,8198,13,"Doctoral Research",Wiernasz,"Diane C",,,,,,,
"Spring 2017",BIOL,8198,20,"Doctoral Research",Cooper,"Timothy F",,,,,,,
"Spring 2017",BIOL,8198,22,"Doctoral Research",Chung,Sang-Hyuk,,,,,,,
"Spring 2017",BIOL,8198,25,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Spring 2017",BIOL,8198,27,"Doctoral Research",Cirino,"Patrick C",,,,,,,
"Spring 2017",BIOL,8199,20,"Doctoral Dissertation",Ziburkus,Jokubas,,,,,,,
"Spring 2017",BIOL,8298,1,"Doctoral Research",Pennings,"Steven C",,,,,,,
"Spring 2017",BIOL,8298,9,"Doctoral Research",Sater,Amy,,,,,,,
"Spring 2017",BIOL,8298,11,"Doctoral Research",Cooper,"Timothy F",,,,,,,
"Spring 2017",BIOL,8298,12,"Doctoral Research",Dryer,"Stuart E",,,,,,,
"Spring 2017",BIOL,8298,13,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Spring 2017",BIOL,8298,2,"Doctoral Research",Fujita,Masaya,,,,,,,
"Spring 2017",BIOL,8298,24,"Doctoral Research",Dauwalder,Brigitte,,,,,,,
"Spring 2017",BIOL,8298,29,"Doctoral Research",Frigo,"Daniel Edward",,,,,,,
"Spring 2017",BIOL,8298,30,"Doctoral Research",Khurana,Seema,,,,,,,
"Spring 2017",BIOL,8298,32,"Doctoral Research",Chung,Sang-Hyuk,,,,,,,
"Spring 2017",BIOL,8298,35,"Doctoral Research",Bawa-Khalfe,Tasneem,,,,,,,
"Spring 2017",BIOL,8298,36,"Doctoral Research",Liu,Yu,,,,,,,
"Spring 2017",BIOL,8298,37,"Doctoral Research",Cirino,"Patrick C",,,,,,,
"Spring 2017",BIOL,8298,38,"Doctoral Research",McKeon,"Frank D",,,,,,,
"Spring 2017",BIOL,8298,39,"Doctoral Research",Zhang,"Shaun Xiaoliu",,,,,,,
"Spring 2017",BIOL,8398,4,"Doctoral Research",Graur,Dan,,,,,,,
"Spring 2017",BIOL,8398,12,"Doctoral Research",Pennings,"Steven C",,,,,,,
"Spring 2017",BIOL,8398,19,"Doctoral Research",Azevedo,Ricardo,,,,,,,
"Spring 2017",BIOL,8398,26,"Doctoral Research",Chung,Sang-Hyuk,,,,,,,
"Spring 2017",BIOL,8398,28,"Doctoral Research",Lin,Chin-Yo,,,,,,,
"Spring 2017",BIOL,8398,32,"Doctoral Research",Dauwalder,Brigitte,,,,,,,
"Spring 2017",BIOL,8398,34,"Doctoral Research",Liu,Yu,,,,,,,
"Spring 2017",BIOL,8398,36,"Doctoral Research",Bawa-Khalfe,Tasneem,,,,,,,
"Spring 2017",BIOL,8398,37,"Doctoral Research",McKeon,"Frank D",,,,,,,
"Spring 2017",BIOL,8398,38,"Doctoral Research",Meisel,"Richard P",,,,,,,
"Spring 2017",BIOL,8398,39,"Doctoral Research","Kelleher Meisel","Erin S",,,,,,,
"Spring 2017",BIOL,8398,7,"Doctoral Research",Zufall,"Rebecca A",,,,,,,
"Spring 2017",BIOL,8399,25,"Doctoral Dissertation",Cooper,"Timothy F",,,,,,,
"Spring 2017",BIOL,8399,26,"Doctoral Dissertation",Zufall,"Rebecca A",,,,,,,
"Spring 2017",BIOL,8399,31,"Doctoral Dissertation",Khurana,Seema,,,,,,,
"Spring 2017",BIOL,8498,16,"Doctoral Research",Pennings,"Steven C",,,,,,,
"Spring 2017",BIOL,8498,18,"Doctoral Research",Chung,Sang-Hyuk,,,,,,,
"Spring 2017",BIOL,8498,28,"Doctoral Research",Bawa-Khalfe,Tasneem,,,,,,,
"Spring 2017",BIOL,8498,29,"Doctoral Research",Cirino,"Patrick C",,,,,,,
"Spring 2017",BIOL,8498,30,"Doctoral Research",Khurana,Seema,,,,,,,
"Spring 2017",BIOL,8498,4,"Doctoral Research",Cooper,"Timothy F",,,,,,,
"Spring 2017",BIOL,8598,4,"Doctoral Research",Wiernasz,"Diane C",,,,,,,
"Spring 2017",BIOL,8598,5,"Doctoral Research",Sater,Amy,,,,,,,
"Spring 2017",BIOL,8598,7,"Doctoral Research",Dryer,"Stuart E",,,,,,,
"Spring 2017",BIOL,8598,12,"Doctoral Research",Dauwalder,Brigitte,,,,,,,
"Spring 2017",BIOL,8598,19,"Doctoral Research",Frigo,"Daniel Edward",,,,,,,
"Spring 2017",BIOL,8598,22,"Doctoral Research",Ostrowski,"Elizabeth A",,,,,,,
"Spring 2017",BIOL,8598,23,"Doctoral Research",Lin,Chin-Yo,,,,,,,
"Spring 2017",BIOL,8598,24,"Doctoral Research",Khurana,Seema,,,,,,,
"Spring 2017",BIOL,8598,25,"Doctoral Research",Fujita,Masaya,,,,,,,
"Spring 2017",BIOL,8598,26,"Doctoral Research",Ziburkus,Jokubas,,,,,,,
"Spring 2017",BIOL,8598,28,"Doctoral Research",Bawa-Khalfe,Tasneem,,,,,,,
"Spring 2017",BIOL,8598,30,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Spring 2017",BIOL,8598,6,"Doctoral Research",Graur,Dan,,,,,,,
"Spring 2017",BIOL,8698,5,"Doctoral Research",Pennings,"Steven C",,,,,,,
"Spring 2017",BIOL,8698,13,"Doctoral Research",Zufall,"Rebecca A",,,,,,,
"Spring 2017",BIOL,8698,16,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Spring 2017",BIOL,8698,26,"Doctoral Research",Chung,Sang-Hyuk,,,,,,,
"Spring 2017",BIOL,8698,28,"Doctoral Research",Azevedo,Ricardo,,,,,,,
"Spring 2017",BIOL,8698,29,"Doctoral Research",Zhang,"Shaun Xiaoliu",,,,,,,
"Spring 2017",BIOL,8699,29,"Doctoral Dissertation",Schwartz,"Robert J",,,,,,,
"Spring 2017",BIOL,8699,30,"Doctoral Dissertation",Ziburkus,Jokubas,,,,,,,
"Spring 2017",BTEC,6399,2,"Masters Thesis in BTEC",Ganapathy,Sivakumar,,,,,,,
"Spring 2017",BTEC,6399,3,"Masters Thesis in BTEC",Merchant,"Fatima Aziz",,,,,,,
"Spring 2017",CHEE,6111,1,"Graduate Seminar",Harold,"Michael P",,,,,,,
"Spring 2017",CHEE,6198,6,Research,Harold,"Michael P",,,,,,,
"Spring 2017",CHEE,6298,15,Research,Litvinov,Dmitri,,,,,,,
"Spring 2017",CHEE,6298,22,Research,Epling,"William S",,,,,,,
"Spring 2017",CHEE,6398,14,Research,Palmer,Jeremy,,,,,,,
"Spring 2017",CHEE,6398,15,Research,Litvinov,Dmitri,,,,,,,
"Spring 2017",CHEE,6398,21,Research,Epling,"William S",,,,,,,
"Spring 2017",CHEE,6598,8,Research,Harold,"Michael P",,,,,,,
"Spring 2017",CHEE,7399,15,"Masters Thesis",Conrad,"Jacinta C",,,,,,,
"Spring 2017",CHEE,8198,3,"Doctoral Research",Nikolaou,Michael,,,,,,,
"Spring 2017",CHEE,8198,4,"Doctoral Research",Economou,"Demetre J",,,,,,,
"Spring 2017",CHEE,8198,5,"Doctoral Research",Palmer,Jeremy,,,,,,,
"Spring 2017",CHEE,8198,6,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Spring 2017",CHEE,8198,7,"Doctoral Research",Conrad,"Jacinta C",,,,,,,
"Spring 2017",CHEE,8198,12,"Doctoral Research",Harold,"Michael P",,,,,,,
"Spring 2017",CHEE,8198,16,"Doctoral Research",Vekilov,Peter,,,,,,,
"Spring 2017",CHEE,8298,2,"Doctoral Research",Robertson,"Megan L",,,,,,,
"Spring 2017",CHEE,8298,3,"Doctoral Research",Cirino,"Patrick C",,,,,,,
"Spring 2017",CHEE,8298,4,"Doctoral Research",Stein,"Gila E",,,,,,,
"Spring 2017",CHEE,8298,5,"Doctoral Research",Palmer,Jeremy,,,,,,,
"Spring 2017",CHEE,8298,6,"Doctoral Research",Willson,Richard,,,,,,,
"Spring 2017",CHEE,8298,7,"Doctoral Research",Balakotaiah,Vemuri,,,,,,,
"Spring 2017",CHEE,8298,8,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Spring 2017",CHEE,8298,9,"Doctoral Research",Harold,"Michael P",,,,,,,
"Spring 2017",CHEE,8298,11,"Doctoral Research",Economou,"Demetre J",,,,,,,
"Spring 2017",CHEE,8298,13,"Doctoral Research",Vekilov,Peter,,,,,,,
"Spring 2017",CHEE,8298,14,"Doctoral Research",Myers,"Michael Tolbert",,,,,,,
"Spring 2017",CHEE,8298,15,"Doctoral Research",Conrad,"Jacinta C",,,,,,,
"Spring 2017",CHEE,8298,17,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Spring 2017",CHEE,8298,18,"Doctoral Research",Varadarajan,Navin,,,,,,,
"Spring 2017",CHEE,8298,19,"Doctoral Research",Grabow,"Lars C",,,,,,,
"Spring 2017",CHEE,8398,1,"Doctoral Research",Kostarelos,Konstantinos,,,,,,,
"Spring 2017",CHEE,8398,2,"Doctoral Research",Luss,Dan,,,,,,,
"Spring 2017",CHEE,8398,3,"Doctoral Research",Economou,"Demetre J",,,,,,,
"Spring 2017",CHEE,8398,5,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Spring 2017",CHEE,8398,6,"Doctoral Research",Palmer,Jeremy,,,,,,,
"Spring 2017",CHEE,8398,9,"Doctoral Research",Robertson,"Megan L",,,,,,,
"Spring 2017",CHEE,8398,10,"Doctoral Research",Qin,Guan,,,,,,,
"Spring 2017",CHEE,8398,12,"Doctoral Research",Varadarajan,Navin,,,,,,,
"Spring 2017",CHEE,8398,13,"Doctoral Research",Willson,Richard,,,,,,,
"Spring 2017",CHEE,8398,14,"Doctoral Research",Balakotaiah,Vemuri,,,,,,,
"Spring 2017",CHEE,8398,15,"Doctoral Research",Conrad,"Jacinta C",,,,,,,
"Spring 2017",CHEE,8398,16,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Spring 2017",CHEE,8399,3,"Doctoral Dissertation",Palmer,Jeremy,,,,,,,
"Spring 2017",CHEE,8399,4,"Doctoral Dissertation",Myers,"Michael Tolbert",,,,,,,
"Spring 2017",CHEE,8399,5,"Doctoral Dissertation",Balakotaiah,Vemuri,,,,,,,
"Spring 2017",CHEE,8399,7,"Doctoral Dissertation",Donnelly,"Vincent M.",,,,,,,
"Spring 2017",CHEE,8399,8,"Doctoral Dissertation",Conrad,"Jacinta C",,,,,,,
"Spring 2017",CHEE,8399,13,"Doctoral Dissertation",Kostarelos,Konstantinos,,,,,,,
"Spring 2017",CHEE,8399,14,"Doctoral Dissertation",Willson,Richard,,,,,,,
"Spring 2017",CHEE,8399,15,"Doctoral Dissertation",Grabow,"Lars C",,,,,,,
"Spring 2017",CHEE,8498,1,"Doctoral Research",Luss,Dan,,,,,,,
"Spring 2017",CHEE,8498,5,"Doctoral Research",Palmer,Jeremy,,,,,,,
"Spring 2017",CHEE,8498,6,"Doctoral Research",Stein,"Gila E",,,,,,,
"Spring 2017",CHEE,8498,8,"Doctoral Research",Harold,"Michael P",,,,,,,
"Spring 2017",CHEE,8498,10,"Doctoral Research",Cirino,"Patrick C",,,,,,,
"Spring 2017",CHEE,8498,11,"Doctoral Research",Vekilov,Peter,,,,,,,
"Spring 2017",CHEE,8498,12,"Doctoral Research",Grabow,"Lars C",,,,,,,
"Spring 2017",CHEE,8498,14,"Doctoral Research",Balakotaiah,Vemuri,,,,,,,
"Spring 2017",CHEE,8498,16,"Doctoral Research",Myers,"Michael Tolbert",,,,,,,
"Spring 2017",CHEE,8498,18,"Doctoral Research",Conrad,"Jacinta C",,,,,,,
"Spring 2017",CHEE,8498,19,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Spring 2017",CHEE,8498,21,"Doctoral Research",Varadarajan,Navin,,,,,,,
