TERM,SUBJECT,"CATALOG NBR","CLASS SECTION","COURSE DESCR","INSTR LAST NAME","INSTR FIRST NAME",A,B,C,D,F,"TOTAL DROPPED","AVG GPA"
"Fall 2019",BIOE,4335,1,"Capstone Design I",Chen,Ting,19,31,0,0,0,0,3.433
"Fall 2019",ACCT,4107,1,"Oil and Gas Acct Colloquium",Newman,"Michael Ray",0,0,0,0,0,0,0
"Fall 2019",WGSS,4360,1,"Capstone Internship Course","De Los Reyes Heredia","Jose Guillermo",7,1,0,0,0,0,3.916
"Fall 2019",CHEM,6198,24,"Special Problems",Teets,Thomas,0,0,0,0,0,0,0
"Fall 2019",ARCH,2331,1,"Digital Vocabularies",Gonzales,"Michael A",12,4,0,1,1,2,3.297
"Fall 2019",WGSS,2350,11,"Intro To Women's Studies",Ford-McCartney,"Devan S",27,1,0,0,1,0,3.737
"Fall 2019",CHEE,8298,5,"Doctoral Research",Harold,"Michael P",0,0,0,0,0,0,0
"Fall 2019",SOCW,7397,4,"Selected Topics in Social Work",Borja,"Sharon G",28,0,0,0,0,0,3.988
"Fall 2019",SPAN,1501,17,"Elementary Spanish I",Delgadillo,"Maria Jose",7,10,4,3,2,1,2.641
"Fall 2019",PHYS,8398,42,"Doctoral Research",Varghese,"Oomman K",0,0,0,0,0,0,0
"Fall 2019",PSYC,2344,1,"Cultural Psychology",Agan,"Herb W",23,12,5,1,1,2,3.341
"Fall 2019",BIOL,6598,41,"Special Problems","Kelleher Meisel","Erin S",0,0,0,0,0,0,0
"Fall 2019",SOC,6304,1,"Social Statistics",Anderson,Kathryn,4,1,0,0,0,0,3.8
"Fall 2019",IDNS,2197,30,"Top-Natrl Sci & Mth",Cerna,Eduardo,15,3,4,1,0,0,3.434
"Fall 2019",ELCS,6301,1,"Leadership for Equity",Brosnahan,Carla,12,1,0,0,0,0,3.898
"Fall 2019",MECE,8598,1,"Doctoral Research",Metcalfe,"Ralph W",0,0,0,0,0,0,0
"Fall 2019",COMM,2310,11,"Writing for Print and Digital",Fuller,"Annette M",5,7,6,0,1,1,2.807
"Fall 2019",BIOL,6698,2,"Special Problems",Khurana,Seema,0,0,0,0,0,0,0
"Fall 2019",LAW,5314,13,"Lawyering Skills & Strategy I",Simpson,"Lauren J",3,11,3,0,0,0,3.039
"Fall 2019",POLS,1336,56,"US and Texas Const/Politics",LeVeaux,Christine,12,12,1,0,0,0,3.374
"Fall 2019",MUSA,1310,2,"Applied Piano",Morgulis,Tali,4,1,0,0,0,1,3.8
"Fall 2019",PHOP,6257,3,"Research Practicum B",Coates,"Daniel R",2,0,0,0,0,0,4
"Fall 2019",PCEU,8998,3,"Doctoral Research",Chow,"Diana Shu-Lian",0,0,0,0,0,0,0
"Fall 2019",ELED,6335,2,"Tchg Math in Elem Grade",Cutler,"Carrie Sybil",2,0,0,0,0,0,4
"Fall 2019",BIOE,8298,10,"Doctoral Research",Mohan,Chandra,0,0,0,0,0,0,0
"Fall 2019",BIOL,1161,38,"Intro To Biol Science Lab 1",Medrano,"Ana I",15,5,1,1,0,1,3.47
"Fall 2019",EGRP,1183,1,"Engineering Applications XIII",Green,Brandon,0,0,0,0,0,0,0
"Fall 2019",ARCH,6397,1,"Sel Tpcs-Arc/Urbn Desgn",Johnson,"Matthew W",10,0,0,0,0,0,3.802
"Fall 2019",BIOE,6398,16,Research,Zhang,Yingchun,0,0,0,0,0,0,0
"Fall 2019",HON,3399,8,"Senior Honors Thesis","Trivedi PhD",Meghana,1,0,0,0,0,0,4
"Fall 2019",MECE,8699,10,"Doctoral Dissertation",Franchek,Matthew,0,0,0,0,0,0,0
"Fall 2019",CUIN,7366,1,"Sci instruct in Middle Grades",Ramsey,"John M",4,0,0,0,0,0,4
"Fall 2019",PETR,8298,13,"Doctoral Research",Farouq-Ali,Syed,0,0,0,0,0,0,0
"Fall 2019",SPEC,8394,2,"University Teaching Practicum",Davis,"Tiffany J",1,0,0,0,0,0,4
"Fall 2019",COSC,8598,2,"Doctoral Research","Solorio Martinez","Thamar Ivette",0,0,0,0,0,0,0
"Fall 2019",PETR,8598,9,"Doctoral Research",Wong,"George K",0,0,0,0,0,0,0
"Fall 2019",MECE,8398,12,"Doctoral Research",Selvamanickam,Venkat,0,0,0,0,0,0,0
"Fall 2019",ECE,8999,22,"Doctoral Dissertation",Nguyen,"Hien V",1,0,0,0,0,0,4
"Fall 2019",CHEE,8398,10,"Doctoral Research",Varadarajan,Navin,0,0,0,0,0,0,0
"Fall 2019",ENGL,8318,1,"Research in Rhet & Comp",Shepley,Nathan,3,0,0,0,0,0,4
"Fall 2019",PHOP,6198,6,"Spec Prob-Physio Optics",Das,"Vallabh E",1,0,0,0,0,0,4
"Fall 2019",CIVE,8399,5,"Doctoral Dissertation",Hu,Yandi,0,1,0,0,0,0,2.67
"Fall 2019",PETR,8399,12,"Doctoral Dissertation","Sakhaee Pour",Ahmad,0,0,0,0,0,0,0
"Fall 2019",LAW,6236,1,"Advocates Board",Lawrence,"Jim E",0,0,0,0,0,0,0
"Fall 2019",GEOL,8999,24,"Doctoral Dissertation",Choi,Yunsoo,0,0,0,0,0,0,0
"Fall 2019",MUSA,4420,1,"Applied Violin",Grabiec,Andrzej,4,2,0,0,0,0,3.667
"Fall 2019",ECE,8399,31,"Doctoral Dissertation",Yao,Yan,0,0,0,0,0,0,0
"Fall 2019",PHLS,8999,5,"Doctoral Dissertation",Smith,"Nathan G",0,0,0,0,0,0,0
"Fall 2019",CIVE,8498,1,"Doctoral Research",Belarbi,Abdeldjelil,0,0,0,0,0,0,0
"Fall 2019",CIVE,8598,1,"Doctoral Research",Lee,Hyongki,0,0,0,0,0,0,0
"Fall 2019",BIOE,8598,1,"Doctoral Research","Akay PhD",Metin,0,0,0,0,0,0,0
"Fall 2019",PEP,6198,2,"Special Problems in Human Perf",Arellano,Christopher,1,0,0,0,0,0,4
"Fall 2019",ECE,8198,1,"Doctoral Research",Roysam,Badrinath,0,0,0,0,0,0,0
"Fall 2019",COSC,8698,24,"Doctoral Research",Gnawali,"Omprakash D",0,0,0,0,0,0,0
"Fall 2019",PEP,7398,15,"Adv Special Problem Human Perf",O'Connor,"Daniel Patrick",1,0,0,0,0,0,4
"Fall 2019",HRMA,4398,2,"Independent Study",Jarvis,"Nathan Alexander",2,1,0,0,0,0,3.667
"Fall 2019",BIOE,6398,19,Research,Yu,Cunjiang,0,0,0,0,0,0,0
"Fall 2019",SOC,6399,9,"Masters Thesis",Lee,Shayne,1,0,0,0,0,0,4
"Fall 2019",HRMA,8699,3,"Dissertation II in Hosp. Admin",Lee,Minwoo,0,0,0,0,0,0,0
"Fall 2019",GEOL,8698,38,"Doctoral Research",Fu,Qi,0,0,0,0,0,0,0
"Fall 2019",PHOP,6667,10,"Research Practicum A",Patel,"Nimesh Bhikhu",1,0,0,0,0,0,3.67
"Fall 2019",STAT,3331,2,"Statistical Anal Bus Appl I",Patterson,"Staci A",19,27,40,63,16,57,1.734
"Fall 2019",ENGL,4372,1,"Literature and the Environment",Berger,Jason,15,8,1,0,2,1,3.282
"Fall 2019",ECE,3340,1,"Numerical Methods for ECE",Mayerich,"David Matthew",21,11,8,1,1,1,3.19
"Fall 2019",SPAN,1501,7,"Elementary Spanish I","Pena Loyola","Jose Francisco",12,7,3,2,2,2,2.949
"Fall 2019",ENGI,2304,9,"Technical Communications",Anderson,"Roshawnda M",16,4,2,0,1,1,3.435
"Fall 2019",BIOL,3301,2,Genetics,Meisel,"Richard P",67,94,39,16,2,10,2.948
"Fall 2019",OPTO,6234,1,"Ocular Pathology I",Ketcham,"Tonya G",51,46,0,0,1,0,3.402
"Fall 2019",ACCT,3367,1,"Intermediate Accounting I",Gamble,"George O",5,12,19,6,0,19,2.428
"Fall 2019",MUSA,6310,1,"Applied Piano",Hester,"Timothy E",2,0,0,0,0,0,4
"Fall 2019",MARK,4373,1,"Advanced Professional Selling",Pingel,"John W",23,3,0,0,1,1,3.68
"Fall 2019",MATH,1314,2,"Calc for Bus/Life Sciences",Li,Ang,57,32,21,4,10,12,2.981
"Fall 2019",ENGL,1303,93,"First Year Writing I",Ihezukwu,Onyinye,18,4,2,0,2,1,3.207
"Fall 2019",ENGL,2306,6,"Intro To Poetry",Barr,Gerald,8,17,3,0,1,0,3.035
"Fall 2019",OPTO,6363,1,"Primary Optometry",Wensveen,Janice,60,26,11,1,0,0,3.419
"Fall 2019",OPTO,8338,1,"Recent Developments/Round",Holdeman,"Nicky Ray",13,21,2,0,0,0,3.223
"Fall 2019",CNST,1315,1,"Project Drawings and Graphics",Clark,"Peter J",13,15,8,1,2,2,2.872
"Fall 2019",CIS,4338,1,"Database Admin & Implementatn",Miertschin,"Susan L",8,23,15,0,1,3,2.745
"Fall 2019",HRMA,3361,1,"Hospitality Marketing",Shin,"Min Jung",46,16,0,0,0,0,3.737
"Fall 2019",BIOL,1161,39,"Intro To Biol Science Lab 1",Medrano,"Ana I",17,5,1,0,0,1,3.667
"Fall 2019",OPTO,5111,1,"Optics Lab I",Cheng,Han,14,11,1,0,0,0,3.5
"Fall 2019",LAW,5409,10,Contracts,Dow,"David R",9,49,2,0,0,0,3.1
"Fall 2019",CHEM,1111,65,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",8,6,4,0,0,0,3.167
"Fall 2019",LAW,5319,2,"Intro To American Law",Scott,"Ronald L",2,9,0,0,0,0,3.272
"Fall 2019",ENGL,1304,6,"First Year Writing II",Rolater,"Sara C",3,4,3,3,3,4,2.083
"Fall 2019",ARLD,6395,1,"Sel Topics in Arts Leadership",Taylor,"Glenn E",11,1,0,0,0,0,3.862
"Fall 2019",ELED,4320,9,"Social Studies Ele Sch",Miller,"Angela L",21,1,1,1,0,0,3.723
"Fall 2019",COSC,1306,4,"Computer Science & Program",Subhlok,Jaspal,45,24,13,13,13,9,2.63
"Fall 2019",HRMA,7353,1,"Services Management in Hosp.","Boger Jr","Carl A",20,0,0,0,0,0,4
"Fall 2019",PHYS,1122,2,"University Phys Laboratory II",Maric,Sladjana,4,7,4,2,0,1,2.745
"Fall 2019",BIOE,7399,2,"Masters Thesis",Raghunathan,Vijaykrishna,0,0,0,0,0,0,0
"Fall 2019",POLS,3356,1,"Intro-Constitutionl Law",Bumgardner,"Marcia N",31,5,2,2,1,4,3.512
"Fall 2019",FINA,7371,1,"Energy Value Chain",Soman,Aditya,9,2,0,0,0,0,3.818
"Fall 2019",PHLS,6312,2,"Crisis Counseling",Wines,"Lisa A",19,1,0,0,0,0,3.917
"Fall 2019",MANA,4397,1,"Selected Topics in Mana",Hofmeister,John,6,17,5,0,0,0,3.083
"Fall 2019",FREN,1501,3,"Elementary French I",WILSON,"Celine Madeleine Alice",10,6,8,3,3,1,2.523
"Fall 2019",BIOL,1134,9,"Hum Anat Physiol Lab I",Gill,Tejendra,5,11,4,1,0,1,3
"Fall 2019",SCLT,3387,31,Procurement,Hollis,"Thomas Edward",37,4,1,0,0,0,3.841
"Fall 2019",SOCW,7397,12,"Selected Topics in Social Work",Lane,"Liza Barros",17,5,1,0,0,0,3.421
"Fall 2019",OPTO,5171,7,"Clinic Practicum I",Anderson,"Heather Anne",3,10,0,0,0,0,3.231
"Fall 2019",CHNS,3360,1,"A Look Into Modern China",McArthur,"Charles M",20,6,0,0,0,1,3.655
"Fall 2019",CUIN,3316,2,"Prekindergarten Curr & Instr",Tajani,"Neelofer A",17,10,1,0,0,2,3.571
"Fall 2019",PHAR,5207,1,"Herbal Medicine",Ruan,Ke-He,6,3,0,0,0,0,3.667
"Fall 2019",CNST,4385,1,"Field Operations Capital Proj",Shepard,"Mark Cullom",25,5,0,0,0,1,3.833
"Fall 2019",HLT,4310,2,"Program Planning for Health",Nicholson,"Vanessa Janel",15,18,4,0,0,0,3.217
"Fall 2019",MECT,3118,2,"Fluid Mechanic Application Lab",Alba,Kamran,6,6,1,1,0,0,3.144
"Fall 2019",LAW,5325,1,"National Security Law",Berman,Emily,5,23,0,0,0,0,3.143
"Fall 2019",LAW,5357,3,Evidence,Thompson,"Sandra Guerra",12,54,8,0,2,0,3.017
"Fall 2019",COMM,3377,2,"Strategic PR Planning",Tinsley,"Priscilla T",18,6,0,0,0,0,3.613
"Fall 2019",HIST,3384,1,"Palestine and Arab-Israeli",Takriti,"Abdel Razzaq",13,1,0,0,0,0,3.834
"Fall 2019",AAS,6308,1,"Africana Religion & Biography",Conyers,"James l",15,0,0,0,0,1,4
"Fall 2019",BIOL,4197,1,"Selected Topics in Biology",Pennings,"Steven C",0,0,0,0,0,2,0
"Fall 2019",MECE,6377,1,"Continuum Mechs I",Baxevanis,Theocharis,0,0,2,0,0,1,1.835
"Fall 2019",HRMA,6355,1,"Event Administration",Draper,"Jason A",13,0,0,0,0,0,3.772
"Fall 2019",GEOL,1150,2,"Introductn to Meteorology Lab",Rappenglueck,Bernhard,3,8,5,2,1,4,2.422
"Fall 2019",THEA,4398,5,"Independent Study",Kearns,Casey,5,0,0,0,0,0,4
"Fall 2019",GEOL,4333,1,"Mesoscale Meteorology",Choi,Yunsoo,14,4,0,0,0,0,3.649
"Fall 2019",SOC,4394,1,"Internship in Sociology",Karner,"Tracy Xavia",9,0,0,0,0,0,4
"Fall 2019",ELCS,6350,4,"School Leadership-Principalshp",Poerschke,"Amy R",7,3,2,0,0,0,3.307
"Fall 2019",MATH,8698,4,"Doctoral Research",Haynes,"Alan K",0,0,0,0,0,0,0
"Fall 2019",CHEM,1112,21,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",4,12,1,1,0,2,3.037
"Fall 2019",ECON,7301,1,"Seminar in Microecon Research",Chin,Aimee,0,0,0,0,0,0,0
"Fall 2019",IDNS,2197,1,"Top-Natrl Sci & Mth",Pattison,Donna,19,7,2,4,0,4,3.271
"Fall 2019",IDNS,2197,1,"Top-Natrl Sci & Mth",Dinh,Stephanie,19,7,2,4,0,4,3.271
"Fall 2019",NAVY,3302,1,"Naval Operations",Muffoletto,"Edward Kurtt",1,2,0,0,1,0,2.418
"Fall 2019",PSYC,8399,5,"Doctoral Dissertation",Vincent,"John P",0,0,0,0,0,0,0
"Fall 2019",OPTO,5171,7,"Clinic Practicum I",Berntsen,"David A",3,10,0,0,0,0,3.231
"Fall 2019",PHOP,6242,1,"Vision Science Core-Part 2",Frishman,"Laura J",3,1,1,0,0,0,3.466
"Fall 2019",ECE,8398,4,"Doctoral Research",Prasad,Saurabh,0,0,0,0,0,0,0
"Fall 2019",MUSA,8320,9,"Doctoral Applied Music",Grabiec,Andrzej,1,0,0,0,0,0,4
"Fall 2019",BTEC,4398,1,"Independent Study",Balan,Venkatesh,0,1,0,0,0,0,3
"Fall 2019",IDNS,2197,9,"Top-Natrl Sci & Mth",Dinh,Stephanie,10,3,5,4,0,1,2.924
"Fall 2019",BIOL,3396,4,"Senior Research Project",Frankino,"William A",7,0,0,0,0,0,3.859
"Fall 2019",ARTH,6331,1,"Contemporary Painting",Barbee,"Robert N",1,0,0,0,0,0,4
"Fall 2019",BCHS,8399,13,"Doctoral Dissertation",Willson,Richard,0,0,0,0,0,0,0
"Fall 2019",SOC,6300,1,"Sem-Sociological Theory",Lee,Shayne,7,0,0,0,0,0,4
"Fall 2019",PHCA,6398,6,"SP- Outcomes Research",Varkey,"Divya A",1,0,0,0,0,0,4
"Fall 2019",MATH,5383,1,"Number Theory",Ru,Min,10,5,1,0,0,0,3.521
"Fall 2019",CHEE,8399,13,"Doctoral Dissertation",Vekilov,Peter,0,0,0,0,0,0,0
"Fall 2019",POLS,8599,1,"Doctoral Dissertation",Basinger,"Scott J",0,0,0,0,0,0,0
"Fall 2019",MECE,8399,30,"Doctoral Dissertation",Ghasemi,Hadi,0,0,0,0,0,0,0
"Fall 2019",ARCH,5500,3,"Architecture Design Studio IX",Zweig,"Peter J",5,2,0,0,0,0,3.62
"Fall 2019",HON,4399,1,"Senior Honors Thesis",Cai,Chengzhi,1,0,0,0,0,0,4
"Fall 2019",KIN,4398,3,"Independent Study",Layne,"Charles S",0,0,0,0,0,0,0
"Fall 2019",MUSA,3400,9,"Applied Voice",Evans,Joseph,0,0,0,0,0,1,0
"Fall 2019",SPAN,8699,9,Dissertation,Ruisanchez,"Jose Ramon",0,0,0,0,0,0,0
"Fall 2019",LAW,5103,1,"Health Law Journal",Chandler,"Seth J",0,0,0,0,0,0,0
"Fall 2019",CUIN,8310,1,"Laboratory of Practice",Hausmann,"Robert Carl",1,0,0,0,0,0,4
"Fall 2019",BTEC,4198,1,"Independent Study",Iken,"Brian N",0,1,0,0,0,0,2.67
"Fall 2019",PSYC,8399,22,"Doctoral Dissertation",Vujanovic,"Anka Anna",0,0,0,0,0,0,0
"Fall 2019",CIVE,8699,2,"Doctoral Dissertation",Li,Hongyi,1,0,0,0,0,0,4
"Fall 2019",KIN,4398,1,"Independent Study",Cottingham,Michael,2,0,0,0,0,0,4
"Fall 2019",BCHS,3396,4,"Senior Research Project",Lekven,Arne,1,0,0,0,0,0,4
"Fall 2019",MUSA,2320,1,"Applied Violin",Grabiec,Andrzej,1,0,0,0,0,0,3.67
"Fall 2019",CUIN,8398,2,"Independent Study",Chauvot,"Jennifer B",1,1,0,0,0,0,3.5
"Fall 2019",BIOE,8298,12,"Doctoral Research",Shevkoplyas,Sergey,0,0,0,0,0,0,0
"Fall 2019",BIOE,8298,22,"Doctoral Research",Naash,Muna,0,0,0,0,0,0,0
"Fall 2019",ENGL,8398,12,"Graduate English Resrch",Berger,Jason,0,0,0,0,0,0,0
"Fall 2019",MUSA,6334,1,"Applied Clarinet",Nuccio,"Mark E",2,0,0,0,0,0,4
"Fall 2019",PSYC,6393,13,"Clinical Research Practicum",Viana,"Andres G",0,0,0,0,0,0,0
"Fall 2019",MUSA,2332,1,"Applied Oboe",Fischer,Jonathan,1,0,0,0,0,0,4
"Fall 2019",MUSA,8241,1,"Doctoral Recital II",Vassallo,"Jim Cates",0,0,0,0,0,0,0
"Fall 2019",ENTR,3312,3,"Corporate Entrepreneurship",Lish,"Alan D",34,47,14,1,4,3,2.981
"Fall 2019",EDUC,4316,1,"Student Teach Art Elem",Culpepper,"Shea Mosley",6,0,0,0,0,1,3.835
"Fall 2019",COSC,6347,1,"Foundations of Security",Leiss,"Ernst L",4,7,0,0,0,0,3.364
"Fall 2019",GEOL,1330,4,"Physical Geology",Hauptvogel,"Daniel William",124,88,44,8,10,6,3.087
"Fall 2019",ACCT,4331,3,"Federal Income Tax-Individual",Meade,Janet,8,14,16,2,0,3,2.7
"Fall 2019",SPAN,8399,2,Dissertation,Cuesta,Mabel,1,0,0,0,0,0,4
"Fall 2019",BIOL,1134,21,"Hum Anat Physiol Lab I",Gill,Tejendra,3,13,3,4,1,0,2.555
"Fall 2019",PHAR,4250,1,"Pharmacy Skills Program I",Surati,"Dhara Divyang",74,49,0,0,0,2,3.602
"Fall 2019",HRD,3310,1,"Intro Career Devel & Planning",Doss,Tommy,63,8,4,1,0,3,3.75
"Fall 2019",ECON,2305,2,"Macroeconomic Principles",Clarke,"Christopher Arthur",17,69,79,47,52,68,1.816
"Fall 2019",NURS,3737,1,"Nurs Proc Collabrtive Prac II",Quintana,Danielle,18,47,2,0,0,0,3.269
"Fall 2019",POLS,6350,1,"Media and Politics",Archer,"Allison Michelle Nam",7,0,0,0,0,0,3.906
"Fall 2019",SOC,1300,16,"Introduction To Sociology",Graves,"Jennifer Lauren",43,6,8,6,5,1,3.156
"Fall 2019",ASLI,2301,3,"Interm. American Sign Lang I",Pott,"Scot A",5,8,7,0,0,2,2.801
"Fall 2019",LAW,5221,1,"Int'l Commercial Arbitration",Dimitroff,"Sashe Dimanin",2,6,0,0,0,0,3.25
"Fall 2019",PSYC,1300,4,"Intro To Psychology",Capuozzo,"Kristen Irene",14,23,11,1,0,0,3.101
"Fall 2019",ACCT,4331,1,"Federal Income Tax-Individual",Meade,Janet,9,27,17,5,2,4,2.6
"Fall 2019",ENGL,1303,20,"First Year Writing I",Lara-Perez,"Jaime A.",5,17,3,1,0,1,3.038
"Fall 2019",ENGI,1331,8,"Computing for Engineers",Burleson,"Daniel W",13,7,12,5,5,12,2.436
"Fall 2019",PEP,8699,1,"Doctoral Dissertation",Layne,"Charles S",0,0,0,0,0,0,0
"Fall 2019",LAW,5314,20,"Lawyering Skills & Strategy I",Morath,Sarah,3,8,0,0,0,0,3.243
"Fall 2019",ACCT,3366,2,"Financial Reporting Frameworks",Harris,"Kathleen L",13,12,10,9,10,28,2.191
"Fall 2019",POLS,3310,2,"Intro to Political Theory",Fumurescu,Alin,12,9,11,8,3,5,2.388
"Fall 2019",ENGL,8699,1,"Doctoral Dissertation",Shepley,Nathan,0,0,0,0,0,0,0
"Fall 2019",CUIN,3316,1,"Prekindergarten Curr & Instr",Alba,Celeste,16,12,3,0,0,2,3.398
"Fall 2019",MARK,4397,1,"Selected Topics in Mkt",Herman,Carl,13,14,0,0,0,0,3.408
"Fall 2019",MANA,3335,2,"Intro Org Behavior and Mgmt",Sebastijanovic,Marina,152,93,25,4,2,4,3.377
"Fall 2019",BIOL,2315,1,"Biology of Food",Zufall,"Rebecca A",39,7,3,0,0,0,3.735
"Fall 2019",ENGL,1303,11,"First Year Writing I",Campese,"Kathleen Ann",9,3,1,0,5,1,2.593
"Fall 2019",CHEM,6112,1,"Graduate Seminar",Teets,Thomas,0,0,0,0,0,0,0
"Fall 2019",CLAS,3307,2,"Greek & Roman Myths of Heroes",Houlihan,"James W",23,2,2,0,0,3,3.717
