catoid,catalog_title,classification,page_number,coid,course_title
52,2024-2025 Undergraduate Catalog,undergraduate,3,267713,ACCT 5332 -  Taxation of Business Entities
52,2024-2025 Undergraduate Catalog,undergraduate,3,267714,ACCT 5335 -  Financial Statement Auditing
52,2024-2025 Undergraduate Catalog,undergraduate,3,267715,ACCT 5337 -  Management Accounting
52,2024-2025 Undergraduate Catalog,undergraduate,3,267716,ACCT 5367 -  Intermediate Accounting I
52,2024-2025 Undergraduate Catalog,undergraduate,3,267717,ACCT 5368 -  Intermediate Accounting II
52,2024-2025 Undergraduate Catalog,undergraduate,3,267718,ACCT 5371 -  Accounting Information Systems
52,2024-2025 Undergraduate Catalog,undergraduate,3,267719,ACCT 5376 -  Advanced Financial Statement Auditing
52,2024-2025 Undergraduate Catalog,undergraduate,3,267720,ACCT 5377 -  Government and Nonprofit Accounting
52,2024-2025 Undergraduate Catalog,undergraduate,3,267721,ACCT 5397 -  Selected Topics in Accounting
52,2024-2025 Undergraduate Catalog,undergraduate,4,267723,AAS 2320 -  Intro To African American Stdy
52,2024-2025 Undergraduate Catalog,undergraduate,4,267725,AAS 2330 -  Black Liberation Theology
52,2024-2025 Undergraduate Catalog,undergraduate,4,267726,AAS 3301 -  Hip Hop History and Culture
52,2024-2025 Undergraduate Catalog,undergraduate,4,267727,AAS 3307 -  Africana Spiritual Transformation
52,2024-2025 Undergraduate Catalog,undergraduate,4,267728,AAS 3310 -  Afr Amer Exper Through Theatre
52,2024-2025 Undergraduate Catalog,undergraduate,4,267729,AAS 3330 -  African American Oral History
52,2024-2025 Undergraduate Catalog,undergraduate,4,267730,AAS 3340 -  African Amer Sociolinguistics
52,2024-2025 Undergraduate Catalog,undergraduate,4,267731,AAS 3348 -  African Americans and the Law
52,2024-2025 Undergraduate Catalog,undergraduate,4,267732,AAS 3350 -  Slavery and Race Relations
52,2024-2025 Undergraduate Catalog,undergraduate,4,267733,AAS 3354 -  African Nationalist Thought and Ethics in the US
52,2024-2025 Undergraduate Catalog,undergraduate,5,267734,AAS 3356 -  Africana Thought & Philosophy
52,2024-2025 Undergraduate Catalog,undergraduate,5,267735,AAS 3379 -  Africana Oratory
52,2024-2025 Undergraduate Catalog,undergraduate,5,267736,AAS 4300 -  African Philosophy
52,2024-2025 Undergraduate Catalog,undergraduate,5,267737,AAS 4330 -  The Black Church in America
52,2024-2025 Undergraduate Catalog,undergraduate,5,267738,AAS 4370 -  Sem. African American Studies
52,2024-2025 Undergraduate Catalog,undergraduate,5,267739,AAS 4373 -  Black Leadership
52,2024-2025 Undergraduate Catalog,undergraduate,5,267740,AAS 4377 -  Seminar On W.E.B. Dubois
52,2024-2025 Undergraduate Catalog,undergraduate,5,267742,AFSC 1201 -  Foundations of the USAF I
52,2024-2025 Undergraduate Catalog,undergraduate,5,267743,AFSC 1202 -  Foundations of the USAF II
52,2024-2025 Undergraduate Catalog,undergraduate,5,267744,AFSC 2201 -  Evolution of Air Power I
52,2024-2025 Undergraduate Catalog,undergraduate,6,267745,AFSC 2202 -  Evolution of Air Power II
52,2024-2025 Undergraduate Catalog,undergraduate,6,267746,AFSC 3301 -  Air Force Leadership Studies I
52,2024-2025 Undergraduate Catalog,undergraduate,6,267747,AFSC 3302 -  Air Force Leadership Studies II
52,2024-2025 Undergraduate Catalog,undergraduate,6,267748,AFSC 3801 -  Field Training
52,2024-2025 Undergraduate Catalog,undergraduate,6,267749,AFSC 4301 -  National Security Affairs I
52,2024-2025 Undergraduate Catalog,undergraduate,6,267750,AFSC 4302 -  National Security Affairs II
52,2024-2025 Undergraduate Catalog,undergraduate,6,267755,SGNL 1301 -  Elementary Sign Language I
52,2024-2025 Undergraduate Catalog,undergraduate,6,267756,SGNL 1302 -  Elementary Sign Language II
52,2024-2025 Undergraduate Catalog,undergraduate,6,267758,SGNL 2301 -  Intermediate Sign Language I
52,2024-2025 Undergraduate Catalog,undergraduate,6,267759,SGNL 2302 -  Intermediate Sign Language II
52,2024-2025 Undergraduate Catalog,undergraduate,7,267761,INTN 2335 -  Privilege & Equity in Interpreting and Translation
52,2024-2025 Undergraduate Catalog,undergraduate,7,267762,INTN 3430 -  Consecutive Interpreting and Translation
52,2024-2025 Undergraduate Catalog,undergraduate,7,267763,INTN 3433 -  Simultaneous Interpreting: Foundational Skills
52,2024-2025 Undergraduate Catalog,undergraduate,7,267765,INTN 3360 -  American Sign Language - Intensive 1
52,2024-2025 Undergraduate Catalog,undergraduate,7,267766,INTN 4335 -  Advanced Interpreting Techniques and Skills in ASL/English
52,2024-2025 Undergraduate Catalog,undergraduate,7,267767,INTN 4346 -  ASL Transliteration & Educational Interpreting
52,2024-2025 Undergraduate Catalog,undergraduate,7,267769,INTN 4368 -  Comparative study of ASL and English Linguistics
52,2024-2025 Undergraduate Catalog,undergraduate,7,267770,INTN 4397 -  Selected Topics in Interpreting and Translation
52,2024-2025 Undergraduate Catalog,undergraduate,7,267771,INTN 4398 -  Independent Study: Tri-lingual Interpreting
52,2024-2025 Undergraduate Catalog,undergraduate,7,267772,INTN 4489 -  Service Learning - Internship
52,2024-2025 Undergraduate Catalog,undergraduate,8,267773,ANTH 2346 -  Introduction to Anthropology
52,2024-2025 Undergraduate Catalog,undergraduate,8,267774,ANTH 2301 -  Introduction to Physical Anthropology
52,2024-2025 Undergraduate Catalog,undergraduate,8,267775,ANTH 2351 -  Introduction to Cultural Anthropology
52,2024-2025 Undergraduate Catalog,undergraduate,8,267776,ANTH 2302 -  Introduction to Archeology
52,2024-2025 Undergraduate Catalog,undergraduate,8,267777,ANTH 2304 -  Intro To Language and Culture
52,2024-2025 Undergraduate Catalog,undergraduate,8,267778,ANTH 2395 -  Selected Topics in Cultural Anthropology
52,2024-2025 Undergraduate Catalog,undergraduate,8,267779,ANTH 3304 -  Demographic Anthropology
52,2024-2025 Undergraduate Catalog,undergraduate,8,267780,ANTH 3305 -  Psych Anthropology
52,2024-2025 Undergraduate Catalog,undergraduate,8,267781,ANTH 3306 -  Sex & Culture
52,2024-2025 Undergraduate Catalog,undergraduate,8,267783,ANTH 3312 -  Mex-Amer Culture
52,2024-2025 Undergraduate Catalog,undergraduate,9,267785,ANTH 3316 -  Society and Culture of India
52,2024-2025 Undergraduate Catalog,undergraduate,9,267786,ANTH 3324 -  People & Culture of Latin Amer
52,2024-2025 Undergraduate Catalog,undergraduate,9,267787,ANTH 3338 -  Transnational Perspectives on Africa
52,2024-2025 Undergraduate Catalog,undergraduate,9,267788,ANTH 3341 -  Critical Political Ecology
52,2024-2025 Undergraduate Catalog,undergraduate,9,267789,ANTH 3342 -  Food and Culture
52,2024-2025 Undergraduate Catalog,undergraduate,9,267790,ANTH 3347 -  Anthropology of Women
52,2024-2025 Undergraduate Catalog,undergraduate,9,267791,ANTH 3348 -  Anthropology of Religion
52,2024-2025 Undergraduate Catalog,undergraduate,9,267792,"ANTH 3350 -  Women, Health and Culture"
52,2024-2025 Undergraduate Catalog,undergraduate,9,267793,ANTH 3360 -  Human Variation
52,2024-2025 Undergraduate Catalog,undergraduate,9,267794,ANTH 3361 -  Human Origins
52,2024-2025 Undergraduate Catalog,undergraduate,10,267796,"ANTH 4363 -  Race, Racialization and the Politics of Culture"
52,2024-2025 Undergraduate Catalog,undergraduate,10,267797,ANTH 3364 -  Disease in Antiquity
52,2024-2025 Undergraduate Catalog,undergraduate,10,267798,ANTH 3375 -  North American Archaeol
52,2024-2025 Undergraduate Catalog,undergraduate,10,267800,ANTH 3378 -  Historic N Amer Arch
52,2024-2025 Undergraduate Catalog,undergraduate,10,267801,ANTH 3379 -  Methods Historical Archaeology
52,2024-2025 Undergraduate Catalog,undergraduate,10,267802,ANTH 3380 -  Archael Meth & Theory
52,2024-2025 Undergraduate Catalog,undergraduate,10,267803,ANTH 3381 -  Hindu Religion and Identity: A Global Movement
52,2024-2025 Undergraduate Catalog,undergraduate,10,267805,ANTH 3396 -  Selected Topics in Cultural Anthropology
52,2024-2025 Undergraduate Catalog,undergraduate,10,267807,ANTH 3399 -  Senior Honors Thesis
52,2024-2025 Undergraduate Catalog,undergraduate,10,267808,ANTH 4192 -  Research Practicum I
52,2024-2025 Undergraduate Catalog,undergraduate,11,267810,ANTH 4198 -  Independent Study
52,2024-2025 Undergraduate Catalog,undergraduate,11,267811,ANTH 4292 -  Research Practicum I
52,2024-2025 Undergraduate Catalog,undergraduate,11,267813,ANTH 4298 -  Independent Study
52,2024-2025 Undergraduate Catalog,undergraduate,11,267814,ANTH 4301 -  Language and Cultural Cognition
52,2024-2025 Undergraduate Catalog,undergraduate,11,267815,ANTH 4310 -  Theories of Culture
52,2024-2025 Undergraduate Catalog,undergraduate,11,267816,ANTH 4330 -  Applied Anthropology
52,2024-2025 Undergraduate Catalog,undergraduate,11,267817,ANTH 4331 -  Medical Anthropology
52,2024-2025 Undergraduate Catalog,undergraduate,11,267818,ANTH 4337 -  Anthropology of the Life Cycle
52,2024-2025 Undergraduate Catalog,undergraduate,11,267819,ANTH 4338 -  Visual Anthropology
52,2024-2025 Undergraduate Catalog,undergraduate,11,267821,ANTH 4340 -  Anthropology Thru Literature
52,2024-2025 Undergraduate Catalog,undergraduate,12,267822,ANTH 4342 -  Anthropology of Wine
52,2024-2025 Undergraduate Catalog,undergraduate,12,267825,ANTH 4351 -  Human Osteology
52,2024-2025 Undergraduate Catalog,undergraduate,12,267827,ANTH 4372 -  Maya Archaeology
52,2024-2025 Undergraduate Catalog,undergraduate,12,267828,ANTH 4373 -  Aztec Archaeology
52,2024-2025 Undergraduate Catalog,undergraduate,12,267830,ANTH 4376 -  Archaeology of Texas
52,2024-2025 Undergraduate Catalog,undergraduate,12,267831,ANTH 4377 -  Arch of African Diaspora
52,2024-2025 Undergraduate Catalog,undergraduate,12,267833,ANTH 4380 -  Field Methods in Anthropology
52,2024-2025 Undergraduate Catalog,undergraduate,12,267835,ANTH 4382 -  Archaeology Lab Methods
52,2024-2025 Undergraduate Catalog,undergraduate,12,267836,ANTH 4383 -  Applied Archaeology
52,2024-2025 Undergraduate Catalog,undergraduate,12,267838,ANTH 4389 -  Ethnographic Field Work I
52,2024-2025 Undergraduate Catalog,undergraduate,13,267839,ANTH 4390 -  Ethnographic Field Work II
52,2024-2025 Undergraduate Catalog,undergraduate,13,267840,ANTH 4391 -  Archaeological Field Work I
52,2024-2025 Undergraduate Catalog,undergraduate,13,267841,ANTH 4392 -  Archaeological Field Work II
52,2024-2025 Undergraduate Catalog,undergraduate,13,267842,ANTH 4393 -  Research Practicum
52,2024-2025 Undergraduate Catalog,undergraduate,13,267843,ANTH 4394 -  Selected Topics in Anthropology
52,2024-2025 Undergraduate Catalog,undergraduate,13,267845,ANTH 4399 -  Senior Honors Thesis
52,2024-2025 Undergraduate Catalog,undergraduate,13,267846,ANTH 4498 -  Independent Study
52,2024-2025 Undergraduate Catalog,undergraduate,13,267847,ARAB 1501 -  Beginning Arabic I
52,2024-2025 Undergraduate Catalog,undergraduate,13,267848,ARAB 1502 -  Beginning Arabic II
52,2024-2025 Undergraduate Catalog,undergraduate,13,267849,ARAB 2311 -  Intermediate Arabic I
52,2024-2025 Undergraduate Catalog,undergraduate,14,267850,ARAB 2312 -  Intermediate Arabic II
52,2024-2025 Undergraduate Catalog,undergraduate,14,267853,ARAB 3301 -  Adv Modern Standard Arabic I
52,2024-2025 Undergraduate Catalog,undergraduate,14,267854,ARAB 3302 -  Advanced Modern Standard Arabic II
52,2024-2025 Undergraduate Catalog,undergraduate,14,267859,ARAB 3312 -  Introduction to Arabic Literature in Translation
52,2024-2025 Undergraduate Catalog,undergraduate,14,267860,ARAB 3313 -  Qur’an as Literature
52,2024-2025 Undergraduate Catalog,undergraduate,14,267861,ARAB 3314 -  Women and Gender in Arabic Literature
52,2024-2025 Undergraduate Catalog,undergraduate,14,267862,ARAB 3340 -  Modern & Rationalism in Islamic Tradition
52,2024-2025 Undergraduate Catalog,undergraduate,14,267865,ARCH 1360 -  Architectural Sketching I
52,2024-2025 Undergraduate Catalog,undergraduate,14,267866,ARCH 1500 -  Design Studio I
52,2024-2025 Undergraduate Catalog,undergraduate,14,267867,ARCH 1501 -  Architecture and Interior Architecture Design Studio II
52,2024-2025 Undergraduate Catalog,undergraduate,15,267869,ARCH 2327 -  Technology I
52,2024-2025 Undergraduate Catalog,undergraduate,15,267870,ARCH 2350 -  History of the Built Environment I
52,2024-2025 Undergraduate Catalog,undergraduate,15,267871,ARCH 2351 -  History of the Built Environment II
52,2024-2025 Undergraduate Catalog,undergraduate,15,267873,ARCH 2397 -  Selected Topics
52,2024-2025 Undergraduate Catalog,undergraduate,15,267875,ARCH 2500 -  Architecture and Interior Architecture Design Studio III
52,2024-2025 Undergraduate Catalog,undergraduate,15,267876,ARCH 2501 -  Architecture Design Studio IV
52,2024-2025 Undergraduate Catalog,undergraduate,15,267877,ARCH 3198 -  Independent Study
52,2024-2025 Undergraduate Catalog,undergraduate,15,267879,ARCH 3342 -  Shape of the City
52,2024-2025 Undergraduate Catalog,undergraduate,15,267880,ARCH 3343 -  Latin American Architecture
52,2024-2025 Undergraduate Catalog,undergraduate,15,267881,ARCH 3347 -  Evolution of Architectural Interiors
52,2024-2025 Undergraduate Catalog,undergraduate,16,267885,ARCH 3354 -  The Culture of Architecture
52,2024-2025 Undergraduate Catalog,undergraduate,16,267887,ARCH 3358 -  History of Asian Arch and Art
52,2024-2025 Undergraduate Catalog,undergraduate,16,267888,ARCH 3365 -  Architectural Research
52,2024-2025 Undergraduate Catalog,undergraduate,16,267891,ARCH 3368 -  Sustainable Development
52,2024-2025 Undergraduate Catalog,undergraduate,16,267894,ARCH 3375 -  Arch Design for Non-Majors
52,2024-2025 Undergraduate Catalog,undergraduate,16,267895,ARCH 3380 -  Architecture Plus Film
52,2024-2025 Undergraduate Catalog,undergraduate,16,267896,ARCH 3393 -  Thesis Preparation
52,2024-2025 Undergraduate Catalog,undergraduate,16,267897,ARCH 3397 -  Selected Topics
52,2024-2025 Undergraduate Catalog,undergraduate,16,267898,ARCH 3398 -  Independent Study
52,2024-2025 Undergraduate Catalog,undergraduate,16,267900,ARCH 3500 -  Architecture Design Studio V
52,2024-2025 Undergraduate Catalog,undergraduate,17,267901,ARCH 3501 -  Architecture Design Studio VI
52,2024-2025 Undergraduate Catalog,undergraduate,17,267905,ARCH 4321 -  Design of Construction Details
52,2024-2025 Undergraduate Catalog,undergraduate,17,267906,ARCH 4324 -  High-Rise Structures
52,2024-2025 Undergraduate Catalog,undergraduate,17,267907,ARCH 4325 -  Building Systems Integration
52,2024-2025 Undergraduate Catalog,undergraduate,17,267909,ARCH 4336 -  Graphic Realization in Design
52,2024-2025 Undergraduate Catalog,undergraduate,17,267910,ARCH 4351 -  Readings & Criticism in Architecture
52,2024-2025 Undergraduate Catalog,undergraduate,17,267913,ARCH 4355 -  Houston Architecture
52,2024-2025 Undergraduate Catalog,undergraduate,17,267914,ARCH 4367 -  Case Studies:Sustainable Arch
52,2024-2025 Undergraduate Catalog,undergraduate,17,267915,ARCH 4373 -  Urban Environments
52,2024-2025 Undergraduate Catalog,undergraduate,17,267916,ARCH 3374 -  World Cities
52,2024-2025 Undergraduate Catalog,undergraduate,18,267917,"ARCH 4375 -  Capitalism, Arch and the City"
52,2024-2025 Undergraduate Catalog,undergraduate,18,267918,ARCH 4390 -  Landscape Architecture
52,2024-2025 Undergraduate Catalog,undergraduate,18,267919,ARCH 4393 -  Thesis Publication
52,2024-2025 Undergraduate Catalog,undergraduate,18,267920,ARCH 4397 -  Selected Topics
52,2024-2025 Undergraduate Catalog,undergraduate,18,267921,ARCH 4398 -  Independent Study
52,2024-2025 Undergraduate Catalog,undergraduate,18,267922,ARCH 4327 -  Technology 5
52,2024-2025 Undergraduate Catalog,undergraduate,18,267932,ARCH 5500 -  Architecture Design Studio IX
52,2024-2025 Undergraduate Catalog,undergraduate,18,267933,ARCH 5501 -  Architecture Design Studio X
52,2024-2025 Undergraduate Catalog,undergraduate,18,267937,ARCH 5593 -  Thesis Project
52,2024-2025 Undergraduate Catalog,undergraduate,18,267940,ARTS 1316 -  Fundamentals of Drawing
52,2024-2025 Undergraduate Catalog,undergraduate,19,267941,ARTS 2316 -  Fundamentals of Painting
52,2024-2025 Undergraduate Catalog,undergraduate,19,267942,ARTS 2333 -  Fundamentals of Printmaking
52,2024-2025 Undergraduate Catalog,undergraduate,19,267944,ARTS 1311 -  Fundamentals of Graphic Design
52,2024-2025 Undergraduate Catalog,undergraduate,19,267945,ARTS 2346 -  Fundamentals of Ceramics
52,2024-2025 Undergraduate Catalog,undergraduate,19,267946,ARTS 2326 -  Fundamentals of Sculpture
52,2024-2025 Undergraduate Catalog,undergraduate,19,267947,ARTS 2356 -  Fundamentals of Photography/Digital Media
52,2024-2025 Undergraduate Catalog,undergraduate,19,267948,ARTS 1372 -  Fundamentals of Video Art
52,2024-2025 Undergraduate Catalog,undergraduate,19,267949,ARTS 2348 -  Digital Tools
52,2024-2025 Undergraduate Catalog,undergraduate,19,267950,ARTS 1383 -  Introduction to New Media
52,2024-2025 Undergraduate Catalog,undergraduate,19,267951,ARTS 1397 -  Sel Topic Fund Studio Art
52,2024-2025 Undergraduate Catalog,undergraduate,20,267954,ARTS 1317 -  Drawing II
52,2024-2025 Undergraduate Catalog,undergraduate,20,267955,ARTS 3301 -  Life Drawing
52,2024-2025 Undergraduate Catalog,undergraduate,20,267956,"ARTS 2311 -  Color, Materials and Methods"
52,2024-2025 Undergraduate Catalog,undergraduate,20,267957,ARTS 3304 -  Intermediate Painting
52,2024-2025 Undergraduate Catalog,undergraduate,20,267958,ARTS 3309 -  Jr Painting Major
52,2024-2025 Undergraduate Catalog,undergraduate,20,267959,ARTS 3310 -  Jr Painting Major
52,2024-2025 Undergraduate Catalog,undergraduate,20,267960,ARTS 3311 -  Jr Painting Major
52,2024-2025 Undergraduate Catalog,undergraduate,20,267961,ARTS 3312 -  Intaglio
52,2024-2025 Undergraduate Catalog,undergraduate,20,267962,ARTS 3313 -  Silkscreen
52,2024-2025 Undergraduate Catalog,undergraduate,20,267963,ARTS 3314 -  Lithography
52,2024-2025 Undergraduate Catalog,undergraduate,21,267964,ARTS 3315 -  Monoprint/Monotype Printmaking
52,2024-2025 Undergraduate Catalog,undergraduate,21,267965,ARTS 3316 -  Relief Printmaking
52,2024-2025 Undergraduate Catalog,undergraduate,21,267967,ARTS 3318 -  Book Arts
52,2024-2025 Undergraduate Catalog,undergraduate,21,267969,ARTS 3321 -  Perspective Drawing
52,2024-2025 Undergraduate Catalog,undergraduate,21,267970,ARTS 3328 -  Rendering and Sketching
52,2024-2025 Undergraduate Catalog,undergraduate,21,267971,ARTS 3330 -  Intermediate Graphic Design
52,2024-2025 Undergraduate Catalog,undergraduate,21,267972,ARTS 3331 -  Graphic Design Software
52,2024-2025 Undergraduate Catalog,undergraduate,21,267974,ARTS 3334 -  Introduction to Typography
52,2024-2025 Undergraduate Catalog,undergraduate,21,267975,ARTS 3335 -  Junior Graphic Design I
52,2024-2025 Undergraduate Catalog,undergraduate,21,267976,ARTS 3336 -  Junior Graphic Design II
52,2024-2025 Undergraduate Catalog,undergraduate,22,267977,ARTS 3337 -  Junior Graphic Design III
52,2024-2025 Undergraduate Catalog,undergraduate,22,267979,ARTS 3350 -  Intermediate Ceramics
52,2024-2025 Undergraduate Catalog,undergraduate,22,267980,ARTS 3353 -  Glaze and Clay Formulations
52,2024-2025 Undergraduate Catalog,undergraduate,22,267981,ARTS 3358 -  Clay Processes
52,2024-2025 Undergraduate Catalog,undergraduate,22,267982,ARTS 3360 -  Intermediate Sculpture
52,2024-2025 Undergraduate Catalog,undergraduate,22,267983,ARTS 3361 -  Wood and Metal Fabrication
52,2024-2025 Undergraduate Catalog,undergraduate,22,267984,ARTS 3362 -  Advanced Sculpture
52,2024-2025 Undergraduate Catalog,undergraduate,22,267986,ARTS 3364 -  Plastics Fabrication
52,2024-2025 Undergraduate Catalog,undergraduate,22,267987,ARTS 3365 -  Jr Sculpture Major
52,2024-2025 Undergraduate Catalog,undergraduate,22,267988,ARTS 3366 -  Jr Sculpture Major
52,2024-2025 Undergraduate Catalog,undergraduate,23,267989,ARTS 3367 -  Jr Sculpture Major
52,2024-2025 Undergraduate Catalog,undergraduate,23,267990,ARTS 3370 -  Traditional Photography
52,2024-2025 Undergraduate Catalog,undergraduate,23,267991,ARTS 3371 -  Photography/Digital Media Portfolio Development
52,2024-2025 Undergraduate Catalog,undergraduate,23,267992,ARTS 3372 -  Intermediate Video Art
52,2024-2025 Undergraduate Catalog,undergraduate,23,267993,ARTS 3374 -  Computer Imaging
52,2024-2025 Undergraduate Catalog,undergraduate,23,267994,ARTS 3375 -  Jr Photo/Digital Media Major
52,2024-2025 Undergraduate Catalog,undergraduate,23,267995,ARTS 3376 -  Jr Photo/Digital Media Major
52,2024-2025 Undergraduate Catalog,undergraduate,23,267996,ARTS 3377 -  Jr Photo/Digital Media Major
52,2024-2025 Undergraduate Catalog,undergraduate,23,268000,ARTS 3396 -  Selected Tops Studio Practice
52,2024-2025 Undergraduate Catalog,undergraduate,23,268001,ARTS 3397 -  Sel Tops in Fine Arts
52,2024-2025 Undergraduate Catalog,undergraduate,24,268002,ARTS 3399 -  Senior Honors Thesis
52,2024-2025 Undergraduate Catalog,undergraduate,24,268003,ARTS 4198 -  Independent Study
52,2024-2025 Undergraduate Catalog,undergraduate,24,268004,ARTS 4298 -  Independent Study
52,2024-2025 Undergraduate Catalog,undergraduate,24,268005,ARTS 4300 -  Senior Painting Major I
52,2024-2025 Undergraduate Catalog,undergraduate,24,268006,ARTS 4301 -  Senior Painting Major I
52,2024-2025 Undergraduate Catalog,undergraduate,24,268007,ARTS 4302 -  Senior Painting Major I
52,2024-2025 Undergraduate Catalog,undergraduate,24,268008,ARTS 4303 -  Senior Painting Major II
52,2024-2025 Undergraduate Catalog,undergraduate,24,268009,ARTS 4304 -  Senior Painting Major II
52,2024-2025 Undergraduate Catalog,undergraduate,24,268010,ARTS 4305 -  Senior Painting Major II
52,2024-2025 Undergraduate Catalog,undergraduate,24,268013,ARTS 4330 -  Senior Graphic Design Major I
52,2024-2025 Undergraduate Catalog,undergraduate,25,268014,ARTS 4331 -  Senior Graphic Design Major I
52,2024-2025 Undergraduate Catalog,undergraduate,25,268015,ARTS 4332 -  Senior Graphic Design Major I
52,2024-2025 Undergraduate Catalog,undergraduate,25,268016,ARTS 4333 -  Senior Graphic Design Major II
52,2024-2025 Undergraduate Catalog,undergraduate,25,268017,ARTS 4334 -  Senior Graphic Design Major II
52,2024-2025 Undergraduate Catalog,undergraduate,25,268018,ARTS 4335 -  Senior Graphic Design Major II
52,2024-2025 Undergraduate Catalog,undergraduate,25,268019,ARTS 4360 -  Senior Sculpture Major I
52,2024-2025 Undergraduate Catalog,undergraduate,25,268020,ARTS 4361 -  Senior Sculpture Major I
52,2024-2025 Undergraduate Catalog,undergraduate,25,268021,ARTS 4362 -  Senior Sculpture Major I
52,2024-2025 Undergraduate Catalog,undergraduate,25,268022,ARTS 4370 -  Senior Photography/Digital Media Major I
52,2024-2025 Undergraduate Catalog,undergraduate,25,268023,ARTS 4371 -  Senior Photography/Digital Media Major I
52,2024-2025 Undergraduate Catalog,undergraduate,26,268024,ARTS 4372 -  Senior Photography/Digital Media Major I
52,2024-2025 Undergraduate Catalog,undergraduate,26,268025,ARTS 4373 -  Senior Photography/Digital Media Major II
52,2024-2025 Undergraduate Catalog,undergraduate,26,268026,ARTS 4374 -  Senior Photography/Digital Media Major II
52,2024-2025 Undergraduate Catalog,undergraduate,26,268027,ARTS 4375 -  Senior Photography/Digital Media Major II
52,2024-2025 Undergraduate Catalog,undergraduate,26,268029,ARTS 4380 -  Professional Practices
52,2024-2025 Undergraduate Catalog,undergraduate,26,268030,ARTS 4392 -  Sel Top in Contemporary Art
52,2024-2025 Undergraduate Catalog,undergraduate,26,268031,ARTS 4395 -  Sel Tops in Design
52,2024-2025 Undergraduate Catalog,undergraduate,26,268032,ARTS 4396 -  Selected Topics in Studio Practice
52,2024-2025 Undergraduate Catalog,undergraduate,26,268033,ARTS 4397 -  Sel Topics in Fine Arts
52,2024-2025 Undergraduate Catalog,undergraduate,26,268034,ARTS 4398 -  Independent Study
52,2024-2025 Undergraduate Catalog,undergraduate,27,268035,ARTS 4498 -  Independent Study
52,2024-2025 Undergraduate Catalog,undergraduate,27,268037,ARED 3305 -  Art in Elementary Schools
52,2024-2025 Undergraduate Catalog,undergraduate,27,268038,ARED 4345 -  Art in the Elementary and Secondary Schools
52,2024-2025 Undergraduate Catalog,undergraduate,27,268039,ARED 4365 -  Integrative Art Teaching
52,2024-2025 Undergraduate Catalog,undergraduate,27,268040,ARTH 1300 -  Ways of Seeing: Art and Our Visual World
52,2024-2025 Undergraduate Catalog,undergraduate,27,268041,ARTS 1303 -  Art History I (Prehistoric to the 14th Century)
52,2024-2025 Undergraduate Catalog,undergraduate,27,268042,ARTS 1304 -  Art History II (15th Century to the Present)
52,2024-2025 Undergraduate Catalog,undergraduate,27,268043,ARTH 2381 -  Classical Art
52,2024-2025 Undergraduate Catalog,undergraduate,27,268044,ARTH 2382 -  Medieval Art and Society
52,2024-2025 Undergraduate Catalog,undergraduate,27,268045,ARTH 2384 -  Baroque Art
52,2024-2025 Undergraduate Catalog,undergraduate,28,268046,ARTH 2386 -  Nineteenth Century Art
52,2024-2025 Undergraduate Catalog,undergraduate,28,268048,"ARTH 2388 -  African, Oceania, Americas Art"
52,2024-2025 Undergraduate Catalog,undergraduate,28,268049,ARTH 2389 -  Modern and Contemporary Art
