catoid,catalog_title,classification,page_number,coid,course_title
44,2022-2023 Undergraduate Catalog,undergraduate,7,209893,ASLI 4346 -  American Sign Language Transliteration and Educational Interpreting
44,2022-2023 Undergraduate Catalog,undergraduate,7,209895,ASLI 4368 -  Comparative study of ASL and English Linguistics
44,2022-2023 Undergraduate Catalog,undergraduate,7,209896,ASLI 4397 -  Selected Topics in American Sign Language Interpreting
44,2022-2023 Undergraduate Catalog,undergraduate,7,209897,ASLI 4398 -  Independent Study: Tri-lingual Interpreting
44,2022-2023 Undergraduate Catalog,undergraduate,7,209898,ASLI 4489 -  Service Learning - Internship
44,2022-2023 Undergraduate Catalog,undergraduate,8,209899,ANTH 2346 -  Introduction to Anthropology
44,2022-2023 Undergraduate Catalog,undergraduate,8,209900,ANTH 2301 -  Introduction to Physical Anthropology
44,2022-2023 Undergraduate Catalog,undergraduate,8,209901,ANTH 2351 -  Introduction to Cultural Anthropology
44,2022-2023 Undergraduate Catalog,undergraduate,8,209902,ANTH 2302 -  Introduction to Archeology
44,2022-2023 Undergraduate Catalog,undergraduate,8,209903,ANTH 2304 -  Intro To Language and Culture
44,2022-2023 Undergraduate Catalog,undergraduate,8,209904,ANTH 2395 -  Selected Topics in Cultural Anthropology
44,2022-2023 Undergraduate Catalog,undergraduate,8,209905,ANTH 3304 -  Demographic Anthropology
44,2022-2023 Undergraduate Catalog,undergraduate,8,209906,ANTH 3305 -  Psych Anthropology
44,2022-2023 Undergraduate Catalog,undergraduate,8,209907,ANTH 3306 -  Sex & Culture
44,2022-2023 Undergraduate Catalog,undergraduate,8,209909,ANTH 3312 -  Mex-Amer Culture
44,2022-2023 Undergraduate Catalog,undergraduate,9,209911,ANTH 3316 -  Society and Culture of India
44,2022-2023 Undergraduate Catalog,undergraduate,9,209912,ANTH 3324 -  People & Culture of Latin Amer
44,2022-2023 Undergraduate Catalog,undergraduate,9,209913,ANTH 3338 -  Peoples of Africa
44,2022-2023 Undergraduate Catalog,undergraduate,9,209914,ANTH 3341 -  Cultural Ecology
44,2022-2023 Undergraduate Catalog,undergraduate,9,209915,ANTH 3342 -  Food and Culture
44,2022-2023 Undergraduate Catalog,undergraduate,9,209916,ANTH 3347 -  Anthropology of Women
44,2022-2023 Undergraduate Catalog,undergraduate,9,209917,ANTH 3348 -  Anthropology of Religion
44,2022-2023 Undergraduate Catalog,undergraduate,9,209918,"ANTH 3350 -  Women, Health and Culture"
44,2022-2023 Undergraduate Catalog,undergraduate,9,209919,ANTH 3360 -  Human Variation
44,2022-2023 Undergraduate Catalog,undergraduate,9,209920,ANTH 3361 -  Human Origins
44,2022-2023 Undergraduate Catalog,undergraduate,10,209921,"ANTH 3362 -  Monkeys, Apes, and Humans"
44,2022-2023 Undergraduate Catalog,undergraduate,10,209922,"ANTH 4363 -  Race, Racialization and the Politics of Culture"
44,2022-2023 Undergraduate Catalog,undergraduate,10,209923,ANTH 3364 -  Disease in Antiquity
44,2022-2023 Undergraduate Catalog,undergraduate,10,209924,ANTH 3375 -  North American Archaeol
44,2022-2023 Undergraduate Catalog,undergraduate,10,209926,ANTH 3378 -  Historic N Amer Arch
44,2022-2023 Undergraduate Catalog,undergraduate,10,209927,ANTH 3379 -  Methods Historical Archaeology
44,2022-2023 Undergraduate Catalog,undergraduate,10,209928,ANTH 3380 -  Archael Meth & Theory
44,2022-2023 Undergraduate Catalog,undergraduate,10,209929,ANTH 3381 -  Global Hinduism
44,2022-2023 Undergraduate Catalog,undergraduate,10,209931,ANTH 3396 -  Selected Topics in Cultural Anthropology
44,2022-2023 Undergraduate Catalog,undergraduate,10,209933,ANTH 3399 -  Senior Honors Thesis
44,2022-2023 Undergraduate Catalog,undergraduate,11,209934,ANTH 4192 -  Research Practicum I
44,2022-2023 Undergraduate Catalog,undergraduate,11,209935,DIGM 3252 -  Graphic Communication Output
44,2022-2023 Undergraduate Catalog,undergraduate,11,209936,ANTH 4198 -  Independent Study
44,2022-2023 Undergraduate Catalog,undergraduate,11,209937,ANTH 4292 -  Research Practicum I
44,2022-2023 Undergraduate Catalog,undergraduate,11,209939,ANTH 4298 -  Independent Study
44,2022-2023 Undergraduate Catalog,undergraduate,11,209940,ANTH 4301 -  Language and Cultural Cognition
44,2022-2023 Undergraduate Catalog,undergraduate,11,209941,ANTH 4310 -  Theories of Culture
44,2022-2023 Undergraduate Catalog,undergraduate,11,209942,ANTH 4330 -  Applied Anthropology
44,2022-2023 Undergraduate Catalog,undergraduate,11,209943,ANTH 4331 -  Medical Anthropology
44,2022-2023 Undergraduate Catalog,undergraduate,11,209944,ANTH 4337 -  Anthropology of the Life Cycle
44,2022-2023 Undergraduate Catalog,undergraduate,12,209945,ANTH 4338 -  Visual Anthropology
44,2022-2023 Undergraduate Catalog,undergraduate,12,209947,ANTH 4340 -  Anthropology Thru Literature
44,2022-2023 Undergraduate Catalog,undergraduate,12,209948,ANTH 4342 -  Anthropology of Wine
44,2022-2023 Undergraduate Catalog,undergraduate,12,209951,ANTH 4351 -  Human Osteology
44,2022-2023 Undergraduate Catalog,undergraduate,12,209953,ANTH 4372 -  Maya Archaeology
44,2022-2023 Undergraduate Catalog,undergraduate,12,209954,ANTH 4373 -  Aztec Archaeology
44,2022-2023 Undergraduate Catalog,undergraduate,12,209956,ANTH 4376 -  Archaeology of Texas
44,2022-2023 Undergraduate Catalog,undergraduate,12,209957,ANTH 4377 -  Arch of African Diaspora
44,2022-2023 Undergraduate Catalog,undergraduate,12,209959,ANTH 4380 -  Field Methods in Anthropology
44,2022-2023 Undergraduate Catalog,undergraduate,12,209961,ANTH 4382 -  Archaeology Lab Methods
44,2022-2023 Undergraduate Catalog,undergraduate,14,209974,ARAB 1502 -  Beginning Arabic II
44,2022-2023 Undergraduate Catalog,undergraduate,14,209975,ARAB 2311 -  Intermediate Arabic I
44,2022-2023 Undergraduate Catalog,undergraduate,14,209976,ARAB 2312 -  Intermediate Arabic II
44,2022-2023 Undergraduate Catalog,undergraduate,14,209979,ARAB 3301 -  Adv Modern Standard Arabic I
44,2022-2023 Undergraduate Catalog,undergraduate,14,209980,ARAB 3302 -  Advanced Modern Standard Arabic II
44,2022-2023 Undergraduate Catalog,undergraduate,14,209985,ARAB 3312 -  Introduction to Arabic Literature in Translation
44,2022-2023 Undergraduate Catalog,undergraduate,14,209986,ARAB 3313 -  Qur’an as Literature
44,2022-2023 Undergraduate Catalog,undergraduate,14,209987,ARAB 3314 -  Women and Gender in Arabic Literature
44,2022-2023 Undergraduate Catalog,undergraduate,14,209988,ARAB 3340 -  Modern & Rationalism in Islamic Tradition
44,2022-2023 Undergraduate Catalog,undergraduate,14,209991,ARCH 1360 -  Architectural Sketching I
44,2022-2023 Undergraduate Catalog,undergraduate,15,209992,ARCH 1500 -  Design Studio I
44,2022-2023 Undergraduate Catalog,undergraduate,15,209993,ARCH 1501 -  Architecture and Interior Architecture Design Studio II
44,2022-2023 Undergraduate Catalog,undergraduate,15,209995,ARCH 2327 -  Technology I
44,2022-2023 Undergraduate Catalog,undergraduate,15,209996,ARCH 2350 -  History of the Built Environment I
44,2022-2023 Undergraduate Catalog,undergraduate,15,209997,ARCH 2351 -  History of the Built Environment II
44,2022-2023 Undergraduate Catalog,undergraduate,15,209999,ARCH 2397 -  Selected Topics
44,2022-2023 Undergraduate Catalog,undergraduate,15,210001,ARCH 2500 -  Architecture and Interior Architecture Design Studio III
44,2022-2023 Undergraduate Catalog,undergraduate,15,210002,ARCH 2501 -  Architecture Design Studio IV
44,2022-2023 Undergraduate Catalog,undergraduate,15,210003,ARCH 3198 -  Independent Study
44,2022-2023 Undergraduate Catalog,undergraduate,15,210005,ARCH 3342 -  Shape of the City
44,2022-2023 Undergraduate Catalog,undergraduate,16,210006,ARCH 3343 -  Latin American Architecture
44,2022-2023 Undergraduate Catalog,undergraduate,16,210007,ARCH 3347 -  Evolution of Architectural Interiors
44,2022-2023 Undergraduate Catalog,undergraduate,16,210011,ARCH 3354 -  The Culture of Architecture
44,2022-2023 Undergraduate Catalog,undergraduate,16,210013,ARCH 3358 -  History of Asian Arch and Art
44,2022-2023 Undergraduate Catalog,undergraduate,16,210014,ARCH 3365 -  Architectural Research
44,2022-2023 Undergraduate Catalog,undergraduate,16,210017,ARCH 3368 -  Sustainable Development
44,2022-2023 Undergraduate Catalog,undergraduate,16,210020,ARCH 3375 -  Arch Design for Non-Majors
44,2022-2023 Undergraduate Catalog,undergraduate,16,210021,ARCH 3380 -  Architecture Plus Film
44,2022-2023 Undergraduate Catalog,undergraduate,16,210022,ARCH 3393 -  Thesis Preparation
44,2022-2023 Undergraduate Catalog,undergraduate,16,210023,ARCH 3397 -  Selected Topics
44,2022-2023 Undergraduate Catalog,undergraduate,17,210024,ARCH 3398 -  Independent Study
44,2022-2023 Undergraduate Catalog,undergraduate,17,210026,ARCH 3500 -  Architecture Design Studio V
44,2022-2023 Undergraduate Catalog,undergraduate,17,210027,ARCH 3501 -  Architecture Design Studio VI
44,2022-2023 Undergraduate Catalog,undergraduate,17,210031,ARCH 4321 -  Design of Construction Details
44,2022-2023 Undergraduate Catalog,undergraduate,17,210032,ARCH 4324 -  High-Rise Structures
44,2022-2023 Undergraduate Catalog,undergraduate,17,210033,ARCH 4325 -  Building Systems Integration
44,2022-2023 Undergraduate Catalog,undergraduate,17,210035,ARCH 4336 -  Graphic Realization in Design
44,2022-2023 Undergraduate Catalog,undergraduate,17,210036,ARCH 4351 -  Readings & Criticism in Architecture
44,2022-2023 Undergraduate Catalog,undergraduate,17,210039,ARCH 4355 -  Houston Architecture
44,2022-2023 Undergraduate Catalog,undergraduate,17,210040,ARCH 4367 -  Case Studies:Sustainable Arch
44,2022-2023 Undergraduate Catalog,undergraduate,18,210041,ARCH 4373 -  Urban Environments
44,2022-2023 Undergraduate Catalog,undergraduate,18,210042,ARCH 3374 -  World Cities
44,2022-2023 Undergraduate Catalog,undergraduate,18,210043,"ARCH 4375 -  Capitalism, Arch and the City"
44,2022-2023 Undergraduate Catalog,undergraduate,18,210044,ARCH 4390 -  Landscape Architecture
44,2022-2023 Undergraduate Catalog,undergraduate,18,210045,ARCH 4393 -  Thesis Publication
44,2022-2023 Undergraduate Catalog,undergraduate,18,210046,ARCH 4397 -  Selected Topics
44,2022-2023 Undergraduate Catalog,undergraduate,18,210047,ARCH 4398 -  Independent Study
44,2022-2023 Undergraduate Catalog,undergraduate,18,210048,ARCH 4327 -  Technology 5
44,2022-2023 Undergraduate Catalog,undergraduate,18,210058,ARCH 5500 -  Architecture Design Studio IX
44,2022-2023 Undergraduate Catalog,undergraduate,18,210059,ARCH 5501 -  Architecture Design Studio X
44,2022-2023 Undergraduate Catalog,undergraduate,19,210063,ARCH 5593 -  Thesis Project
44,2022-2023 Undergraduate Catalog,undergraduate,19,210066,ARTS 1316 -  Fundamentals of Drawing
44,2022-2023 Undergraduate Catalog,undergraduate,19,210067,ARTS 2316 -  Fundamentals of Painting
44,2022-2023 Undergraduate Catalog,undergraduate,19,210068,ARTS 2333 -  Fundamentals of Printmaking
44,2022-2023 Undergraduate Catalog,undergraduate,19,210070,ARTS 1311 -  Fundamentals of Graphic Design
44,2022-2023 Undergraduate Catalog,undergraduate,19,210071,ARTS 2346 -  Fundamentals of Ceramics
44,2022-2023 Undergraduate Catalog,undergraduate,19,210072,ARTS 2326 -  Fundamentals of Sculpture
44,2022-2023 Undergraduate Catalog,undergraduate,19,210073,ARTS 2356 -  Fundamentals of Photography/Digital Media
44,2022-2023 Undergraduate Catalog,undergraduate,19,210074,ARTS 1372 -  Fundamentals of Video Art
44,2022-2023 Undergraduate Catalog,undergraduate,19,210075,ARTS 2348 -  Digital Tools
44,2022-2023 Undergraduate Catalog,undergraduate,20,210076,ARTS 1383 -  Introduction to New Media
44,2022-2023 Undergraduate Catalog,undergraduate,20,210077,ARTS 1397 -  Sel Topic Fund Studio Art
44,2022-2023 Undergraduate Catalog,undergraduate,20,210080,ARTS 1317 -  Drawing II
44,2022-2023 Undergraduate Catalog,undergraduate,20,210081,ARTS 3301 -  Life Drawing
44,2022-2023 Undergraduate Catalog,undergraduate,20,210082,"ARTS 2311 -  Color, Materials and Methods"
44,2022-2023 Undergraduate Catalog,undergraduate,20,210083,ARTS 3304 -  Intermediate Painting
44,2022-2023 Undergraduate Catalog,undergraduate,20,210084,ARTS 3309 -  Jr Painting Major
44,2022-2023 Undergraduate Catalog,undergraduate,20,210085,ARTS 3310 -  Jr Painting Major
44,2022-2023 Undergraduate Catalog,undergraduate,20,210086,ARTS 3311 -  Jr Painting Major
44,2022-2023 Undergraduate Catalog,undergraduate,20,210087,ARTS 3312 -  Intaglio
44,2022-2023 Undergraduate Catalog,undergraduate,21,210088,ARTS 3313 -  Silkscreen
44,2022-2023 Undergraduate Catalog,undergraduate,21,210089,ARTS 3314 -  Lithography
44,2022-2023 Undergraduate Catalog,undergraduate,21,210090,ARTS 3315 -  Monoprint/Monotype Printmaking
44,2022-2023 Undergraduate Catalog,undergraduate,21,210091,ARTS 3316 -  Relief Printmaking
44,2022-2023 Undergraduate Catalog,undergraduate,21,210093,ARTS 3318 -  Book Arts
44,2022-2023 Undergraduate Catalog,undergraduate,21,210095,ARTS 3321 -  Perspective Drawing
44,2022-2023 Undergraduate Catalog,undergraduate,21,210096,ARTS 3328 -  Rendering and Sketching
44,2022-2023 Undergraduate Catalog,undergraduate,21,210097,ARTS 3330 -  Intermediate Graphic Design
44,2022-2023 Undergraduate Catalog,undergraduate,21,210098,ARTS 3331 -  Graphic Design Software
44,2022-2023 Undergraduate Catalog,undergraduate,21,210100,ARTS 3334 -  Introduction to Typography
44,2022-2023 Undergraduate Catalog,undergraduate,22,210101,ARTS 3335 -  Junior Graphic Design Major
44,2022-2023 Undergraduate Catalog,undergraduate,22,210102,ARTS 3336 -  Junior Graphic Design Major
44,2022-2023 Undergraduate Catalog,undergraduate,22,210103,ARTS 3337 -  Junior Graphic Design Major
44,2022-2023 Undergraduate Catalog,undergraduate,22,210105,ARTS 3350 -  Intermediate Ceramics
44,2022-2023 Undergraduate Catalog,undergraduate,22,210106,ARTS 3353 -  Glaze and Clay Formulations
44,2022-2023 Undergraduate Catalog,undergraduate,22,210107,ARTS 3358 -  Clay Processes
44,2022-2023 Undergraduate Catalog,undergraduate,22,210108,ARTS 3360 -  Intermediate Sculpture
44,2022-2023 Undergraduate Catalog,undergraduate,22,210109,ARTS 3361 -  Wood and Metal Fabrication
44,2022-2023 Undergraduate Catalog,undergraduate,22,210110,ARTS 3362 -  Advanced Sculpture
44,2022-2023 Undergraduate Catalog,undergraduate,22,210112,ARTS 3364 -  Plastics Fabrication
44,2022-2023 Undergraduate Catalog,undergraduate,23,210113,ARTS 3365 -  Jr Sculpture Major
44,2022-2023 Undergraduate Catalog,undergraduate,23,210114,ARTS 3366 -  Jr Sculpture Major
44,2022-2023 Undergraduate Catalog,undergraduate,23,210115,ARTS 3367 -  Jr Sculpture Major
44,2022-2023 Undergraduate Catalog,undergraduate,23,210116,ARTS 3370 -  Traditional Photography
44,2022-2023 Undergraduate Catalog,undergraduate,23,210117,ARTS 3371 -  Photography/Digital Media Portfolio Development
44,2022-2023 Undergraduate Catalog,undergraduate,23,210118,ARTS 3372 -  Intermediate Video Art
44,2022-2023 Undergraduate Catalog,undergraduate,23,210119,ARTS 3374 -  Computer Imaging
44,2022-2023 Undergraduate Catalog,undergraduate,23,210120,ARTS 3375 -  Jr Photo/Digital Media Major
44,2022-2023 Undergraduate Catalog,undergraduate,23,210121,ARTS 3376 -  Jr Photo/Digital Media Major
44,2022-2023 Undergraduate Catalog,undergraduate,23,210122,ARTS 3377 -  Jr Photo/Digital Media Major
44,2022-2023 Undergraduate Catalog,undergraduate,24,210126,ARTS 3396 -  Selected Tops Studio Practice
44,2022-2023 Undergraduate Catalog,undergraduate,24,210127,ARTS 3397 -  Sel Tops in Fine Arts
44,2022-2023 Undergraduate Catalog,undergraduate,24,210128,ARTS 3399 -  Senior Honors Thesis
44,2022-2023 Undergraduate Catalog,undergraduate,24,210129,ARTS 4198 -  Independent Study
44,2022-2023 Undergraduate Catalog,undergraduate,24,210130,ARTS 4298 -  Independent Study
44,2022-2023 Undergraduate Catalog,undergraduate,24,210131,ARTS 4300 -  Senior Painting Major I
44,2022-2023 Undergraduate Catalog,undergraduate,24,210132,ARTS 4301 -  Senior Painting Major I
44,2022-2023 Undergraduate Catalog,undergraduate,24,210133,ARTS 4302 -  Senior Painting Major I
44,2022-2023 Undergraduate Catalog,undergraduate,24,210134,ARTS 4303 -  Senior Painting Major II
44,2022-2023 Undergraduate Catalog,undergraduate,24,210135,ARTS 4304 -  Senior Painting Major II
44,2022-2023 Undergraduate Catalog,undergraduate,25,210136,ARTS 4305 -  Senior Painting Major II
44,2022-2023 Undergraduate Catalog,undergraduate,25,210139,ARTS 4330 -  Senior Graphic Design Major I
44,2022-2023 Undergraduate Catalog,undergraduate,25,210140,ARTS 4331 -  Senior Graphic Design Major I
44,2022-2023 Undergraduate Catalog,undergraduate,25,210141,ARTS 4332 -  Senior Graphic Design Major I
44,2022-2023 Undergraduate Catalog,undergraduate,25,210142,ARTS 4333 -  Senior Graphic Design Major II
44,2022-2023 Undergraduate Catalog,undergraduate,25,210143,ARTS 4334 -  Senior Graphic Design Major II
44,2022-2023 Undergraduate Catalog,undergraduate,25,210144,ARTS 4335 -  Senior Graphic Design Major II
44,2022-2023 Undergraduate Catalog,undergraduate,25,210145,ARTS 4360 -  Senior Sculpture Major I
44,2022-2023 Undergraduate Catalog,undergraduate,25,210146,ARTS 4361 -  Senior Sculpture Major I
44,2022-2023 Undergraduate Catalog,undergraduate,25,210147,ARTS 4362 -  Senior Sculpture Major I
44,2022-2023 Undergraduate Catalog,undergraduate,26,210148,ARTS 4370 -  Senior Photography/Digital Media Major I
44,2022-2023 Undergraduate Catalog,undergraduate,26,210149,ARTS 4371 -  Senior Photography/Digital Media Major I
44,2022-2023 Undergraduate Catalog,undergraduate,26,210150,ARTS 4372 -  Senior Photography/Digital Media Major I
44,2022-2023 Undergraduate Catalog,undergraduate,26,210151,ARTS 4373 -  Senior Photography/Digital Media Major II
44,2022-2023 Undergraduate Catalog,undergraduate,26,210152,ARTS 4374 -  Senior Photography/Digital Media Major II
44,2022-2023 Undergraduate Catalog,undergraduate,26,210153,ARTS 4375 -  Senior Photography/Digital Media Major II
44,2022-2023 Undergraduate Catalog,undergraduate,26,210155,ARTS 4380 -  Professional Practices
44,2022-2023 Undergraduate Catalog,undergraduate,26,210156,ARTS 4392 -  Sel Top in Contemporary Art
44,2022-2023 Undergraduate Catalog,undergraduate,26,210157,ARTS 4395 -  Sel Tops in Design
44,2022-2023 Undergraduate Catalog,undergraduate,26,210158,ARTS 4396 -  Selected Topics in Studio Practice
44,2022-2023 Undergraduate Catalog,undergraduate,27,210159,ARTS 4397 -  Sel Topics in Fine Arts
44,2022-2023 Undergraduate Catalog,undergraduate,27,210160,ARTS 4398 -  Independent Study
44,2022-2023 Undergraduate Catalog,undergraduate,27,210161,ARTS 4498 -  Independent Study
44,2022-2023 Undergraduate Catalog,undergraduate,27,210163,ARED 3305 -  Art in Elementary Schools
44,2022-2023 Undergraduate Catalog,undergraduate,27,210164,ARED 4345 -  Art in the Elementary and Secondary Schools
44,2022-2023 Undergraduate Catalog,undergraduate,27,210165,ARED 4365 -  Integrative Art Teaching
44,2022-2023 Undergraduate Catalog,undergraduate,27,210166,ARTH 1300 -  Ways of Seeing: Art and Our Visual World
44,2022-2023 Undergraduate Catalog,undergraduate,27,210167,ARTS 1303 -  Art History I (Prehistoric to the 14th Century)
44,2022-2023 Undergraduate Catalog,undergraduate,27,210168,ARTS 1304 -  Art History II (15th Century to the Present)
44,2022-2023 Undergraduate Catalog,undergraduate,27,210169,ARTH 2381 -  Classical Art
44,2022-2023 Undergraduate Catalog,undergraduate,28,210170,ARTH 2382 -  Medieval Art and Society
44,2022-2023 Undergraduate Catalog,undergraduate,28,210171,ARTH 2384 -  Baroque Art
44,2022-2023 Undergraduate Catalog,undergraduate,28,210172,ARTH 2386 -  Nineteenth Century Art
44,2022-2023 Undergraduate Catalog,undergraduate,28,210174,"ARTH 2388 -  African, Oceania, Americas Art"
44,2022-2023 Undergraduate Catalog,undergraduate,28,210175,ARTH 2389 -  Modern and Contemporary Art
44,2022-2023 Undergraduate Catalog,undergraduate,28,210176,ARTH 2394 -  Selected Topics in Art History
44,2022-2023 Undergraduate Catalog,undergraduate,28,210178,ARTH 3301 -  Critical Theory
44,2022-2023 Undergraduate Catalog,undergraduate,28,210179,ARTH 3302 -  Contemporary Art Criticism
44,2022-2023 Undergraduate Catalog,undergraduate,28,210180,ARTH 3311 -  Greek Art
44,2022-2023 Undergraduate Catalog,undergraduate,28,210181,ARTH 3312 -  Pre-Columbian Art
44,2022-2023 Undergraduate Catalog,undergraduate,29,210182,ARTH 3313 -  Roman Art
44,2022-2023 Undergraduate Catalog,undergraduate,29,210183,ARTH 3314 -  Latin American Art
44,2022-2023 Undergraduate Catalog,undergraduate,29,210184,ARTH 3315 -  History of Prints in the West
