catoid,catalog_title,classification,page_number,coid,course_title
53,2024-2025 Graduate Catalog,graduate,4,275945,ARCH 6603 - Architecture Design Studio III
53,2024-2025 Graduate Catalog,graduate,4,275946,ARCH 6604 - Architecture Design Studio IV
53,2024-2025 Graduate Catalog,graduate,4,275954,ARCH 7600 - Architecture Design Studio V
53,2024-2025 Graduate Catalog,graduate,4,275955,ARCH 7601 - Architecture Design Studio VI
53,2024-2025 Graduate Catalog,graduate,4,275957,ARCH 7603 - Master’s Project
53,2024-2025 Graduate Catalog,graduate,5,275960,ACCT 6331 - Financial Accounting
53,2024-2025 Graduate Catalog,graduate,5,275961,ACCT 7330 - Advanced Accounting
53,2024-2025 Graduate Catalog,graduate,5,275963,ACCT 7340 - Financial Statement Analysis
53,2024-2025 Graduate Catalog,graduate,5,275965,ACCT 7350 - International Financial Reporting & Analysis
53,2024-2025 Graduate Catalog,graduate,5,275966,ACCT 7360 - Partnership Taxation
53,2024-2025 Graduate Catalog,graduate,5,275967,ACCT 7362 - Tax Research
53,2024-2025 Graduate Catalog,graduate,5,275968,ACCT 7363 - Contemporary Accounting Topics
53,2024-2025 Graduate Catalog,graduate,5,275970,ACCT 7367 - Advanced Internal Auditing
53,2024-2025 Graduate Catalog,graduate,5,275971,ACCT 7370 - Advanced Financial Statement Auditing
53,2024-2025 Graduate Catalog,graduate,5,275972,ACCT 7372 - Multijurisdictional Taxation
53,2024-2025 Graduate Catalog,graduate,6,275973,ACCT 7375 - Taxation of Business Entities
53,2024-2025 Graduate Catalog,graduate,6,275974,ACCT 7378 - Government and Non-Profit Accounting
53,2024-2025 Graduate Catalog,graduate,6,275975,ACCT 7380 - Advanced Corporate Taxation
53,2024-2025 Graduate Catalog,graduate,6,275976,ACCT 7385 - Forensic Accounting
53,2024-2025 Graduate Catalog,graduate,6,275978,ACCT 7397 - Selected Topics in Accounting
53,2024-2025 Graduate Catalog,graduate,6,275979,ACCT 7398 - Research
53,2024-2025 Graduate Catalog,graduate,6,275980,ACCT 8331 - Research Paradigms in Accounting
53,2024-2025 Graduate Catalog,graduate,6,275982,ACCT 8333 - Capital Market Research
53,2024-2025 Graduate Catalog,graduate,6,275984,ACCT 8335 - Predissertation Research
53,2024-2025 Graduate Catalog,graduate,6,275986,ACCT 8396 - Research Practicum
53,2024-2025 Graduate Catalog,graduate,7,275987,ACCT 8397 - Selected Topics in Accounting
53,2024-2025 Graduate Catalog,graduate,7,275988,ACCT 8398 - Special Problems
53,2024-2025 Graduate Catalog,graduate,7,275989,ACCT 8399 - Doctoral Dissertation
53,2024-2025 Graduate Catalog,graduate,7,275990,ACCT 8699 - Doctoral Dissertation
53,2024-2025 Graduate Catalog,graduate,7,275991,ACCT 8999 - Doctoral Dissertation
53,2024-2025 Graduate Catalog,graduate,7,276066,ENTR 7336 - Entrepreneurship Overview
53,2024-2025 Graduate Catalog,graduate,7,276067,ENTR 7337 - Entrepreneurship Capital & Legal Forms
53,2024-2025 Graduate Catalog,graduate,7,276068,ENTR 7338 - Entrep Business Plan
53,2024-2025 Graduate Catalog,graduate,7,276069,FINA 6335 - Managerial Finance
53,2024-2025 Graduate Catalog,graduate,7,276071,FINA 6387 - Managerial Analysis
53,2024-2025 Graduate Catalog,graduate,8,276072,FINA 6398 - Research
53,2024-2025 Graduate Catalog,graduate,8,276075,FINA 7397 - Selected Topics in Finance
53,2024-2025 Graduate Catalog,graduate,8,276077,FINA 7A20 - Capital Markets
53,2024-2025 Graduate Catalog,graduate,8,276079,FINA 7322 - Security Analysis
53,2024-2025 Graduate Catalog,graduate,8,276080,FINA 7325 - Investment & Portfolio Management Project II
53,2024-2025 Graduate Catalog,graduate,8,276081,FINA 7327 - Entrepreneurial Finance
53,2024-2025 Graduate Catalog,graduate,8,276082,FINA 7A10 - Valuation
53,2024-2025 Graduate Catalog,graduate,8,276084,FINA 7A33 - Mergers & Acquisitions I
53,2024-2025 Graduate Catalog,graduate,8,276087,FINA 7341 - Commercial Banking
53,2024-2025 Graduate Catalog,graduate,8,276088,FINA 7350 - Derivatives I: Options
53,2024-2025 Graduate Catalog,graduate,9,276089,"FINA 7351 - Derivatives II: Forwards, Futures and Swaps"
53,2024-2025 Graduate Catalog,graduate,9,276090,FINA 7360 - International Finance
53,2024-2025 Graduate Catalog,graduate,9,276091,FINA 7361 - Risk Management
53,2024-2025 Graduate Catalog,graduate,9,276092,FINA 7370 - Cases in Corporate Finance
53,2024-2025 Graduate Catalog,graduate,9,276093,FINA 7376 - Energy Trading
53,2024-2025 Graduate Catalog,graduate,9,276094,FINA 7380 - Real Estate Finance
53,2024-2025 Graduate Catalog,graduate,9,276095,FINA 8338 - Seminar in Financial Management I
53,2024-2025 Graduate Catalog,graduate,9,276096,FINA 8339 - Seminar in Financial Management II
53,2024-2025 Graduate Catalog,graduate,9,276097,FINA 8368 - Seminar in Investments
53,2024-2025 Graduate Catalog,graduate,9,276098,FINA 8372 - Seminar Options & Futures
53,2024-2025 Graduate Catalog,graduate,10,276099,FINA 8373 - Emp Methods in Finance
53,2024-2025 Graduate Catalog,graduate,10,276103,FINA 8395 - Teaching Practicum
53,2024-2025 Graduate Catalog,graduate,10,276105,FINA 8396 - Research Practicum
53,2024-2025 Graduate Catalog,graduate,10,276107,FINA 8397 - Selected Topics in Finance
53,2024-2025 Graduate Catalog,graduate,10,276108,FINA 8398 - Special Problems
53,2024-2025 Graduate Catalog,graduate,10,276109,FINA 8399 - Doctoral Dissertation
53,2024-2025 Graduate Catalog,graduate,10,276110,FINA 8699 - Doctoral Dissertation
53,2024-2025 Graduate Catalog,graduate,10,276111,FINA 8999 - Doctoral Dissertation
53,2024-2025 Graduate Catalog,graduate,10,276113,GENB 6350 - Business Communications
53,2024-2025 Graduate Catalog,graduate,10,276116,GENB 6398 - Research
53,2024-2025 Graduate Catalog,graduate,11,276117,GENB 7197 - Selected Topics
53,2024-2025 Graduate Catalog,graduate,11,276119,GENB 7297 - Selected Topics
53,2024-2025 Graduate Catalog,graduate,11,276120,GENB 7304 - Business Ethics for Accountants
53,2024-2025 Graduate Catalog,graduate,11,276121,GENB 7305 - Commercial Law
53,2024-2025 Graduate Catalog,graduate,11,276122,GENB 7335 - Research & Application of Emerging Innovations in Microfinance
53,2024-2025 Graduate Catalog,graduate,11,276127,GENB 7397 - Selected Topics
53,2024-2025 Graduate Catalog,graduate,11,276129,INTB 6398 - Special Problems
53,2024-2025 Graduate Catalog,graduate,11,276132,INTB 7343 - International Legal Environment of Management
53,2024-2025 Graduate Catalog,graduate,11,276134,INTB 7351 - Management of Global Organizations
53,2024-2025 Graduate Catalog,graduate,11,276135,INTB 7352 - International Management of Technology
53,2024-2025 Graduate Catalog,graduate,12,276136,INTB 7353 - Regional Issues in Global Mgmt
53,2024-2025 Graduate Catalog,graduate,12,276139,INTB 7365 - Business and World Economy
53,2024-2025 Graduate Catalog,graduate,12,276143,INTB 7375 - Sem in International Business
53,2024-2025 Graduate Catalog,graduate,12,276144,INTB 7397 - Selected Topics in Inb
53,2024-2025 Graduate Catalog,graduate,12,276145,MANA 6332 - Organizational Behavior & Management
53,2024-2025 Graduate Catalog,graduate,12,276146,MANA 6383 - Strategic Managment
53,2024-2025 Graduate Catalog,graduate,12,276151,MANA 6398 - Research
53,2024-2025 Graduate Catalog,graduate,12,276152,MANA 7330 - Employment Law & Labor Relations
53,2024-2025 Graduate Catalog,graduate,12,276156,MANA 7336 - Strategic Human Resource Management
53,2024-2025 Graduate Catalog,graduate,12,276157,MANA 7337 - Stress & Work
53,2024-2025 Graduate Catalog,graduate,13,276158,"MANA 7338 - Organizational Power, Politics, & Culture"
53,2024-2025 Graduate Catalog,graduate,13,276159,MANA 7339 - Leadership Development
53,2024-2025 Graduate Catalog,graduate,13,276160,MANA 7340 - Management of High Tech Organizations
53,2024-2025 Graduate Catalog,graduate,13,276162,MANA 7343 - International Legal Environment of Management
53,2024-2025 Graduate Catalog,graduate,13,276163,MANA 7344 - Employee & Labor Relations
53,2024-2025 Graduate Catalog,graduate,13,276164,MANA 7346 - Global Human Resource Management
53,2024-2025 Graduate Catalog,graduate,13,276166,MANA 7351 - Management of Global Organizations
53,2024-2025 Graduate Catalog,graduate,13,276168,MANA 7353 - Regional Issues in Global Management
53,2024-2025 Graduate Catalog,graduate,13,276169,MANA 7355 - Staffing & Talent Management
53,2024-2025 Graduate Catalog,graduate,13,276170,MANA 7356 - Inclusive Leadership
53,2024-2025 Graduate Catalog,graduate,14,276172,MANA 7361 - Entrepreneurship & New Venture Management
53,2024-2025 Graduate Catalog,graduate,14,276173,MANA 7362 - Leading Change
53,2024-2025 Graduate Catalog,graduate,14,276174,MANA 7363 - Managing Innovation & Creativity
53,2024-2025 Graduate Catalog,graduate,14,276180,MANA 7392 - Managerial Issues
53,2024-2025 Graduate Catalog,graduate,14,276181,MANA 7397 - Selected Topics in Management
53,2024-2025 Graduate Catalog,graduate,14,276185,MANA 8398 - Special Problems
53,2024-2025 Graduate Catalog,graduate,14,276192,MANA 8330 - Sem in Mgt Research
53,2024-2025 Graduate Catalog,graduate,14,276193,MANA 8331 - Seminar in Organizational Theory
53,2024-2025 Graduate Catalog,graduate,14,276194,MANA 8336 - Seminar in Organizational Behavior and Management Theory
53,2024-2025 Graduate Catalog,graduate,14,276195,MANA 8340 - Seminar in Human Resource Management
53,2024-2025 Graduate Catalog,graduate,15,276196,MANA 8345 - Research Methodologies
53,2024-2025 Graduate Catalog,graduate,15,276198,MANA 8380 - Seminar in Strategic Management
53,2024-2025 Graduate Catalog,graduate,15,276200,MANA 8395 - Teaching Practicum
53,2024-2025 Graduate Catalog,graduate,15,276203,MANA 8396 - Research Practicum
53,2024-2025 Graduate Catalog,graduate,15,276207,MANA 8399 - Doctoral Dissertation
53,2024-2025 Graduate Catalog,graduate,15,276208,MANA 8699 - Doctoral Dissertation
53,2024-2025 Graduate Catalog,graduate,15,276209,MANA 8999 - Doctoral Dissertation
53,2024-2025 Graduate Catalog,graduate,15,276210,MIS 6341 - Information Systems
53,2024-2025 Graduate Catalog,graduate,15,276211,MIS 7373 - Business Applications of Database Management Systems I
53,2024-2025 Graduate Catalog,graduate,15,276212,MIS 7374 - Business Applications of Database Management Systems II
53,2024-2025 Graduate Catalog,graduate,16,276213,MIS 7375 - Transaction Processing Systems
53,2024-2025 Graduate Catalog,graduate,16,276214,MIS 7376 - Systems Analysis and Design
53,2024-2025 Graduate Catalog,graduate,16,276215,MIS 7378 - InformationTechnology Management and Control
53,2024-2025 Graduate Catalog,graduate,16,276217,MIS 7381 - Management of Information Security
53,2024-2025 Graduate Catalog,graduate,16,276219,MIS 7397 - Selected Topics in Management Information Systems
53,2024-2025 Graduate Catalog,graduate,16,276220,MIS 8351 - Advanced Research in Management Information Systems
53,2024-2025 Graduate Catalog,graduate,16,276223,MIS 8396 - Research Practicum
53,2024-2025 Graduate Catalog,graduate,16,276224,MIS 8397 - Selected Topics in Management Information Systems
53,2024-2025 Graduate Catalog,graduate,16,276225,MIS 8398 - Special Problems in Management Information Systems
53,2024-2025 Graduate Catalog,graduate,16,276226,MIS 8399 - Doctoral Dissertation in Management Information Systems
53,2024-2025 Graduate Catalog,graduate,17,276228,MIS 8999 - Doctoral Dissertation in Management Information Systems
53,2024-2025 Graduate Catalog,graduate,17,276229,MARK 6361 - Marketing Administration
53,2024-2025 Graduate Catalog,graduate,17,276230,MARK 6398 - Research
53,2024-2025 Graduate Catalog,graduate,17,276231,MARK 7362 - Management of Marketing Information
53,2024-2025 Graduate Catalog,graduate,17,276232,MARK 7366 - Digital Marketing Analytics
53,2024-2025 Graduate Catalog,graduate,17,276233,MARK 7368 - Integrated Marketing Communications
53,2024-2025 Graduate Catalog,graduate,17,276234,MARK 7369 - International Marketing
53,2024-2025 Graduate Catalog,graduate,17,276235,MARK 7370 - Luxury Marketing
53,2024-2025 Graduate Catalog,graduate,17,276237,MARK 7373 - Business to Business Marketing
53,2024-2025 Graduate Catalog,graduate,17,276238,MARK 7374 - New Product Development
53,2024-2025 Graduate Catalog,graduate,18,276240,MARK 7378 - Strategic Selling
53,2024-2025 Graduate Catalog,graduate,18,276241,MARK 7393 - Business Consulting Lab I
53,2024-2025 Graduate Catalog,graduate,18,276242,MARK 7397 - Selected Topics in Marketing
53,2024-2025 Graduate Catalog,graduate,18,276244,MARK 8335 - Marketing Models
53,2024-2025 Graduate Catalog,graduate,18,276245,MARK 8336 - Marketing Research Methods
53,2024-2025 Graduate Catalog,graduate,18,276246,MARK 8337 - Behav Constructs in Mkt
53,2024-2025 Graduate Catalog,graduate,18,276247,MARK 8338 - Marketing Mgmt and Strategy
53,2024-2025 Graduate Catalog,graduate,18,276248,MARK 8349 - Multivariate Methods in Mark
53,2024-2025 Graduate Catalog,graduate,18,276251,MARK 8396 - Research Practicum
53,2024-2025 Graduate Catalog,graduate,18,276253,MARK 8397 - Selected Topics in Marketing
53,2024-2025 Graduate Catalog,graduate,19,276254,MARK 8398 - Special Problems
53,2024-2025 Graduate Catalog,graduate,19,276255,MARK 8399 - Doctoral Dissertation
53,2024-2025 Graduate Catalog,graduate,19,276256,MARK 8699 - Doctoral Dissertation
53,2024-2025 Graduate Catalog,graduate,19,276257,MARK 8999 - Doctoral Dissertation
53,2024-2025 Graduate Catalog,graduate,19,276258,SCM 6301 - Supply Chain Management Foundations
53,2024-2025 Graduate Catalog,graduate,19,276260,SCM 7362 - Logistics Management and Systems
53,2024-2025 Graduate Catalog,graduate,19,276262,SCM 7384 - Supply Chain Management Internship
53,2024-2025 Graduate Catalog,graduate,19,276278,ARED 6345 - Art in Elem & Secondary School
53,2024-2025 Graduate Catalog,graduate,19,276279,ARED 6365 - Integrative Art Teaching
53,2024-2025 Graduate Catalog,graduate,19,276280,ARED 7305 - History of Art Education
53,2024-2025 Graduate Catalog,graduate,20,276281,ARED 7315 - Philosophy of Art Education
53,2024-2025 Graduate Catalog,graduate,20,276283,ARED 7350 - Critical Visual Culture
53,2024-2025 Graduate Catalog,graduate,20,276284,ARED 7352 - Issues&Trends in Art Ed
53,2024-2025 Graduate Catalog,graduate,20,276287,CUIN 6198 - Independent Study
53,2024-2025 Graduate Catalog,graduate,20,276289,CUIN 6398 - Independent Study
53,2024-2025 Graduate Catalog,graduate,20,276290,CUIN 6301 - The Teaching Profession
53,2024-2025 Graduate Catalog,graduate,20,276292,CUIN 6304 - Tch English/Mid&Sec Sch
53,2024-2025 Graduate Catalog,graduate,20,276293,CUIN 6307 - Change and Diffusion
53,2024-2025 Graduate Catalog,graduate,20,276295,CUIN 6313 - Foundations of Bilingual Education
53,2024-2025 Graduate Catalog,graduate,20,276296,CUIN 6314 - Spanish/English Bilingual Curriculum
53,2024-2025 Graduate Catalog,graduate,21,276298,CUIN 6317 - Ed Princ 2Nd Lang Acq
53,2024-2025 Graduate Catalog,graduate,21,276299,CUIN 6318 - Approaches and Techniques in Second/Foreign Language Teaching
53,2024-2025 Graduate Catalog,graduate,21,276300,CUIN 6319 - Instructional Design and Technology in Second/Foreign Language Education
53,2024-2025 Graduate Catalog,graduate,21,276301,CUIN 6320 - Technology in Learning Environments
53,2024-2025 Graduate Catalog,graduate,21,276304,CUIN 7338 - Tchg K-12 Environmental Ed
53,2024-2025 Graduate Catalog,graduate,21,276314,CUIN 6340 - Teaching Geometry and Measurement Grades 6-12
53,2024-2025 Graduate Catalog,graduate,21,276315,CUIN 6341 - Teaching Math Problem Solving
53,2024-2025 Graduate Catalog,graduate,21,276316,CUIN 6342 - Teaching Prob & Stats 6-12 Grd
53,2024-2025 Graduate Catalog,graduate,21,276318,CUIN 6344 - Teaching Mathematics Middle Grades
53,2024-2025 Graduate Catalog,graduate,21,276320,CUIN 6346 - Teaching Mathematics and Science with Technology
53,2024-2025 Graduate Catalog,graduate,22,276321,CUIN 6347 - Teaching Mathematics in the Secondary Grades
53,2024-2025 Graduate Catalog,graduate,22,276322,SPEC 6349 - Introduction to the Education of Students with Gifts and Talents
53,2024-2025 Graduate Catalog,graduate,22,276323,SPEC 6350 - Nature of Needs of Students with Gifts and Talents
53,2024-2025 Graduate Catalog,graduate,22,276324,CUIN 6360 - Prin - Curric Develpmnt
53,2024-2025 Graduate Catalog,graduate,22,276327,CUIN 7369 - Affective Learning and Instruction
53,2024-2025 Graduate Catalog,graduate,22,276332,CUIN 6375 - Classroom Mgt
53,2024-2025 Graduate Catalog,graduate,22,276334,CUIN 7381 - Instructional Evaluation
53,2024-2025 Graduate Catalog,graduate,22,276335,CUIN 6380 - Teaching Young Children
53,2024-2025 Graduate Catalog,graduate,22,276336,CUIN 6381 - Ece: Prekindergarten
53,2024-2025 Graduate Catalog,graduate,22,276338,CUIN 6383 - Introduction to Early Childhood Research
53,2024-2025 Graduate Catalog,graduate,23,276345,CUIN 6397 - Selected Topics in C&I
53,2024-2025 Graduate Catalog,graduate,23,276347,CUIN 7399 - Masters Thesis
53,2024-2025 Graduate Catalog,graduate,23,276348,CUIN 7198 - Independent Study
53,2024-2025 Graduate Catalog,graduate,23,276350,CUIN 7398 - CUIN Capstone Project
53,2024-2025 Graduate Catalog,graduate,23,276352,CUIN 7392 - Internship
53,2024-2025 Graduate Catalog,graduate,23,276353,CUIN 7300 - Play-Early Chldhood Edu
53,2024-2025 Graduate Catalog,graduate,23,276354,CUIN 7302 - Community Education
53,2024-2025 Graduate Catalog,graduate,23,276355,"CUIN 7305 - Design, Development, & Evaluation of Presentations"
53,2024-2025 Graduate Catalog,graduate,23,276358,CUIN 7308 - Educational Uses of CMC
53,2024-2025 Graduate Catalog,graduate,23,276359,CUIN 7311 - Teaching Language and Literacy to Bilingual Learners
53,2024-2025 Graduate Catalog,graduate,24,276360,CUIN 7312 - Curriculum Design in Bilingual Education
53,2024-2025 Graduate Catalog,graduate,24,276361,CUIN 7314 - Sociocultural Context and Policies in Bilingual Education
53,2024-2025 Graduate Catalog,graduate,24,276362,CUIN 7315 - Assessment and Evaluation in Bilingual Education
53,2024-2025 Graduate Catalog,graduate,24,276363,CUIN 7316 - Design Online Educational Resources
53,2024-2025 Graduate Catalog,graduate,24,276365,CUIN 7318 - Current Issues in Learning & Design
53,2024-2025 Graduate Catalog,graduate,24,276367,CUIN 7320 - Technology for STEM Education
53,2024-2025 Graduate Catalog,graduate,24,276369,CUIN 7322 - Curric Dev in Sci Ed
53,2024-2025 Graduate Catalog,graduate,24,276370,CUIN 7323 - Instructional Technology & Society
53,2024-2025 Graduate Catalog,graduate,24,276371,CUIN 7324 - E-Learning Pedagogy & Design
53,2024-2025 Graduate Catalog,graduate,24,276372,CUIN 7325 - Developing and Publishing Literacy Material
53,2024-2025 Graduate Catalog,graduate,25,276374,CUIN 7328 - Technology in Teacher Educatn
53,2024-2025 Graduate Catalog,graduate,25,276377,CUIN 7331 - Identifying and Supporting Striving Readers
53,2024-2025 Graduate Catalog,graduate,25,276378,CUIN 7332 - Teaching and Learning Math
53,2024-2025 Graduate Catalog,graduate,25,276379,CUIN 7333 - Developing Algebraic Thinking
53,2024-2025 Graduate Catalog,graduate,25,276380,CUIN 7334 - Develop Proportional Reasoning
53,2024-2025 Graduate Catalog,graduate,25,276381,CUIN 7335 - Teaching Mathematics to Multilingual Learners
53,2024-2025 Graduate Catalog,graduate,25,276382,CUIN 7336 - Popular Culture in Education
53,2024-2025 Graduate Catalog,graduate,25,276383,CUIN 7337 - Current Issues/Soc Stud
53,2024-2025 Graduate Catalog,graduate,25,276384,CUIN 7340 - Issues in Mathematics Education
53,2024-2025 Graduate Catalog,graduate,25,276385,CUIN 7341 - Mathematics Education Capstone
53,2024-2025 Graduate Catalog,graduate,26,276386,CUIN 7342 - Designing Professional Development for Teachers
53,2024-2025 Graduate Catalog,graduate,26,276389,CUIN 7345 - Learning Theories for Instruction
53,2024-2025 Graduate Catalog,graduate,26,276391,"CUIN 7347 - Seminar in Learning, Design & Technology"
53,2024-2025 Graduate Catalog,graduate,26,276393,CUIN 7350 - Integrating Technology into the Curriculum
53,2024-2025 Graduate Catalog,graduate,26,276396,CUIN 7356 - Issues in Distance Education
53,2024-2025 Graduate Catalog,graduate,26,276397,CUIN 7357 - Collaborative Development of Multimedia
53,2024-2025 Graduate Catalog,graduate,26,276398,CUIN 7358 - Educational Uses of Digital Storytelling
53,2024-2025 Graduate Catalog,graduate,26,276399,CUIN 7360 - Curriculum Theory
53,2024-2025 Graduate Catalog,graduate,26,276402,CUIN 7365 - Theoretical Models/Rdg
53,2024-2025 Graduate Catalog,graduate,26,276404,CUIN 7373 - Instr Strat Tchng Adult
53,2024-2025 Graduate Catalog,graduate,27,276405,CUIN 7376 - New Tools for Creating Online Educational Materials
53,2024-2025 Graduate Catalog,graduate,27,276406,CUIN 7378 - Models of Teaching
53,2024-2025 Graduate Catalog,graduate,27,276408,CUIN 7383 - Early Chld Curr
53,2024-2025 Graduate Catalog,graduate,27,276409,CUIN 7384 - Trends & Issues in Ece
53,2024-2025 Graduate Catalog,graduate,27,276411,CUIN 7386 - Trends and Issues in K12 Science Education
53,2024-2025 Graduate Catalog,graduate,27,276412,CUIN 7387 - Theory and Process of Teaching Composition
53,2024-2025 Graduate Catalog,graduate,27,276413,CUIN 7389 - Digital Media
53,2024-2025 Graduate Catalog,graduate,27,276414,CUIN 7390 - Instructional Design
53,2024-2025 Graduate Catalog,graduate,27,276415,CUIN 7391 - Curriculum Development for Health Sciences Education
53,2024-2025 Graduate Catalog,graduate,27,276421,CUIN 8301 - Erly Chld Ed-Tchng Prcs
53,2024-2025 Graduate Catalog,graduate,28,276422,CUIN 8302 - Assessment of Young Children
53,2024-2025 Graduate Catalog,graduate,28,276425,CUIN 8312 - Seminar in Bilingual/Multilingual Education
53,2024-2025 Graduate Catalog,graduate,28,276427,CUIN 8320 - C&I Doctoral Rsch Sem
53,2024-2025 Graduate Catalog,graduate,28,276428,CUIN 8325 - Research in Math Education
53,2024-2025 Graduate Catalog,graduate,28,276429,CUIN 8331 - Curr. Stud-Engl & Lang Art Edu
53,2024-2025 Graduate Catalog,graduate,28,276430,CUIN 8336 - Research in Social Education
53,2024-2025 Graduate Catalog,graduate,28,276431,CUIN 8340 - Survey and Research in Early Childhood Education
53,2024-2025 Graduate Catalog,graduate,28,276432,CUIN 8345 - Curriculum and Instruction Seminar
53,2024-2025 Graduate Catalog,graduate,28,276433,CUIN 8352 - Technology Applications for Educational Leaders
53,2024-2025 Graduate Catalog,graduate,28,276438,CUIN 8377 - Qualitative Inquiry in Education I
53,2024-2025 Graduate Catalog,graduate,29,276439,CUIN 8378 - Qualitative Inquiry in Education II
53,2024-2025 Graduate Catalog,graduate,29,276440,CUIN 8393 - Adv Internship & Prac
53,2024-2025 Graduate Catalog,graduate,29,276441,CUIN 8397 - Selected Topics in C&I
53,2024-2025 Graduate Catalog,graduate,29,276442,CUIN 8198 - Independent Study
53,2024-2025 Graduate Catalog,graduate,29,276443,CUIN 8298 - Independent Study
53,2024-2025 Graduate Catalog,graduate,29,276444,CUIN 8398 - Independent Study
53,2024-2025 Graduate Catalog,graduate,29,276445,CUIN 8399 - Doctoral Dissertation
53,2024-2025 Graduate Catalog,graduate,29,276446,CUIN 8699 - Doctoral Dissertation
53,2024-2025 Graduate Catalog,graduate,29,276447,CUIN 8999 - Doctoral Dissertation
53,2024-2025 Graduate Catalog,graduate,29,276449,CUST 6311 - Edu-Multicultrl Society
53,2024-2025 Graduate Catalog,graduate,30,276451,CUST 6370 - Cultural Found Amer Edu
53,2024-2025 Graduate Catalog,graduate,30,276453,CUST 7310 - Lab Expr-Multicltrl Edu
53,2024-2025 Graduate Catalog,graduate,30,276456,CUST 7360 - Global Education
53,2024-2025 Graduate Catalog,graduate,30,276460,CUST 8375 - Hist & Phil of Higher Educ
53,2024-2025 Graduate Catalog,graduate,30,276461,CUST 8378 - Current Issues in Educ
53,2024-2025 Graduate Catalog,graduate,30,276463,ELCS 6197 - Selected Topics
53,2024-2025 Graduate Catalog,graduate,30,276468,ELCS 6398 - Special Problems
53,2024-2025 Graduate Catalog,graduate,30,276471,ELCS 6301 - Leadership for Equity in Diverse Schools
53,2024-2025 Graduate Catalog,graduate,30,276472,ELCS 6310 - Strategic Engagement of School/Community Stakeholders
53,2024-2025 Graduate Catalog,graduate,30,276473,ELCS 6320 - Instructional Leadership I
53,2024-2025 Graduate Catalog,graduate,31,276474,ELCS 6322 - Org & Admin Stud. Support Serv
53,2024-2025 Graduate Catalog,graduate,31,276475,ELCS 6330 - Finance & School-Based Budgeting
