catoid,catalog_title,classification,page_number,coid,course_title
33,2019-2020 Graduate Catalog,graduate,3,156832,ARCH 6347 - Evolution of Architectural Interiors
33,2019-2020 Graduate Catalog,graduate,3,156833,ARCH 6348 - Technology 3
33,2019-2020 Graduate Catalog,graduate,3,156834,ARCH 6349 - Technology 4
33,2019-2020 Graduate Catalog,graduate,3,156835,ARCH 6351 - Criticism in Architecture
33,2019-2020 Graduate Catalog,graduate,3,156836,"ARCH 6352 - Wright, Mies, and Corbusier"
33,2019-2020 Graduate Catalog,graduate,3,156837,ARCH 6353 - Postmodern Arch Since 1950
33,2019-2020 Graduate Catalog,graduate,3,156838,ARCH 6354 - The Culture of Architecture
33,2019-2020 Graduate Catalog,graduate,3,156839,ARCH 6355 - Houston Architecture
33,2019-2020 Graduate Catalog,graduate,4,156840,ARCH 6356 - City as Palimpsest: Paris
33,2019-2020 Graduate Catalog,graduate,4,156841,ARCH 6359 - Modern Architecture & Urbanism
33,2019-2020 Graduate Catalog,graduate,4,156842,ARCH 6360 - Practice of Arch
33,2019-2020 Graduate Catalog,graduate,4,156843,ARCH 6361 - Integrated Practice: Material Representation and Detailing
33,2019-2020 Graduate Catalog,graduate,4,156846,ARCH 6366 - Materials and Methods
33,2019-2020 Graduate Catalog,graduate,4,156848,ARCH 6373 - Urban Environments
33,2019-2020 Graduate Catalog,graduate,4,156849,"ARCH 6375 - Capitalism, Architecture, and the City"
33,2019-2020 Graduate Catalog,graduate,4,156850,ARCH 6376 - Urban Determinants
33,2019-2020 Graduate Catalog,graduate,4,156852,ARCH 6378 - Hist Preservation
33,2019-2020 Graduate Catalog,graduate,4,156853,ARCH 6380 - Architecture Plus Film
33,2019-2020 Graduate Catalog,graduate,5,156854,ARCH 6393 - Master’s Project Preparation
33,2019-2020 Graduate Catalog,graduate,5,156855,ARCH 6397 - Sel Tpcs-Arc/Urbn Desgn
33,2019-2020 Graduate Catalog,graduate,5,156862,ARCH 6600 - Architecture Design Studio I
33,2019-2020 Graduate Catalog,graduate,5,156863,ARCH 6601 - Architecture Design Studio II
33,2019-2020 Graduate Catalog,graduate,5,156864,ARCH 6602 - Arch Design/Build Workshop
33,2019-2020 Graduate Catalog,graduate,5,156865,ARCH 6603 - Architecture Design Studio III
33,2019-2020 Graduate Catalog,graduate,5,156866,ARCH 6604 - Architecture Design Studio IV
33,2019-2020 Graduate Catalog,graduate,5,156874,ARCH 7600 - Architecture Design Studio V
33,2019-2020 Graduate Catalog,graduate,5,156875,ARCH 7601 - Architecture Design Studio VI
33,2019-2020 Graduate Catalog,graduate,5,156877,ARCH 7603 - Master’s Project
33,2019-2020 Graduate Catalog,graduate,6,156880,ACCT 6331 - Financial Accounting
33,2019-2020 Graduate Catalog,graduate,6,156881,ACCT 7330 - Advanced Accounting
33,2019-2020 Graduate Catalog,graduate,6,156883,ACCT 7340 - Financial Statement Analysis
33,2019-2020 Graduate Catalog,graduate,6,156885,ACCT 7350 - International Financial Reporting & Analysis
33,2019-2020 Graduate Catalog,graduate,6,156886,ACCT 7360 - Partnership Taxation
33,2019-2020 Graduate Catalog,graduate,6,156887,ACCT 7362 - Tax Research
33,2019-2020 Graduate Catalog,graduate,6,156888,ACCT 7363 - Contemporary Accounting Topics
33,2019-2020 Graduate Catalog,graduate,6,156889,ACCT 7365 - Accounting Theory
33,2019-2020 Graduate Catalog,graduate,6,156890,ACCT 7367 - Advanced Internal Auditing
33,2019-2020 Graduate Catalog,graduate,6,156891,ACCT 7370 - Advanced Financial Statement Auditing
33,2019-2020 Graduate Catalog,graduate,7,156892,ACCT 7372 - Multijurisdictional Taxation
33,2019-2020 Graduate Catalog,graduate,7,156893,ACCT 7375 - Corporate Taxation
33,2019-2020 Graduate Catalog,graduate,7,156894,ACCT 7378 - Government and  Non-Profit Accounting
33,2019-2020 Graduate Catalog,graduate,7,156895,ACCT 7380 - Advanced Corporate Taxation
33,2019-2020 Graduate Catalog,graduate,7,156896,ACCT 7385 - Fraud Examination
33,2019-2020 Graduate Catalog,graduate,7,156898,ACCT 7397 - Selected Topics in Accounting
33,2019-2020 Graduate Catalog,graduate,7,156899,ACCT 7398 - Research
33,2019-2020 Graduate Catalog,graduate,7,156900,ACCT 8331 - Research Paradigms in Accounting
33,2019-2020 Graduate Catalog,graduate,7,156901,ACCT 8332 - Archival-Based Research Method
33,2019-2020 Graduate Catalog,graduate,7,156902,ACCT 8333 - Capital Market Research
33,2019-2020 Graduate Catalog,graduate,8,156903,ACCT 8334 - Experimental Design in Accting
33,2019-2020 Graduate Catalog,graduate,8,156904,ACCT 8335 - Predissertation Research
33,2019-2020 Graduate Catalog,graduate,8,156905,ACCT 8395 - Teaching Practicum
33,2019-2020 Graduate Catalog,graduate,8,156906,ACCT 8396 - Research Practicum
33,2019-2020 Graduate Catalog,graduate,8,156907,ACCT 8397 - Selected Topics in Accounting
33,2019-2020 Graduate Catalog,graduate,8,156908,ACCT 8398 - Special Problems
33,2019-2020 Graduate Catalog,graduate,8,156909,ACCT 8399 - Doctoral Dissertation
33,2019-2020 Graduate Catalog,graduate,8,156910,ACCT 8699 - Doctoral Dissertation
33,2019-2020 Graduate Catalog,graduate,8,156911,ACCT 8999 - Doctoral Dissertation
33,2019-2020 Graduate Catalog,graduate,8,156914,DISC 6398 - Spec Prob-Intro To Mgt Science
33,2019-2020 Graduate Catalog,graduate,9,156955,DISC 8398 - SP-Adv Rsch in Operations Mgt
33,2019-2020 Graduate Catalog,graduate,9,156986,ENTR 7336 - Entrepreneurship Overview
33,2019-2020 Graduate Catalog,graduate,9,156987,ENTR 7337 - Entrepreneurship Capital & Legal Forms
33,2019-2020 Graduate Catalog,graduate,9,156988,ENTR 7338 - Entrep Business Plan
33,2019-2020 Graduate Catalog,graduate,9,156989,FINA 6335 - Managerial Finance
33,2019-2020 Graduate Catalog,graduate,9,156990,FINA 6385 - Capital Markets
33,2019-2020 Graduate Catalog,graduate,9,156991,FINA 6387 - Managerial Analysis
33,2019-2020 Graduate Catalog,graduate,9,156992,FINA 6398 - Research
33,2019-2020 Graduate Catalog,graduate,9,156993,FINA 7197 - Selected Topics in Finance
33,2019-2020 Graduate Catalog,graduate,9,156994,FINA 7297 - Selected Topics in Finance
33,2019-2020 Graduate Catalog,graduate,10,156995,FINA 7397 - Selected Topics in Finance
33,2019-2020 Graduate Catalog,graduate,10,156996,FINA 7315 - Financial Environment
33,2019-2020 Graduate Catalog,graduate,10,156997,FINA 7A20 - Capital Markets
33,2019-2020 Graduate Catalog,graduate,10,156998,FINA 7321 - Fixed Income Security Analysis
33,2019-2020 Graduate Catalog,graduate,10,156999,FINA 7322 - Security Analysis
33,2019-2020 Graduate Catalog,graduate,10,157000,FINA 7325 - Equity Valuation and Analysis
33,2019-2020 Graduate Catalog,graduate,10,157001,FINA 7327 - Debt Markets
33,2019-2020 Graduate Catalog,graduate,10,157002,FINA 7A10 - Intermediate Corporate Finance: Valuation
33,2019-2020 Graduate Catalog,graduate,10,157003,FINA 7331 - Strategic Finance
33,2019-2020 Graduate Catalog,graduate,10,157004,"FINA 7A33 - Mergers, Acquisitions and Joint Ventures"
33,2019-2020 Graduate Catalog,graduate,11,157005,FINA 7335 - Value Creation
33,2019-2020 Graduate Catalog,graduate,11,157006,FINA 7340 - Financial Markets
33,2019-2020 Graduate Catalog,graduate,11,157007,FINA 7341 - Commercial Banking
33,2019-2020 Graduate Catalog,graduate,11,157008,FINA 7350 - Derivatives I: Options
33,2019-2020 Graduate Catalog,graduate,11,157009,"FINA 7351 - Derivatives II: Forwards, Futures and Swaps"
33,2019-2020 Graduate Catalog,graduate,11,157010,FINA 7360 - International Finance
33,2019-2020 Graduate Catalog,graduate,11,157011,FINA 7361 - Risk Management
33,2019-2020 Graduate Catalog,graduate,11,157012,FINA 7370 - Cases in Corporate Finance
33,2019-2020 Graduate Catalog,graduate,11,157013,FINA 7376 - Energy Trading
33,2019-2020 Graduate Catalog,graduate,11,157014,FINA 7380 - Real Estate Finance
33,2019-2020 Graduate Catalog,graduate,12,157015,FINA 8338 - Sem in Fincl Mgt I
33,2019-2020 Graduate Catalog,graduate,12,157016,FINA 8339 - Sem in Fincl Mgt II
33,2019-2020 Graduate Catalog,graduate,12,157017,FINA 8368 - Seminar in Investments
33,2019-2020 Graduate Catalog,graduate,12,157018,FINA 8372 - Seminar Options & Futures
33,2019-2020 Graduate Catalog,graduate,12,157019,FINA 8373 - Emp Methods in Finance
33,2019-2020 Graduate Catalog,graduate,12,157020,FINA 8374 - Fixed Income Securities
33,2019-2020 Graduate Catalog,graduate,12,157021,FINA 8378 - Sem-Fin Mkts&Institutns
33,2019-2020 Graduate Catalog,graduate,12,157022,FINA 8389 - Colloquium in Finance
33,2019-2020 Graduate Catalog,graduate,12,157023,FINA 8395 - Teaching Practicum
33,2019-2020 Graduate Catalog,graduate,12,157025,FINA 8396 - Research Practicum
33,2019-2020 Graduate Catalog,graduate,13,157027,FINA 8397 - Selected Topics in Finance
33,2019-2020 Graduate Catalog,graduate,13,157028,FINA 8398 - Special Problems
33,2019-2020 Graduate Catalog,graduate,13,157029,FINA 8399 - Doctoral Dissertation
33,2019-2020 Graduate Catalog,graduate,13,157030,FINA 8699 - Doctoral Dissertation
33,2019-2020 Graduate Catalog,graduate,13,157031,FINA 8999 - Doctoral Dissertation
33,2019-2020 Graduate Catalog,graduate,13,157033,GENB 6350 - Bus Comm & Ethical Reasoning
33,2019-2020 Graduate Catalog,graduate,13,157036,GENB 6398 - Research
33,2019-2020 Graduate Catalog,graduate,13,157037,GENB 7197 - Selected Topics
33,2019-2020 Graduate Catalog,graduate,13,157039,GENB 7297 - Selected Topics
33,2019-2020 Graduate Catalog,graduate,13,157040,GENB 7304 - Business Ethics for Accountant
33,2019-2020 Graduate Catalog,graduate,14,157041,GENB 7305 - Commercial Law
33,2019-2020 Graduate Catalog,graduate,14,157042,GENB 7335 - Research & Application of Emerging Innovations in Microfinance
33,2019-2020 Graduate Catalog,graduate,14,157047,GENB 7397 - Selected Topics
33,2019-2020 Graduate Catalog,graduate,14,157049,INTB 6398 - Special Problems
33,2019-2020 Graduate Catalog,graduate,14,157052,INTB 7343 - Intl Legal Environment of Mgmt
33,2019-2020 Graduate Catalog,graduate,14,157054,INTB 7351 - Managing Global Organizations
33,2019-2020 Graduate Catalog,graduate,14,157055,INTB 7352 - Intnt’l Mgmt of Technology
33,2019-2020 Graduate Catalog,graduate,14,157056,INTB 7353 - Regional Issues in Global Mgmt
33,2019-2020 Graduate Catalog,graduate,14,157059,INTB 7365 - Business and World Economy
33,2019-2020 Graduate Catalog,graduate,14,157063,INTB 7375 - Sem in International Business
33,2019-2020 Graduate Catalog,graduate,15,157064,INTB 7397 - Selected Topics in Inb
33,2019-2020 Graduate Catalog,graduate,15,157065,MANA 6332 - Organiztnl Behavior & Mangemnt
33,2019-2020 Graduate Catalog,graduate,15,157066,MANA 6383 - Strategic Managment
33,2019-2020 Graduate Catalog,graduate,15,157069,MANA 6388 - Corporate Strategy
33,2019-2020 Graduate Catalog,graduate,15,157071,MANA 6398 - Research
33,2019-2020 Graduate Catalog,graduate,15,157072,MANA 7330 - Legal Environment of Management
33,2019-2020 Graduate Catalog,graduate,15,157075,MANA 7334 - Mgmt Develpmnt & Career Planng
33,2019-2020 Graduate Catalog,graduate,15,157076,MANA 7336 - Human Resource Management
33,2019-2020 Graduate Catalog,graduate,15,157077,MANA 7337 - Stress and Work
33,2019-2020 Graduate Catalog,graduate,15,157078,MANA 7338 - Org Power Politics & Culture
33,2019-2020 Graduate Catalog,graduate,16,157079,MANA 7339 - Leadership Development
33,2019-2020 Graduate Catalog,graduate,16,157080,MANA 7340 - Management of High Technology Organizations
33,2019-2020 Graduate Catalog,graduate,16,157082,MANA 7343 - Intl Legal Environment of Mgmt
33,2019-2020 Graduate Catalog,graduate,16,157083,MANA 7344 - Employee and Labor Relations
33,2019-2020 Graduate Catalog,graduate,16,157084,MANA 7346 - Global Human Resource Management
33,2019-2020 Graduate Catalog,graduate,16,157085,MANA 7347 - Managerial Ethics and Corporate Social Responsibility
33,2019-2020 Graduate Catalog,graduate,16,157086,MANA 7351 - Management of Global Organizations
33,2019-2020 Graduate Catalog,graduate,16,157087,MANA 7352 - Internatn’l Management of Tech
33,2019-2020 Graduate Catalog,graduate,16,157088,MANA 7353 - Regional Issues in Global Mgmt
33,2019-2020 Graduate Catalog,graduate,16,157089,MANA 7355 - Staffing & Perform Improv Syst
33,2019-2020 Graduate Catalog,graduate,17,157090,MANA 7356 - Diversity Management
33,2019-2020 Graduate Catalog,graduate,17,157091,MANA 7358 - Compensation and Benefits
33,2019-2020 Graduate Catalog,graduate,17,157092,MANA 7361 - Entrepnship & New Venture Mgt
33,2019-2020 Graduate Catalog,graduate,17,157093,MANA 7362 - Leading Change
33,2019-2020 Graduate Catalog,graduate,17,157094,MANA 7363 - Managing Innovatn & Creativity
33,2019-2020 Graduate Catalog,graduate,17,157184,SCM 8343 - Adv. Seminar in Operation Mgt
33,2019-2020 Graduate Catalog,graduate,17,157185,SCM 8344 - Adv. Rsch Aggregate Planning
33,2019-2020 Graduate Catalog,graduate,17,157186,SCM 8345 - Advanced Topics in Design and Planning
33,2019-2020 Graduate Catalog,graduate,17,157187,SCM 8346 - Systems Design for Oper. Mgt
33,2019-2020 Graduate Catalog,graduate,17,157188,STAT 6360 - Statistical Mthds for Business
33,2019-2020 Graduate Catalog,graduate,18,157189,STAT 6361 - Introduction To Management Science
33,2019-2020 Graduate Catalog,graduate,18,157190,STAT 7350 - Probability Models
33,2019-2020 Graduate Catalog,graduate,18,157191,STAT 7354 - Sampling
33,2019-2020 Graduate Catalog,graduate,18,157192,STAT 7355 - Decision Analysis for Uncertainty
33,2019-2020 Graduate Catalog,graduate,18,157193,STAT 7357 - Decision Analysis for Tradeoffs
33,2019-2020 Graduate Catalog,graduate,18,157098,MANA 7390 - Virtual Teams
33,2019-2020 Graduate Catalog,graduate,18,157100,MANA 7392 - Managerial Issues
33,2019-2020 Graduate Catalog,graduate,18,157101,MANA 7397 - Selected Topics in Management
33,2019-2020 Graduate Catalog,graduate,18,157102,MANA 8190 - Professional Issues
33,2019-2020 Graduate Catalog,graduate,18,157105,MANA 8398 - Special Problems
33,2019-2020 Graduate Catalog,graduate,19,157112,MANA 8330 - Sem in Mgt Research
33,2019-2020 Graduate Catalog,graduate,19,157113,MANA 8331 - Seminar in Organizational Theory
33,2019-2020 Graduate Catalog,graduate,19,157114,MANA 8336 - Seminar in Organizational Behavior and Management Theory
33,2019-2020 Graduate Catalog,graduate,19,157115,MANA 8340 - Seminar in Human Resource Management
33,2019-2020 Graduate Catalog,graduate,19,157116,MANA 8345 - Research Methodologies
33,2019-2020 Graduate Catalog,graduate,19,157118,MANA 8380 - Seminar in Strategic Management
33,2019-2020 Graduate Catalog,graduate,19,157120,MANA 8395 - Teaching Practicum
33,2019-2020 Graduate Catalog,graduate,19,157123,MANA 8396 - Research Practicum
33,2019-2020 Graduate Catalog,graduate,19,157126,MANA 8397 - Selected Topics in Management
33,2019-2020 Graduate Catalog,graduate,19,157127,MANA 8399 - Doctoral Dissertation
33,2019-2020 Graduate Catalog,graduate,20,157128,MANA 8699 - Doctoral Dissertation
33,2019-2020 Graduate Catalog,graduate,20,157129,MANA 8999 - Doctoral Dissertation
33,2019-2020 Graduate Catalog,graduate,20,157130,MIS 6341 - Information Systems
33,2019-2020 Graduate Catalog,graduate,20,157131,MIS 7373 - Business Applications of Data Base Management Systems I
33,2019-2020 Graduate Catalog,graduate,20,157132,MIS 7374 - Business Applications of Data Base Management Systems II
33,2019-2020 Graduate Catalog,graduate,20,157133,MIS 7375 - Transaction Processing Systems
33,2019-2020 Graduate Catalog,graduate,20,157134,MIS 7376 - Systems Analysis and Design
33,2019-2020 Graduate Catalog,graduate,20,157135,MIS 7378 - InformationTechnology Management and Control
33,2019-2020 Graduate Catalog,graduate,20,157136,MIS 7379 - Management Information Systems Management
33,2019-2020 Graduate Catalog,graduate,20,157137,MIS 7381 - Management of Information Security
33,2019-2020 Graduate Catalog,graduate,21,157138,MIS 7387 - Management of Information Communications
33,2019-2020 Graduate Catalog,graduate,21,157139,MIS 7397 - Selected Topics in Management Information Systems
33,2019-2020 Graduate Catalog,graduate,21,157140,MIS 8351 - Advanced Research in Management Information Systems
33,2019-2020 Graduate Catalog,graduate,21,157141,MIS 8353 - Behavioral Research in Management Information Systems
33,2019-2020 Graduate Catalog,graduate,21,157142,MIS 8395 - Teaching Practicum
33,2019-2020 Graduate Catalog,graduate,21,157143,MIS 8396 - Research Practicum
33,2019-2020 Graduate Catalog,graduate,21,157144,MIS 8397 - Selected Topics in Management Information Systems
33,2019-2020 Graduate Catalog,graduate,21,157145,MIS 8398 - Special Problems in Management Information Systems
33,2019-2020 Graduate Catalog,graduate,21,157146,MIS 8399 - Doctoral Dissertation in Management Information Systems
33,2019-2020 Graduate Catalog,graduate,21,157147,MIS 8699 - Doctoral Dissertation in Management Information Systems
33,2019-2020 Graduate Catalog,graduate,22,157148,MIS 8999 - Doctoral Dissertation in Management Information Systems
33,2019-2020 Graduate Catalog,graduate,22,157149,MARK 6361 - Marketing Administration
33,2019-2020 Graduate Catalog,graduate,22,157150,MARK 6398 - Research
33,2019-2020 Graduate Catalog,graduate,22,157151,MARK 7362 - Management of Marketing Information
33,2019-2020 Graduate Catalog,graduate,22,157152,MARK 7366 - Web Analytics
33,2019-2020 Graduate Catalog,graduate,22,157153,MARK 7368 - Integrated Marketing Communications
33,2019-2020 Graduate Catalog,graduate,22,157154,MARK 7369 - International Marketing
33,2019-2020 Graduate Catalog,graduate,22,157155,MARK 7370 - Luxury Marketing
33,2019-2020 Graduate Catalog,graduate,22,157156,MARK 7372 - Services Marketing
33,2019-2020 Graduate Catalog,graduate,22,157157,MARK 7373 - Business to Business Marketing
33,2019-2020 Graduate Catalog,graduate,23,157158,MARK 7374 - New Product Development
33,2019-2020 Graduate Catalog,graduate,23,157159,MARK 7375 - Marketing Planning & Strategy
33,2019-2020 Graduate Catalog,graduate,23,157160,MARK 7378 - Strategic Selling
33,2019-2020 Graduate Catalog,graduate,23,157161,MARK 7393 - Business Consulting Lab I
33,2019-2020 Graduate Catalog,graduate,23,157162,MARK 7397 - Selected Topics in Marketing
33,2019-2020 Graduate Catalog,graduate,23,157164,MARK 8335 - Marketing Models
33,2019-2020 Graduate Catalog,graduate,23,157165,MARK 8336 - Marketing Research Methods
33,2019-2020 Graduate Catalog,graduate,23,157166,MARK 8337 - Behav Constructs in Mkt
33,2019-2020 Graduate Catalog,graduate,23,157167,MARK 8338 - Marketing Mgmt and Strategy
33,2019-2020 Graduate Catalog,graduate,23,157168,MARK 8349 - Multivariate Methods in Mark
33,2019-2020 Graduate Catalog,graduate,24,157169,MARK 8395 - Teaching Practicum
33,2019-2020 Graduate Catalog,graduate,24,157171,MARK 8396 - Research Practicum
33,2019-2020 Graduate Catalog,graduate,24,157173,MARK 8397 - Selected Topics in Marketing
33,2019-2020 Graduate Catalog,graduate,24,157174,MARK 8398 - Special Problems
33,2019-2020 Graduate Catalog,graduate,24,157175,MARK 8399 - Doctoral Dissertation
33,2019-2020 Graduate Catalog,graduate,24,157176,MARK 8699 - Doctoral Dissertation
33,2019-2020 Graduate Catalog,graduate,24,157177,MARK 8999 - Doctoral Dissertation
33,2019-2020 Graduate Catalog,graduate,24,157178,SCM 6301 - Supply Chain Management Foundations
33,2019-2020 Graduate Catalog,graduate,24,157179,SCM 6381 - Operations Management
33,2019-2020 Graduate Catalog,graduate,24,157180,SCM 7362 - Logistics Management and Systems
33,2019-2020 Graduate Catalog,graduate,25,157181,SCM 7367 - Product Design Planning and Development Methodology
33,2019-2020 Graduate Catalog,graduate,25,157182,SCM 7384 - Operations Managemen Internship
33,2019-2020 Graduate Catalog,graduate,25,157183,SCM 8341 - Seminar in Manufacturing Mgt
33,2019-2020 Graduate Catalog,graduate,25,157198,ARED 6345 - Art in Elem & Secondary School
33,2019-2020 Graduate Catalog,graduate,25,157199,ARED 6365 - Integrative Art Teaching
33,2019-2020 Graduate Catalog,graduate,25,157200,ARED 7305 - History of Art Education
33,2019-2020 Graduate Catalog,graduate,25,157201,ARED 7315 - Philosophy of Art Education
33,2019-2020 Graduate Catalog,graduate,25,157202,ARED 7340 - Theory & Prac To Art Museum Ed
33,2019-2020 Graduate Catalog,graduate,25,157203,ARED 7350 - Curric Devel in Art Ed
33,2019-2020 Graduate Catalog,graduate,25,157204,ARED 7352 - Issues&Trends in Art Ed
33,2019-2020 Graduate Catalog,graduate,26,157205,CUIN 6223 - Workshop
33,2019-2020 Graduate Catalog,graduate,26,157207,CUIN 6198 - Independent Study
33,2019-2020 Graduate Catalog,graduate,26,157208,CUIN 6298 - Independent Study
33,2019-2020 Graduate Catalog,graduate,26,157209,CUIN 6398 - Independent Study
33,2019-2020 Graduate Catalog,graduate,26,157210,CUIN 6301 - The Teaching Profession
33,2019-2020 Graduate Catalog,graduate,26,157211,CUIN 6302 - Content Focused Teaching
33,2019-2020 Graduate Catalog,graduate,26,157212,CUIN 6304 - Tch English/Mid&Sec Sch
33,2019-2020 Graduate Catalog,graduate,26,157213,CUIN 6307 - Change and Diffusion
33,2019-2020 Graduate Catalog,graduate,26,157214,CUIN 6308 - Technology in Social Education
33,2019-2020 Graduate Catalog,graduate,26,157215,CUIN 6313 - Foundations of Bilingual Education
33,2019-2020 Graduate Catalog,graduate,27,157216,CUIN 6314 - Spanish/English Bilingual Curriculum
33,2019-2020 Graduate Catalog,graduate,27,157217,CUIN 6316 - Lang Arts/Read Meth
33,2019-2020 Graduate Catalog,graduate,27,157218,CUIN 6317 - Ed Princ 2Nd Lang Acq
33,2019-2020 Graduate Catalog,graduate,27,157219,CUIN 6318 - Approaches and Techniques in Second/Foreign Language Teaching
33,2019-2020 Graduate Catalog,graduate,27,157220,CUIN 6319 - Instructional Design and Technology in Second/Foreign Language Education
33,2019-2020 Graduate Catalog,graduate,27,157221,CUIN 6320 - Technology in Learning Environments
33,2019-2020 Graduate Catalog,graduate,27,157222,CUIN 6325 - Sts in Science Classroom
33,2019-2020 Graduate Catalog,graduate,27,157224,CUIN 7338 - Tchg K-12 Environmental Ed
33,2019-2020 Graduate Catalog,graduate,27,157225,CUIN 6329 - Linguistics Meth K-12
33,2019-2020 Graduate Catalog,graduate,27,157226,CUIN 6330 - Literacy Assessment
33,2019-2020 Graduate Catalog,graduate,28,157228,CUIN 6334 - Mathematics for Young Children
33,2019-2020 Graduate Catalog,graduate,28,157229,CUIN 6335 - Soc Stud Educ: Tch Proc
33,2019-2020 Graduate Catalog,graduate,28,157230,CUIN 6336 - Cont Lit in Social Stdy
33,2019-2020 Graduate Catalog,graduate,28,157231,CUIN 6337 - Teaching Physical Science
33,2019-2020 Graduate Catalog,graduate,28,157232,CUIN 6338 - Tchg Phys-Based Science
33,2019-2020 Graduate Catalog,graduate,28,157233,CUIN 6339 - Teaching Chemical & Environmen
33,2019-2020 Graduate Catalog,graduate,28,157234,CUIN 6340 - Teaching Geometry and Measurement Grades 6-12
33,2019-2020 Graduate Catalog,graduate,28,157235,CUIN 6341 - Teaching Math Problem Solving
33,2019-2020 Graduate Catalog,graduate,28,157236,CUIN 6342 - Teaching Prob & Stats 6-12 Grd
33,2019-2020 Graduate Catalog,graduate,28,157237,CUIN 6343 - Geom & Measure Concepts K-5
33,2019-2020 Graduate Catalog,graduate,29,157238,CUIN 6344 - Teaching Mathematics Middle Grades
33,2019-2020 Graduate Catalog,graduate,29,157240,CUIN 6346 - Teaching Mathematics and Science with Technology
33,2019-2020 Graduate Catalog,graduate,29,157241,CUIN 6347 - Teaching Mathematics in the Secondary Grades
33,2019-2020 Graduate Catalog,graduate,29,157242,SPEC 6349 - Introduction to the Education of Students with Gifts and Talents
33,2019-2020 Graduate Catalog,graduate,29,157243,SPEC 6350 - Nature of Needs of Students with Gifts and Talents
33,2019-2020 Graduate Catalog,graduate,29,157244,CUIN 6360 - Prin - Curric Develpmnt
33,2019-2020 Graduate Catalog,graduate,29,157245,CUIN 6362 - Tchg Biol-Based Science
33,2019-2020 Graduate Catalog,graduate,29,157247,CUIN 7369 - Affective Learning and  Instruction
33,2019-2020 Graduate Catalog,graduate,29,157252,CUIN 6375 - Classroom Mgt
33,2019-2020 Graduate Catalog,graduate,29,157253,CUIN 6377 - Instructional Mgmt K-8
33,2019-2020 Graduate Catalog,graduate,30,157254,CUIN 7381 - Instructional Evaluation
33,2019-2020 Graduate Catalog,graduate,30,157255,CUIN 6380 - Teaching Young Children
33,2019-2020 Graduate Catalog,graduate,30,157256,CUIN 6381 - Ece: Prekindergarten
33,2019-2020 Graduate Catalog,graduate,30,157257,CUIN 6382 - Curr Stds in Ece
33,2019-2020 Graduate Catalog,graduate,30,157258,CUIN 6383 - Introduction to Early Childhood Research
33,2019-2020 Graduate Catalog,graduate,30,157260,SPEC 6385 - Meeting the Social and Emotional Needs of Students with Gifts and Talents
33,2019-2020 Graduate Catalog,graduate,30,157261,CUIN 6387 - Prac/Proc Tch Compostn
33,2019-2020 Graduate Catalog,graduate,30,157262,CUIN 6390 - Sem: First Yr Teaching Interns
33,2019-2020 Graduate Catalog,graduate,30,157263,CUIN 6393 - Practicum
33,2019-2020 Graduate Catalog,graduate,30,157264,CUIN 6395 - Beginning Teacher Induction II
33,2019-2020 Graduate Catalog,graduate,31,157265,CUIN 6397 - Selected Topics in C&I
33,2019-2020 Graduate Catalog,graduate,31,157266,CUIN 6399 - Masters Thesis
33,2019-2020 Graduate Catalog,graduate,31,157267,CUIN 7399 - Masters Thesis
33,2019-2020 Graduate Catalog,graduate,31,157268,CUIN 7198 - Independent Study
33,2019-2020 Graduate Catalog,graduate,31,157269,CUIN 7298 - Independent Study
